"n","p1","maxc","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
500,0.5,0.25,-0.5,0.75,0.995361,0.995232,1,0.994597,-0.000129,0.004639,-0.000764,1e-05,2.2e-05,6e-06,1e-05,0,5e-06,"hat",-0.000764,6e-06,5e-06
500,0.5,0.25,-0.5,0.8,0.9984,0.998316,1,0.996756,-8.4e-05,0.0016,-0.001644,3e-06,3e-06,5e-06,3e-06,0,2e-06,"hat",-0.001644,5e-06,2e-06
500,0.5,0.25,-0.5,0.85,0.999601,0.999576,1,0.99759,-2.5e-05,0.000399,-0.002011,1e-06,0,5e-06,1e-06,0,1e-06,"hat",-0.002011,5e-06,1e-06
500,0.5,0.25,-0.5,0.9,0.999945,0.99996,1,0.997879,1.5e-05,5.5e-05,-0.002066,0,0,4e-06,0,0,0,"hat",-0.002066,4e-06,0
500,0.5,0.25,-0.5,0.95,0.999998,1,1,0.997969,2e-06,2e-06,-0.002029,0,0,4e-06,0,0,0,"hat",-0.002029,4e-06,0
500,0.5,0.25,-0.5,1,1,1,1,0.997987,0,0,-0.002013,0,0,4e-06,0,0,0,"hat",-0.002013,4e-06,0
500,0.5,0.25,0,0,0,0,0.039897,0.050225,0,0.039897,0.050225,0,0.001593,0.00262,0,2e-06,9.8e-05,"hat",0.050225,0.00262,9.8e-05
500,0.5,0.25,0,0.05,0.032774,0.032688,0.072585,0.097125,-8.6e-05,0.039811,0.064351,6.2e-05,0.001653,0.004355,6.2e-05,6.8e-05,0.000214,"hat",0.064351,0.004355,0.000214
500,0.5,0.25,0,0.1,0.114265,0.114004,0.153901,0.164055,-0.000261,0.039636,0.04979,0.000211,0.001794,0.002872,0.000211,0.000223,0.000394,"hat",0.04979,0.002872,0.000394
500,0.5,0.25,0,0.15,0.223516,0.223176,0.263073,0.249355,-0.00034,0.039557,0.025839,0.00034,0.001917,0.001251,0.00034,0.000353,0.000585,"hat",0.025839,0.001251,0.000585
500,0.5,0.25,0,0.2,0.34464,0.343772,0.383669,0.347119,-0.000868,0.039029,0.002479,0.000468,0.001999,0.000746,0.000468,0.000477,0.000741,"hat",0.002479,0.000746,0.000741
500,0.5,0.25,0,0.25,0.466064,0.466128,0.506025,0.451136,6.4e-05,0.039961,-0.014929,0.00051,0.002107,0.001025,0.000511,0.000511,0.000804,"hat",-0.014929,0.001025,0.000804
500,0.5,0.25,0,0.3,0.579825,0.5801,0.619997,0.554113,0.000275,0.040172,-0.025712,0.000458,0.002058,0.00143,0.000458,0.000445,0.000771,"hat",-0.025712,0.00143,0.000771
500,0.5,0.25,0,0.35,0.68092,0.68142,0.721317,0.649406,5e-04,0.040397,-0.031514,0.000414,0.002026,0.001669,0.000415,0.000394,0.000677,"hat",-0.031514,0.001669,0.000677
500,0.5,0.25,0,0.4,0.76672,0.766588,0.806485,0.732899,-0.000132,0.039765,-0.033821,0.000318,0.001875,0.001699,0.000319,0.000294,0.000556,"hat",-0.033821,0.001699,0.000556
500,0.5,0.25,0,0.45,0.836433,0.835856,0.875753,0.803349,-0.000577,0.039321,-0.033084,0.000265,0.001784,0.001523,0.000265,0.000239,0.000429,"hat",-0.033084,0.001523,0.000429
500,0.5,0.25,0,0.5,0.890625,0.889844,0.929741,0.860135,-0.000781,0.039116,-0.03049,0.000194,0.001699,0.001249,0.000194,0.00017,0.00032,"hat",-0.03049,0.001249,0.00032
500,0.5,0.25,0,0.55,0.930802,0.930568,0.970465,0.904005,-0.000234,0.039663,-0.026797,0.000117,0.001671,0.000941,0.000117,9.8e-05,0.000223,"hat",-0.026797,0.000941,0.000223
500,0.5,0.25,0,0.6,0.95904,0.95928,0.996493,0.936701,0.00024,0.037453,-0.022339,7.5e-05,0.001428,0.000641,7.5e-05,2.6e-05,0.000143,"hat",-0.022339,0.000641,0.000143
500,0.5,0.25,0,0.65,0.977678,0.978008,0.99999,0.960073,0.00033,0.022312,-0.017605,4.3e-05,0.000498,0.000397,4.3e-05,0,8.7e-05,"hat",-0.017605,0.000397,8.7e-05
500,0.5,0.25,0,0.7,0.989065,0.989104,1,0.975876,3.9e-05,0.010935,-0.013189,2.2e-05,0.00012,0.000224,2.2e-05,0,5e-05,"hat",-0.013189,0.000224,5e-05
500,0.5,0.25,0,0.75,0.995361,0.995356,1,0.985931,-5e-06,0.004639,-0.00943,1e-05,2.2e-05,0.000115,1e-05,0,2.6e-05,"hat",-0.00943,0.000115,2.6e-05
500,0.5,0.25,0,0.8,0.9984,0.99832,1,0.991924,-8e-05,0.0016,-0.006476,4e-06,3e-06,5.4e-05,4e-06,0,1.2e-05,"hat",-0.006476,5.4e-05,1.2e-05
500,0.5,0.25,0,0.85,0.999601,0.999544,1,0.995223,-5.7e-05,0.000399,-0.004378,1e-06,0,2.4e-05,1e-06,0,5e-06,"hat",-0.004378,2.4e-05,5e-06
500,0.5,0.25,0,0.9,0.999945,0.999964,1,0.996848,1.9e-05,5.5e-05,-0.003097,0,0,1.1e-05,0,0,2e-06,"hat",-0.003097,1.1e-05,2e-06
500,0.5,0.25,0,0.95,0.999998,1,1,0.997577,2e-06,2e-06,-0.002421,0,0,6e-06,0,0,1e-06,"hat",-0.002421,6e-06,1e-06
500,0.5,0.25,0,1,1,1,1,0.997864,0,0,-0.002136,0,0,5e-06,0,0,0,"hat",-0.002136,5e-06,0
500,0.5,0.25,0.5,0,0,0,0.039887,0.084082,0,0.039887,0.084082,0,0.001593,0.007244,0,2e-06,0.000174,"hat",0.084082,0.007244,0.000174
500,0.5,0.25,0.5,0.05,0.032774,0.03312,0.073007,0.141173,0.000346,0.040233,0.108399,6.9e-05,0.001693,0.012074,6.9e-05,7.5e-05,0.000324,"hat",0.108399,0.012074,0.000324
500,0.5,0.25,0.5,0.1,0.114265,0.114668,0.154555,0.212057,0.000403,0.04029,0.097792,0.00022,0.001853,0.010053,0.00022,0.00023,0.000491,"hat",0.097792,0.010053,0.000491
500,0.5,0.25,0.5,0.15,0.223516,0.225216,0.265103,0.292774,0.0017,0.041587,0.069258,0.000337,0.002075,0.005426,0.000334,0.000346,0.000631,"hat",0.069258,0.005426,0.000631
500,0.5,0.25,0.5,0.2,0.34464,0.346052,0.385939,0.378882,0.001412,0.041299,0.034242,0.000499,0.002209,0.001884,0.000498,0.000505,0.000713,"hat",0.034242,0.001884,0.000713
500,0.5,0.25,0.5,0.25,0.466064,0.4668,0.506687,0.466614,0.000736,0.040622,0.000549,0.000514,0.002163,0.000746,0.000514,0.000513,0.000747,"hat",0.000549,0.000746,0.000747
500,0.5,0.25,0.5,0.3,0.579825,0.580988,0.620875,0.552414,0.001163,0.04105,-0.027411,0.000507,0.002181,0.001497,0.000507,0.000497,0.000747,"hat",-0.027411,0.001497,0.000747
500,0.5,0.25,0.5,0.35,0.68092,0.682152,0.722039,0.633319,0.001232,0.041119,-0.047601,0.000466,0.002137,0.002967,0.000465,0.000447,0.000703,"hat",-0.047601,0.002967,0.000703
500,0.5,0.25,0.5,0.4,0.76672,0.767696,0.807583,0.706925,0.000976,0.040863,-0.059795,0.000352,0.001997,0.004199,0.000352,0.000328,0.000625,"hat",-0.059795,0.004199,0.000625
500,0.5,0.25,0.5,0.45,0.836433,0.836956,0.876843,0.771979,0.000523,0.04041,-0.064453,0.000283,0.00189,0.004679,0.000283,0.000257,0.000526,"hat",-0.064453,0.004679,0.000526
500,0.5,0.25,0.5,0.5,0.890625,0.891628,0.931515,0.827642,0.001003,0.04089,-0.062983,0.000198,0.001845,0.004379,0.000198,0.000174,0.000413,"hat",-0.062983,0.004379,0.000413
500,0.5,0.25,0.5,0.55,0.930802,0.93114,0.971018,0.8737,0.000338,0.040216,-0.057102,0.000123,0.00172,0.003562,0.000123,0.000103,0.000302,"hat",-0.057102,0.003562,0.000302
500,0.5,0.25,0.5,0.6,0.95904,0.95918,0.996346,0.910311,0.00014,0.037306,-0.048729,7.7e-05,0.001417,0.002583,7.7e-05,2.5e-05,0.000209,"hat",-0.048729,0.002583,0.000209
500,0.5,0.25,0.5,0.65,0.977678,0.97752,1,0.938554,-0.000158,0.022322,-0.039124,4.6e-05,0.000498,0.001669,4.6e-05,0,0.000138,"hat",-0.039124,0.001669,0.000138
500,0.5,0.25,0.5,0.7,0.989065,0.988904,1,0.959568,-0.000161,0.010935,-0.029497,2.4e-05,0.00012,0.000957,2.4e-05,0,8.7e-05,"hat",-0.029497,0.000957,8.7e-05
500,0.5,0.25,0.5,0.75,0.995361,0.9954,1,0.974484,3.9e-05,0.004639,-0.020878,1e-05,2.2e-05,0.000487,1e-05,0,5.1e-05,"hat",-0.020878,0.000487,5.1e-05
500,0.5,0.25,0.5,0.8,0.9984,0.99842,1,0.984515,2e-05,0.0016,-0.013885,4e-06,3e-06,0.00022,4e-06,0,2.7e-05,"hat",-0.013885,0.00022,2.7e-05
500,0.5,0.25,0.5,0.85,0.999601,0.999644,1,0.990909,4.3e-05,0.000399,-0.008692,1e-06,0,8.9e-05,1e-06,0,1.3e-05,"hat",-0.008692,8.9e-05,1.3e-05
500,0.5,0.25,0.5,0.9,0.999945,0.99996,1,0.994639,1.5e-05,5.5e-05,-0.005306,0,0,3.4e-05,0,0,6e-06,"hat",-0.005306,3.4e-05,6e-06
500,0.5,0.25,0.5,0.95,0.999998,1,1,0.996621,2e-06,2e-06,-0.003377,0,0,1.3e-05,0,0,2e-06,"hat",-0.003377,1.3e-05,2e-06
500,0.5,0.25,0.5,1,1,1,1,0.997527,0,0,-0.002473,0,0,7e-06,0,0,1e-06,"hat",-0.002473,7e-06,1e-06
500,0.5,0.5,-0.5,0,0,0,0.039954,0.088558,0,0.039954,0.088558,0,0.001598,0.008006,0,1e-06,0.000164,"hat",0.088558,0.008006,0.000164
500,0.5,0.5,-0.5,0.05,0.032774,0.033144,0.073098,0.136393,0.00037,0.040324,0.103619,5.6e-05,0.001685,0.011002,5.6e-05,5.9e-05,0.000265,"hat",0.103619,0.011002,0.000265
500,0.5,0.5,-0.5,0.1,0.114265,0.114652,0.154606,0.197537,0.000387,0.040341,0.083272,0.000185,0.001821,0.007328,0.000185,0.000194,0.000395,"hat",0.083272,0.007328,0.000395
500,0.5,0.5,-0.5,0.15,0.223516,0.22416,0.264114,0.269958,0.000644,0.040598,0.046442,0.000327,0.001981,0.002689,0.000327,0.000334,0.000533,"hat",0.046442,0.002689,0.000533
500,0.5,0.5,-0.5,0.2,0.34464,0.345408,0.385362,0.35121,0.000768,0.040722,0.00657,0.000426,0.002086,0.00069,0.000426,0.000428,0.000648,"hat",0.00657,0.00069,0.000648
500,0.5,0.5,-0.5,0.25,0.466064,0.46624,0.506194,0.437914,0.000176,0.040129,-0.02815,0.000525,0.002126,0.001521,0.000526,0.000517,0.00073,"hat",-0.02815,0.001521,0.00073
500,0.5,0.5,-0.5,0.3,0.579825,0.580548,0.620502,0.526519,0.000723,0.040677,-0.053306,0.000533,0.002175,0.003585,0.000534,0.000522,0.000745,"hat",-0.053306,0.003585,0.000745
500,0.5,0.5,-0.5,0.35,0.68092,0.681544,0.721498,0.613842,0.000624,0.040577,-0.067078,0.000449,0.002077,0.005191,0.000449,0.000431,0.000693,"hat",-0.067078,0.005191,0.000693
500,0.5,0.5,-0.5,0.4,0.76672,0.76766,0.807614,0.696536,0.00094,0.040894,-0.070184,0.000347,0.001997,0.00551,0.000347,0.000325,0.000586,"hat",-0.070184,0.00551,0.000586
500,0.5,0.5,-0.5,0.45,0.836433,0.837084,0.877038,0.771724,0.000651,0.040605,-0.064709,0.000256,0.001881,0.004633,0.000256,0.000233,0.000446,"hat",-0.064709,0.004633,0.000446
500,0.5,0.5,-0.5,0.5,0.890625,0.890576,0.93053,0.836625,-4.9e-05,0.039905,-0.054,0.000186,0.001756,0.003225,0.000187,0.000164,0.00031,"hat",-0.054,0.003225,0.00031
500,0.5,0.5,-0.5,0.55,0.930802,0.930724,0.970678,0.888768,-7.8e-05,0.039876,-0.042033,0.000125,0.001696,0.001964,0.000125,0.000106,0.000197,"hat",-0.042033,0.001964,0.000197
500,0.5,0.5,-0.5,0.6,0.95904,0.958704,0.996158,0.927745,-0.000336,0.037118,-0.031295,7.8e-05,0.001408,0.001093,7.8e-05,3e-05,0.000114,"hat",-0.031295,0.001093,0.000114
500,0.5,0.5,-0.5,0.65,0.977678,0.977232,1,0.955123,-0.000446,0.022322,-0.022555,3.9e-05,0.000498,0.00057,3.9e-05,0,6.2e-05,"hat",-0.022555,0.00057,6.2e-05
500,0.5,0.5,-0.5,0.7,0.989065,0.989068,1,0.973333,3e-06,0.010935,-0.015732,2.1e-05,0.00012,0.000279,2.1e-05,0,3.2e-05,"hat",-0.015732,0.000279,3.2e-05
500,0.5,0.5,-0.5,0.75,0.995361,0.995392,1,0.984625,3.1e-05,0.004639,-0.010736,8e-06,2.2e-05,0.000131,8e-06,0,1.6e-05,"hat",-0.010736,0.000131,1.6e-05
500,0.5,0.5,-0.5,0.8,0.9984,0.99838,1,0.991157,-2e-05,0.0016,-0.007243,4e-06,3e-06,5.9e-05,4e-06,0,7e-06,"hat",-0.007243,5.9e-05,7e-06
500,0.5,0.5,-0.5,0.85,0.999601,0.99954,1,0.994744,-6.1e-05,0.000399,-0.004857,1e-06,0,2.6e-05,1e-06,0,3e-06,"hat",-0.004857,2.6e-05,3e-06
500,0.5,0.5,-0.5,0.9,0.999945,0.999928,1,0.996582,-1.7e-05,5.5e-05,-0.003363,0,0,1.2e-05,0,0,1e-06,"hat",-0.003363,1.2e-05,1e-06
500,0.5,0.5,-0.5,0.95,0.999998,1,1,0.997423,2e-06,2e-06,-0.002575,0,0,7e-06,0,0,0,"hat",-0.002575,7e-06,0
500,0.5,0.5,-0.5,1,1,1,1,0.997796,0,0,-0.002204,0,0,5e-06,0,0,0,"hat",-0.002204,5e-06,0
500,0.5,0.5,0,0,0,0,0.039902,0.137354,0,0.039902,0.137354,0,0.001594,0.019103,0,1e-06,0.000238,"hat",0.137354,0.019103,0.000238
500,0.5,0.5,0,0.05,0.032774,0.032356,0.072258,0.186651,-0.000418,0.039484,0.153877,6.2e-05,0.001625,0.024004,6.2e-05,6.6e-05,0.000326,"hat",0.153877,0.024004,0.000326
500,0.5,0.5,0,0.1,0.114265,0.114588,0.15449,0.244532,0.000323,0.040225,0.130267,0.000185,0.001807,0.017391,0.000185,0.00019,0.000422,"hat",0.130267,0.017391,0.000422
500,0.5,0.5,0,0.15,0.223516,0.223844,0.263746,0.309668,0.000328,0.04023,0.086153,0.000374,0.001994,0.007931,0.000374,0.000376,0.00051,"hat",0.086153,0.007931,0.00051
500,0.5,0.5,0,0.2,0.34464,0.344944,0.384846,0.38002,0.000304,0.040206,0.03538,0.000482,0.002097,0.001829,0.000483,0.000481,0.000578,"hat",0.03538,0.001829,0.000578
500,0.5,0.5,0,0.25,0.466064,0.46674,0.506642,0.45338,0.000676,0.040577,-0.012684,0.000498,0.002137,0.000772,0.000499,0.000491,0.000612,"hat",-0.012684,0.000772,0.000612
500,0.5,0.5,0,0.3,0.579825,0.579584,0.619486,0.52758,-0.000241,0.039661,-0.052245,0.00052,0.002077,0.003348,0.000521,0.000505,0.00062,"hat",-0.052245,0.003348,0.00062
500,0.5,0.5,0,0.35,0.68092,0.680844,0.720746,0.600093,-7.6e-05,0.039826,-0.080827,0.000468,0.002032,0.007125,0.000469,0.000447,0.000594,"hat",-0.080827,0.007125,0.000594
500,0.5,0.5,0,0.4,0.76672,0.767056,0.806958,0.669112,0.000336,0.040238,-0.097608,0.000383,0.001976,0.010061,0.000384,0.000357,0.000535,"hat",-0.097608,0.010061,0.000535
500,0.5,0.5,0,0.45,0.836433,0.8364,0.876302,0.732781,-3.3e-05,0.039869,-0.103651,0.000296,0.00186,0.0112,0.000297,0.000271,0.000458,"hat",-0.103651,0.0112,0.000458
500,0.5,0.5,0,0.5,0.890625,0.890032,0.929934,0.78976,-0.000593,0.039309,-0.100865,0.000207,0.001728,0.010548,0.000207,0.000183,0.000375,"hat",-0.100865,0.010548,0.000375
500,0.5,0.5,0,0.55,0.930802,0.930556,0.970458,0.838974,-0.000246,0.039656,-0.091828,0.000138,0.001691,0.008723,0.000139,0.000119,0.000292,"hat",-0.091828,0.008723,0.000292
500,0.5,0.5,0,0.6,0.95904,0.9593,0.996461,0.879804,0.00026,0.037421,-0.079236,7.7e-05,0.001428,0.006495,7.7e-05,2.8e-05,0.000217,"hat",-0.079236,0.006495,0.000217
500,0.5,0.5,0,0.65,0.977678,0.977976,0.999981,0.912637,0.000298,0.022303,-0.065041,4.3e-05,0.000497,0.004385,4.3e-05,0,0.000155,"hat",-0.065041,0.004385,0.000155
500,0.5,0.5,0,0.7,0.989065,0.989136,1,0.938105,7.1e-05,0.010935,-0.05096,2.3e-05,0.00012,0.002703,2.3e-05,0,0.000106,"hat",-0.05096,0.002703,0.000106
500,0.5,0.5,0,0.75,0.995361,0.995508,1,0.957356,0.000147,0.004639,-0.038005,9e-06,2.2e-05,0.001514,9e-06,0,7e-05,"hat",-0.038005,0.001514,7e-05
500,0.5,0.5,0,0.8,0.9984,0.998468,1,0.971328,6.8e-05,0.0016,-0.027072,3e-06,3e-06,0.000777,3e-06,0,4.4e-05,"hat",-0.027072,0.000777,4.4e-05
500,0.5,0.5,0,0.85,0.999601,0.999604,1,0.981156,3e-06,0.000399,-0.018445,1e-06,0,0.000366,1e-06,0,2.6e-05,"hat",-0.018445,0.000366,2.6e-05
500,0.5,0.5,0,0.9,0.999945,0.999924,1,0.98781,-2.1e-05,5.5e-05,-0.012135,0,0,0.000161,0,0,1.4e-05,"hat",-0.012135,0.000161,1.4e-05
500,0.5,0.5,0,0.95,0.999998,1,1,0.992191,2e-06,2e-06,-0.007807,0,0,6.8e-05,0,0,7e-06,"hat",-0.007807,6.8e-05,7e-06
500,0.5,0.5,0,1,1,1,1,0.994893,0,0,-0.005107,0,0,2.9e-05,0,0,3e-06,"hat",-0.005107,2.9e-05,3e-06
500,0.5,0.5,0.5,0,0,0,0.039875,0.179213,0,0.039875,0.179213,0,0.001592,0.032454,0,2e-06,0.000337,"hat",0.179213,0.032454,0.000337
500,0.5,0.5,0.5,0.05,0.032774,0.032596,0.072471,0.229452,-0.000178,0.039698,0.196678,5.6e-05,0.001639,0.039114,5.6e-05,6.3e-05,0.000433,"hat",0.196678,0.039114,0.000433
500,0.5,0.5,0.5,0.1,0.114265,0.113672,0.153547,0.284988,-0.000593,0.039282,0.170723,0.000214,0.001768,0.029668,0.000214,0.000226,0.000523,"hat",0.170723,0.029668,0.000523
500,0.5,0.5,0.5,0.15,0.223516,0.223692,0.263567,0.344249,0.000176,0.040052,0.120733,0.000392,0.002009,0.015182,0.000393,0.000406,0.000607,"hat",0.120733,0.015182,0.000607
500,0.5,0.5,0.5,0.2,0.34464,0.343612,0.383487,0.405821,-0.001028,0.038847,0.061181,0.000451,0.001963,0.004412,0.000451,0.000454,0.00067,"hat",0.061181,0.004412,0.00067
500,0.5,0.5,0.5,0.25,0.466064,0.46586,0.505735,0.468221,-0.000204,0.039671,0.002157,0.000491,0.002058,0.00071,0.000492,0.000485,0.000707,"hat",0.002157,0.00071,0.000707
500,0.5,0.5,0.5,0.3,0.579825,0.579568,0.619443,0.530413,-0.000257,0.039618,-0.049412,0.000455,0.00201,0.003154,0.000456,0.000441,0.000714,"hat",-0.049412,0.003154,0.000714
500,0.5,0.5,0.5,0.35,0.68092,0.68076,0.720635,0.591047,-0.00016,0.039715,-0.089873,0.00042,0.001973,0.008773,0.000421,0.000397,0.000697,"hat",-0.089873,0.008773,0.000697
500,0.5,0.5,0.5,0.4,0.76672,0.766276,0.806151,0.649395,-0.000444,0.039431,-0.117325,0.000357,0.001883,0.014411,0.000357,0.000329,0.000647,"hat",-0.117325,0.014411,0.000647
500,0.5,0.5,0.5,0.45,0.836433,0.83604,0.875915,0.704209,-0.000393,0.039483,-0.132224,0.000271,0.001802,0.018058,0.000271,0.000243,0.000576,"hat",-0.132224,0.018058,0.000576
500,0.5,0.5,0.5,0.5,0.890625,0.890656,0.930531,0.7548,3.1e-05,0.039906,-0.135825,0.000215,0.001781,0.018948,0.000216,0.000189,5e-04,"hat",-0.135825,0.018948,5e-04
500,0.5,0.5,0.5,0.55,0.930802,0.930948,0.970812,0.800468,0.000146,0.04001,-0.130334,0.000132,0.00171,0.017405,0.000132,0.000109,0.000419,"hat",-0.130334,0.017405,0.000419
500,0.5,0.5,0.5,0.6,0.95904,0.959392,0.996253,0.840928,0.000352,0.037213,-0.118112,8.7e-05,0.001412,0.014281,8.7e-05,2.7e-05,0.000331,"hat",-0.118112,0.014281,0.000331
500,0.5,0.5,0.5,0.65,0.977678,0.978204,0.999999,0.87599,0.000526,0.022321,-0.101689,4.2e-05,0.000498,0.010595,4.2e-05,0,0.000255,"hat",-0.101689,0.010595,0.000255
500,0.5,0.5,0.5,0.7,0.989065,0.98908,1,0.905631,1.5e-05,0.010935,-0.083434,2.2e-05,0.00012,0.007146,2.2e-05,0,0.000185,"hat",-0.083434,0.007146,0.000185
500,0.5,0.5,0.5,0.75,0.995361,0.995328,1,0.930004,-3.3e-05,0.004639,-0.065357,1e-05,2.2e-05,0.004401,1e-05,0,0.00013,"hat",-0.065357,0.004401,0.00013
500,0.5,0.5,0.5,0.8,0.9984,0.998372,1,0.949451,-2.8e-05,0.0016,-0.048949,4e-06,3e-06,0.002484,4e-06,0,8.8e-05,"hat",-0.048949,0.002484,8.8e-05
500,0.5,0.5,0.5,0.85,0.999601,0.999612,1,0.964489,1.1e-05,0.000399,-0.035112,1e-06,0,0.00129,1e-06,0,5.7e-05,"hat",-0.035112,0.00129,5.7e-05
500,0.5,0.5,0.5,0.9,0.999945,0.99996,1,0.975709,1.5e-05,5.5e-05,-0.024236,0,0,0.000622,0,0,3.5e-05,"hat",-0.024236,0.000622,3.5e-05
500,0.5,0.5,0.5,0.95,0.999998,1,1,0.983777,2e-06,2e-06,-0.016221,0,0,0.000283,0,0,2e-05,"hat",-0.016221,0.000283,2e-05
500,0.5,0.5,0.5,1,1,1,1,0.989359,0,0,-0.010641,0,0,0.000125,0,0,1.2e-05,"hat",-0.010641,0.000125,1.2e-05
500,0.75,0.1,-0.5,0,0,0,0.039875,5.2e-05,0,0.039875,5.2e-05,0,0.001591,0,0,1e-06,0,"hat",5.2e-05,0,0
500,0.75,0.1,-0.5,0.05,0.032774,0.03326,0.073135,0.018834,0.000486,0.040361,-0.013939,7e-05,0.001705,0.000226,7e-05,7.6e-05,3.1e-05,"hat",-0.013939,0.000226,3.1e-05
500,0.75,0.1,-0.5,0.1,0.114265,0.115348,0.155223,0.085779,0.001083,0.040958,-0.028486,0.000218,0.001903,0.000983,0.000217,0.000226,0.000172,"hat",-0.028486,0.000983,0.000172
500,0.75,0.1,-0.5,0.15,0.223516,0.22424,0.264115,0.196085,0.000724,0.040599,-0.027431,0.000363,0.002019,0.001135,0.000363,0.000372,0.000383,"hat",-0.027431,0.001135,0.000383
500,0.75,0.1,-0.5,0.2,0.34464,0.346,0.385875,0.325567,0.00136,0.041235,-0.019073,5e-04,0.002202,0.000898,0.000499,0.000503,0.000535,"hat",-0.019073,0.000898,0.000535
500,0.75,0.1,-0.5,0.25,0.466064,0.467444,0.507319,0.456634,0.00138,0.041254,-0.00943,0.000547,0.002243,0.000679,0.000547,0.000542,0.000592,"hat",-0.00943,0.000679,0.000592
500,0.75,0.1,-0.5,0.3,0.579825,0.580336,0.620211,0.578526,0.000511,0.040386,-0.001299,0.000531,0.002148,0.000589,0.000532,0.000518,0.000588,"hat",-0.001299,0.000589,0.000588
500,0.75,0.1,-0.5,0.35,0.68092,0.681468,0.721343,0.685382,0.000548,0.040423,0.004461,0.000465,0.002078,0.000549,0.000466,0.000445,0.00053,"hat",0.004461,0.000549,0.00053
500,0.75,0.1,-0.5,0.4,0.76672,0.767472,0.807347,0.774528,0.000752,0.040627,0.007808,0.00034,0.001967,0.000458,0.00034,0.000317,0.000398,"hat",0.007808,0.000458,0.000398
500,0.75,0.1,-0.5,0.45,0.836433,0.837044,0.876919,0.845245,0.000611,0.040486,0.008813,0.000263,0.001877,0.000335,0.000263,0.000239,0.000258,"hat",0.008813,0.000335,0.000258
500,0.75,0.1,-0.5,0.5,0.890625,0.890712,0.930587,0.8988,8.7e-05,0.039962,0.008175,0.000183,0.001758,0.00024,0.000183,0.000161,0.000174,"hat",0.008175,0.00024,0.000174
500,0.75,0.1,-0.5,0.55,0.930802,0.931348,0.97122,0.937439,0.000546,0.040418,0.006637,0.000132,0.001746,0.000155,0.000132,0.000112,0.000111,"hat",0.006637,0.000155,0.000111
500,0.75,0.1,-0.5,0.6,0.95904,0.959568,0.996593,0.963428,0.000528,0.037553,0.004388,7.6e-05,0.001435,8.3e-05,7.6e-05,2.5e-05,6.4e-05,"hat",0.004388,8.3e-05,6.4e-05
500,0.75,0.1,-0.5,0.65,0.977678,0.978096,1,0.979523,0.000418,0.022322,0.001844,4.1e-05,0.000498,3.6e-05,4.1e-05,0,3.3e-05,"hat",0.001844,3.6e-05,3.3e-05
500,0.75,0.1,-0.5,0.7,0.989065,0.989296,1,0.988595,0.000231,0.010935,-0.00047,2.3e-05,0.00012,1.4e-05,2.3e-05,0,1.4e-05,"hat",-0.00047,1.4e-05,1.4e-05
500,0.75,0.1,-0.5,0.75,0.995361,0.995456,1,0.993186,9.5e-05,0.004639,-0.002176,9e-06,2.2e-05,1e-05,9e-06,0,5e-06,"hat",-0.002176,1e-05,5e-06
500,0.75,0.1,-0.5,0.8,0.9984,0.998432,1,0.995183,3.2e-05,0.0016,-0.003217,3e-06,3e-06,1.2e-05,3e-06,0,1e-06,"hat",-0.003217,1.2e-05,1e-06
500,0.75,0.1,-0.5,0.85,0.999601,0.999652,1,0.995823,5.1e-05,0.000399,-0.003778,1e-06,0,1.5e-05,1e-06,0,0,"hat",-0.003778,1.5e-05,0
500,0.75,0.1,-0.5,0.9,0.999945,0.999968,1,0.995953,2.3e-05,5.5e-05,-0.003992,0,0,1.6e-05,0,0,0,"hat",-0.003992,1.6e-05,0
500,0.75,0.1,-0.5,0.95,0.999998,1,1,0.99596,2e-06,2e-06,-0.004038,0,0,1.6e-05,0,0,0,"hat",-0.004038,1.6e-05,0
500,0.75,0.1,-0.5,1,1,1,1,0.99596,0,0,-0.00404,0,0,1.6e-05,0,0,0,"hat",-0.00404,1.6e-05,0
500,0.75,0.1,0,0,0,0,0.039999,0.006829,0,0.039999,0.006829,0,0.001601,6.1e-05,0,1e-06,1.4e-05,"hat",0.006829,6.1e-05,1.4e-05
500,0.75,0.1,0,0.05,0.032774,0.032848,0.072847,0.044828,7.4e-05,0.040073,0.012054,5.5e-05,0.001665,0.000232,5.5e-05,5.9e-05,8.7e-05,"hat",0.012054,0.000232,8.7e-05
500,0.75,0.1,0,0.1,0.114265,0.113652,0.153651,0.120273,-0.000613,0.039386,0.006008,0.000197,0.001755,0.00028,0.000197,0.000204,0.000245,"hat",0.006008,0.00028,0.000245
500,0.75,0.1,0,0.15,0.223516,0.222932,0.262931,0.22411,-0.000584,0.039415,0.000594,0.000346,0.00191,0.000424,0.000346,0.000357,0.000425,"hat",0.000594,0.000424,0.000425
500,0.75,0.1,0,0.2,0.34464,0.344284,0.384283,0.341024,-0.000356,0.039643,-0.003616,0.000486,0.002061,0.000579,0.000487,0.00049,0.000568,"hat",-0.003616,0.000579,0.000568
500,0.75,0.1,0,0.25,0.466064,0.4647,0.504699,0.459053,-0.001364,0.038635,-0.007011,0.000491,0.001978,0.000682,0.00049,0.000486,0.000634,"hat",-0.007011,0.000682,0.000634
