"n","p1","a","rho","s","F_true","avg_F_dir","avg_F_dirSD","avg_F_hat","bias_dir","bias_dirSD","bias_hat","mse_dir","mse_dirSD","mse_hat","var_dir","var_dirSD","var_hat","estimator","bias","mse","var"
100,0.25,20,0,1.4,0.919243,0.919,0.996638,0.910021,-0.000243,0.077394,-0.009222,0.000779,0.006074,0.002872,0.00078,8.4e-05,0.002792,"dir",-0.000243,0.000779,0.00078
100,0.25,20,0,1.5,0.933193,0.93312,0.999083,0.924301,-7.3e-05,0.06589,-0.008892,0.000664,0.004363,0.002383,0.000666,2.1e-05,0.002309,"dir",-7.3e-05,0.000664,0.000666
100,0.25,20,0,1.6,0.945201,0.94442,0.999743,0.936483,-0.000781,0.054542,-0.008718,0.000564,0.002984,0.001988,0.000565,9e-06,0.001915,"dir",-0.000781,0.000564,0.000565
100,0.25,20,0,1.7,0.955435,0.95558,0.999986,0.94649,0.000145,0.044552,-0.008945,0.000442,0.001985,0.001647,0.000443,0,0.00157,"dir",0.000145,0.000442,0.000443
100,0.25,20,0,1.8,0.96407,0.96386,0.999991,0.955048,-0.00021,0.035921,-0.009022,0.000369,0.00129,0.001368,0.00037,0,0.001289,"dir",-0.00021,0.000369,0.00037
100,0.25,20,0,1.9,0.971283,0.97124,1,0.962619,-4.3e-05,0.028717,-0.008664,0.000296,0.000825,0.001124,0.000296,0,0.001051,"dir",-4.3e-05,0.000296,0.000296
100,0.25,20,0,2,0.97725,0.9771,1,0.969179,-0.00015,0.02275,-0.008071,0.000237,0.000518,0.000881,0.000238,0,0.000818,"dir",-0.00015,0.000237,0.000238
100,0.25,20,0,2.1,0.982136,0.98192,1,0.974616,-0.000216,0.017864,-0.00752,0.00018,0.000319,0.000678,0.00018,0,0.000623,"dir",-0.000216,0.00018,0.00018
100,0.25,20,0,2.2,0.986097,0.986,1,0.979255,-9.7e-05,0.013903,-0.006842,0.000134,0.000193,0.000517,0.000135,0,0.000472,"dir",-9.7e-05,0.000134,0.000135
100,0.25,20,0,2.3,0.989276,0.98898,1,0.982867,-0.000296,0.010724,-0.006409,0.000112,0.000115,0.000406,0.000112,0,0.000366,"dir",-0.000296,0.000112,0.000112
100,0.25,20,0,2.4,0.991802,0.99142,1,0.985294,-0.000382,0.008198,-0.006508,8.6e-05,6.7e-05,0.000331,8.6e-05,0,0.00029,"dir",-0.000382,8.6e-05,8.6e-05
100,0.25,20,0,2.5,0.99379,0.99346,1,0.987086,-0.00033,0.00621,-0.006704,6.2e-05,3.9e-05,0.000267,6.2e-05,0,0.000223,"dir",-0.00033,6.2e-05,6.2e-05
100,0.25,20,0,2.6,0.995339,0.99508,1,0.988747,-0.000259,0.004661,-0.006591,4.5e-05,2.2e-05,0.000204,4.5e-05,0,0.000161,"dir",-0.000259,4.5e-05,4.5e-05
100,0.25,20,0,2.7,0.996533,0.99636,1,0.990095,-0.000173,0.003467,-0.006438,3.5e-05,1.2e-05,0.000155,3.5e-05,0,0.000114,"dir",-0.000173,3.5e-05,3.5e-05
100,0.25,20,0,2.8,0.997445,0.9973,1,0.99104,-0.000145,0.002555,-0.006404,2.6e-05,7e-06,0.000121,2.6e-05,0,8e-05,"dir",-0.000145,2.6e-05,2.6e-05
100,0.25,20,0,2.9,0.998134,0.99808,1,0.991723,-5.4e-05,0.001866,-0.006411,1.9e-05,3e-06,9.3e-05,1.9e-05,0,5.2e-05,"dir",-5.4e-05,1.9e-05,1.9e-05
100,0.25,20,0,3,0.99865,0.99854,1,0.992244,-0.00011,0.00135,-0.006406,1.5e-05,2e-06,7.5e-05,1.5e-05,0,3.4e-05,"dir",-0.00011,1.5e-05,1.5e-05
100,0.25,20,0,3.1,0.999032,0.9988,1,0.992658,-0.000232,0.000968,-0.006375,1.2e-05,1e-06,6e-05,1.2e-05,0,2e-05,"dir",-0.000232,1.2e-05,1.2e-05
100,0.25,20,0,3.2,0.999313,0.99906,1,0.992918,-0.000253,0.000687,-0.006395,1e-05,0,5.3e-05,1e-05,0,1.2e-05,"dir",-0.000253,1e-05,1e-05
100,0.25,20,0,3.3,0.999517,0.99928,1,0.993052,-0.000237,0.000483,-0.006464,8e-06,0,5.2e-05,7e-06,0,1e-05,"dir",-0.000237,8e-06,7e-06
100,0.25,20,0,3.4,0.999663,0.99946,1,0.993067,-0.000203,0.000337,-0.006596,6e-06,0,5.3e-05,6e-06,0,1e-05,"dir",-0.000203,6e-06,6e-06
100,0.25,20,0,3.5,0.999767,0.99952,1,0.993074,-0.000247,0.000233,-0.006694,5e-06,0,5.4e-05,5e-06,0,1e-05,"dir",-0.000247,5e-06,5e-06
100,0.25,20,0,3.6,0.999841,0.99964,1,0.993126,-0.000201,0.000159,-0.006715,4e-06,0,5.1e-05,4e-06,0,6e-06,"dir",-0.000201,4e-06,4e-06
100,0.25,20,0,3.7,0.999892,0.99978,1,0.99322,-0.000112,0.000108,-0.006672,2e-06,0,4.7e-05,2e-06,0,2e-06,"dir",-0.000112,2e-06,2e-06
100,0.25,20,0,3.8,0.999928,0.99986,1,0.993295,-6.8e-05,7.2e-05,-0.006632,1e-06,0,4.4e-05,1e-06,0,0,"dir",-6.8e-05,1e-06,1e-06
100,0.25,20,0,3.9,0.999952,0.99992,1,0.99331,-3.2e-05,4.8e-05,-0.006642,1e-06,0,4.4e-05,1e-06,0,0,"dir",-3.2e-05,1e-06,1e-06
100,0.25,20,0,4,0.999968,0.99994,1,0.993311,-2.8e-05,3.2e-05,-0.006657,1e-06,0,4.4e-05,1e-06,0,0,"dir",-2.8e-05,1e-06,1e-06
100,0.25,20,0.5,-4,3.2e-05,6e-05,0.099338,6.7e-05,2.8e-05,0.099306,3.5e-05,1e-06,0.009914,2e-06,1e-06,5.2e-05,2e-06,"dir",2.8e-05,1e-06,1e-06
100,0.25,20,0.5,-3.9,4.8e-05,8e-05,0.099358,6.7e-05,3.2e-05,0.099309,1.9e-05,1e-06,0.009915,2e-06,1e-06,5.3e-05,2e-06,"dir",3.2e-05,1e-06,1e-06
100,0.25,20,0.5,-3.8,7.2e-05,0.00012,0.099398,6.7e-05,4.8e-05,0.099325,-6e-06,1e-06,0.009919,2e-06,1e-06,5.3e-05,2e-06,"dir",4.8e-05,1e-06,1e-06
100,0.25,20,0.5,-3.7,0.000108,0.00012,0.099398,7.4e-05,1.2e-05,0.09929,-3.4e-05,1e-06,0.009912,2e-06,1e-06,5.3e-05,2e-06,"dir",1.2e-05,1e-06,1e-06
100,0.25,20,0.5,-3.6,0.000159,0.00014,0.099418,0.000109,-1.9e-05,0.099258,-5e-05,1e-06,0.009906,3e-06,1e-06,5.4e-05,3e-06,"dir",-1.9e-05,1e-06,1e-06
100,0.25,20,0.5,-3.5,0.000233,0.00022,0.099498,0.000213,-1.3e-05,0.099265,-1.9e-05,2e-06,0.009909,6e-06,2e-06,5.5e-05,6e-06,"dir",-1.3e-05,2e-06,2e-06
100,0.25,20,0.5,-3.4,0.000337,4e-04,0.099678,0.000376,6.3e-05,0.099341,3.9e-05,4e-06,0.009928,1e-05,4e-06,6e-05,1e-05,"dir",6.3e-05,4e-06,4e-06
100,0.25,20,0.5,-3.3,0.000483,0.00058,0.099858,0.000605,9.7e-05,0.099374,0.000121,5e-06,0.009939,1.7e-05,5e-06,6.4e-05,1.7e-05,"dir",9.7e-05,5e-06,5e-06
100,0.25,20,0.5,-3.2,0.000687,0.00084,0.100118,0.000981,0.000153,0.09943,0.000294,8e-06,0.009954,2.9e-05,8e-06,6.8e-05,2.9e-05,"dir",0.000153,8e-06,8e-06
100,0.25,20,0.5,-3.1,0.000968,0.00112,0.100398,0.001443,0.000152,0.09943,0.000476,1.1e-05,0.009959,4.6e-05,1.1e-05,7.3e-05,4.6e-05,"dir",0.000152,1.1e-05,1.1e-05
100,0.25,20,0.5,-3,0.00135,0.00158,0.100858,0.001837,0.00023,0.099508,0.000487,1.7e-05,0.009985,6.3e-05,1.7e-05,8.3e-05,6.3e-05,"dir",0.00023,1.7e-05,1.7e-05
100,0.25,20,0.5,-2.9,0.001866,0.00208,0.101358,0.002212,0.000214,0.099492,0.000347,2.2e-05,0.00999,7.7e-05,2.2e-05,9.1e-05,7.7e-05,"dir",0.000214,2.2e-05,2.2e-05
100,0.25,20,0.5,-2.8,0.002555,0.00268,0.101958,0.002714,0.000125,0.099402,0.000159,2.9e-05,0.009985,8.9e-05,2.9e-05,0.000105,8.9e-05,"dir",0.000125,2.9e-05,2.9e-05
100,0.25,20,0.5,-2.7,0.003467,0.00364,0.102918,0.003525,0.000173,0.099451,5.8e-05,3.8e-05,0.010008,0.000112,3.8e-05,0.000118,0.000112,"dir",0.000173,3.8e-05,3.8e-05
100,0.25,20,0.5,-2.6,0.004661,0.00476,0.104038,0.004817,9.9e-05,0.099376,0.000155,4.9e-05,0.010013,0.000155,4.9e-05,0.000138,0.000155,"dir",9.9e-05,4.9e-05,4.9e-05
100,0.25,20,0.5,-2.5,0.00621,0.0061,0.105378,0.006407,-0.00011,0.099168,0.000198,6e-05,0.009987,0.000208,6e-05,0.000153,0.000209,"dir",-0.00011,6e-05,6e-05
100,0.25,20,0.5,-2.4,0.008198,0.00832,0.107598,0.008127,0.000122,0.0994,-7.1e-05,8.6e-05,0.010066,0.000269,8.6e-05,0.000186,0.000269,"dir",0.000122,8.6e-05,8.6e-05
100,0.25,20,0.5,-2.3,0.010724,0.01048,0.109758,0.010361,-0.000244,0.099033,-0.000363,0.000101,0.010021,0.00033,0.000102,0.000213,0.000331,"dir",-0.000244,0.000101,0.000102
100,0.25,20,0.5,-2.2,0.013903,0.01314,0.112418,0.01358,-0.000763,0.098514,-0.000324,0.000127,0.009953,0.00044,0.000127,0.000248,0.000441,"dir",-0.000763,0.000127,0.000127
100,0.25,20,0.5,-2.1,0.017864,0.01722,0.116498,0.017653,-0.000644,0.098633,-0.000211,0.000154,0.010015,0.000577,0.000154,0.000287,0.000578,"dir",-0.000644,0.000154,0.000154
100,0.25,20,0.5,-2,0.02275,0.02168,0.120958,0.023002,-0.00107,0.098207,0.000251,0.000198,0.009986,0.000785,0.000198,0.000342,0.000786,"dir",-0.00107,0.000198,0.000198
100,0.25,20,0.5,-1.9,0.028717,0.02708,0.126358,0.029356,-0.001637,0.097641,0.000639,0.000252,0.009943,0.001042,0.00025,0.00041,0.001043,"dir",-0.001637,0.000252,0.00025
100,0.25,20,0.5,-1.8,0.03593,0.03456,0.133838,0.036961,-0.00137,0.097907,0.001031,0.000337,0.010106,0.00137,0.000336,0.000521,0.001372,"dir",-0.00137,0.000337,0.000336
100,0.25,20,0.5,-1.7,0.044565,0.04258,0.141858,0.0456,-0.001985,0.097292,0.001035,0.000449,0.010116,0.001745,0.000446,0.000652,0.001747,"dir",-0.001985,0.000449,0.000446
100,0.25,20,0.5,-1.6,0.054799,0.05316,0.152438,0.055485,-0.001639,0.097638,0.000685,0.000515,0.010268,0.002075,0.000513,0.000736,0.002079,"dir",-0.001639,0.000515,0.000513
100,0.25,20,0.5,-1.5,0.066807,0.06444,0.163718,0.067699,-0.002367,0.09691,0.000891,0.000602,0.010228,0.002485,0.000598,0.000838,0.002489,"dir",-0.002367,0.000602,0.000598
100,0.25,20,0.5,-1.4,0.080757,0.07848,0.177758,0.08204,-0.002277,0.097001,0.001283,0.000728,0.010387,0.00295,0.000724,0.00098,0.002954,"dir",-0.002277,0.000728,0.000724
100,0.25,20,0.5,-1.3,0.0968,0.09398,0.193258,0.098709,-0.00282,0.096457,0.001908,0.000911,0.010484,0.003499,0.000905,0.001182,0.003502,"dir",-0.00282,0.000911,0.000905
100,0.25,20,0.5,-1.2,0.11507,0.11236,0.211638,0.11821,-0.00271,0.096568,0.00314,0.001079,0.010688,0.004152,0.001074,0.001366,0.00415,"dir",-0.00271,0.001079,0.001074
100,0.25,20,0.5,-1.1,0.135666,0.13262,0.231898,0.139661,-0.003046,0.096232,0.003995,0.001247,0.0108,0.004639,0.001241,0.001543,0.004632,"dir",-0.003046,0.001247,0.001241
100,0.25,20,0.5,-1,0.158655,0.15686,0.256138,0.162327,-0.001795,0.097482,0.003672,0.001352,0.011132,0.005077,0.001352,0.001632,0.005073,"dir",-0.001795,0.001352,0.001352
100,0.25,20,0.5,-0.9,0.18406,0.18284,0.282118,0.186352,-0.00122,0.098057,0.002292,0.001477,0.011387,0.00574,0.001478,0.001775,0.005746,"dir",-0.00122,0.001477,0.001478
100,0.25,20,0.5,-0.8,0.211855,0.2096,0.308878,0.212964,-0.002255,0.097022,0.001108,0.001618,0.011317,0.006337,0.001616,0.001907,0.006349,"dir",-0.002255,0.001618,0.001616
100,0.25,20,0.5,-0.7,0.241964,0.2394,0.338678,0.242504,-0.002564,0.096714,0.000541,0.001858,0.011491,0.006796,0.001855,0.002141,0.00681,"dir",-0.002564,0.001858,0.001855
100,0.25,20,0.5,-0.6,0.274253,0.27118,0.370458,0.27472,-0.003073,0.096204,0.000467,0.001896,0.011397,0.007272,0.00189,0.002146,0.007286,"dir",-0.003073,0.001896,0.00189
100,0.25,20,0.5,-0.5,0.308538,0.30518,0.404458,0.308677,-0.003358,0.09592,0.00014,0.001934,0.011355,0.007936,0.001926,0.002158,0.007952,"dir",-0.003358,0.001934,0.001926
100,0.25,20,0.5,-0.4,0.344578,0.3418,0.441078,0.343081,-0.002778,0.096499,-0.001498,0.002029,0.011536,0.008641,0.002025,0.002228,0.008656,"dir",-0.002778,0.002029,0.002025
100,0.25,20,0.5,-0.3,0.382089,0.38014,0.479418,0.378994,-0.001949,0.097329,-0.003095,0.002184,0.011811,0.009202,0.002185,0.002343,0.009211,"dir",-0.001949,0.002184,0.002185
100,0.25,20,0.5,-0.2,0.42074,0.41996,0.519238,0.416538,-0.00078,0.098497,-0.004203,0.002218,0.012038,0.009626,0.002222,0.002341,0.009628,"dir",-0.00078,0.002218,0.002222
100,0.25,20,0.5,-0.0999999999999996,0.460172,0.45938,0.558658,0.454968,-0.000792,0.098485,-0.005204,0.002399,0.012172,0.009901,0.002403,0.002478,0.009894,"dir",-0.000792,0.002399,0.002403
100,0.25,20,0.5,0,0.5,0.50072,0.599998,0.493175,0.00072,0.099998,-0.006825,0.002466,0.012506,0.009848,0.002471,0.002511,0.009821,"dir",0.00072,0.002466,0.002471
100,0.25,20,0.5,0.100000000000001,0.539828,0.54038,0.639658,0.530255,0.000552,0.09983,-0.009573,0.002247,0.012208,0.009553,0.002251,0.002247,0.00948,"dir",0.000552,0.002247,0.002251
100,0.25,20,0.5,0.2,0.57926,0.57882,0.678098,0.566822,-0.00044,0.098838,-0.012438,0.002338,0.012066,0.009351,0.002343,0.002302,0.009215,"dir",-0.00044,0.002338,0.002343
100,0.25,20,0.5,0.3,0.617911,0.61782,0.717098,0.603838,-9.1e-05,0.099186,-0.014074,0.002273,0.012031,0.009172,0.002277,0.002197,0.008992,"dir",-9.1e-05,0.002273,0.002277
100,0.25,20,0.5,0.4,0.655422,0.65546,0.754738,0.640071,3.8e-05,0.099316,-0.015351,0.002275,0.012013,0.008825,0.00228,0.002154,0.008606,"dir",3.8e-05,0.002275,0.00228
100,0.25,20,0.5,0.5,0.691462,0.69278,0.792058,0.674708,0.001318,0.100595,-0.016754,0.002275,0.012228,0.008515,0.002278,0.002112,0.008251,"dir",0.001318,0.002275,0.002278
100,0.25,20,0.5,0.600000000000001,0.725747,0.72714,0.826418,0.708775,0.001393,0.100671,-0.016972,0.002051,0.01201,0.008102,0.002053,0.001879,0.00783,"dir",0.001393,0.002051,0.002053
100,0.25,20,0.5,0.7,0.758036,0.759,0.858278,0.741378,0.000964,0.100241,-0.016658,0.001905,0.011754,0.007487,0.001908,0.001709,0.007224,"dir",0.000964,0.001905,0.001908
100,0.25,20,0.5,0.800000000000001,0.788145,0.78834,0.88758,0.77167,0.000195,0.099435,-0.016474,0.001761,0.011447,0.006775,0.001765,0.001563,0.006517,"dir",0.000195,0.001761,0.001765
100,0.25,20,0.5,0.9,0.81594,0.81634,0.915578,0.798633,4e-04,0.099638,-0.017307,0.001527,0.011261,0.006334,0.00153,0.001336,0.006047,"dir",4e-04,0.001527,0.00153
100,0.25,20,0.5,1,0.841345,0.8431,0.94205,0.824183,0.001755,0.100705,-0.017162,0.001373,0.011284,0.005722,0.001373,0.001145,0.005438,"dir",0.001755,0.001373,0.001373
100,0.25,20,0.5,1.1,0.864334,0.86454,0.962385,0.847956,0.000206,0.098051,-0.016378,0.00123,0.010512,0.004886,0.001232,9e-04,0.004627,"dir",0.000206,0.00123,0.001232
100,0.25,20,0.5,1.2,0.88493,0.88506,0.979354,0.868313,0.00013,0.094424,-0.016618,0.001052,0.00947,0.004281,0.001054,0.000556,0.004013,"dir",0.00013,0.001052,0.001054
100,0.25,20,0.5,1.3,0.9032,0.90314,0.990063,0.886057,-6e-05,0.086864,-0.017143,0.000943,0.007825,0.003825,0.000945,0.00028,0.003538,"dir",-6e-05,0.000943,0.000945
100,0.25,20,0.5,1.4,0.919243,0.91944,0.996195,0.902326,0.000197,0.076952,-0.016918,0.000792,0.006018,0.003234,0.000793,9.6e-05,0.002953,"dir",0.000197,0.000792,0.000793
100,0.25,20,0.5,1.5,0.933193,0.93352,0.998882,0.91732,0.000327,0.065689,-0.015872,0.000641,0.004341,0.0027,0.000642,2.6e-05,0.002453,"dir",0.000327,0.000641,0.000642
100,0.25,20,0.5,1.6,0.945201,0.94518,0.999743,0.930489,-2.1e-05,0.054542,-0.014712,0.000531,0.002979,0.00223,0.000532,4e-06,0.002017,"dir",-2.1e-05,0.000531,0.000532
100,0.25,20,0.5,1.7,0.955435,0.95556,0.999997,0.941374,0.000125,0.044563,-0.01406,0.000411,0.001986,0.001882,0.000412,0,0.001688,"dir",0.000125,0.000411,0.000412
100,0.25,20,0.5,1.8,0.96407,0.96404,1,0.950264,-3e-05,0.03593,-0.013805,0.000325,0.001291,0.001632,0.000326,0,0.001444,"dir",-3e-05,0.000325,0.000326
100,0.25,20,0.5,1.9,0.971283,0.97122,1,0.958058,-6.3e-05,0.028717,-0.013226,0.000263,0.000825,0.001437,0.000264,0,0.001264,"dir",-6.3e-05,0.000263,0.000264
100,0.25,20,0.5,2,0.97725,0.97736,1,0.965043,0.00011,0.02275,-0.012207,0.000205,0.000518,0.001248,0.000205,0,0.001101,"dir",0.00011,0.000205,0.000205
100,0.25,20,0.5,2.1,0.982136,0.98212,1,0.970852,-1.6e-05,0.017864,-0.011283,0.000178,0.000319,0.001023,0.000178,0,0.000897,"dir",-1.6e-05,0.000178,0.000178
100,0.25,20,0.5,2.2,0.986097,0.9862,1,0.975756,0.000103,0.013903,-0.01034,0.000135,0.000193,0.000769,0.000135,0,0.000663,"dir",0.000103,0.000135,0.000135
100,0.25,20,0.5,2.3,0.989276,0.98986,1,0.979714,0.000584,0.010724,-0.009562,0.000109,0.000115,0.00058,0.000109,0,0.00049,"dir",0.000584,0.000109,0.000109
100,0.25,20,0.5,2.4,0.991802,0.99198,1,0.982891,0.000178,0.008198,-0.008911,8.1e-05,6.7e-05,0.000443,8.1e-05,0,0.000364,"dir",0.000178,8.1e-05,8.1e-05
100,0.25,20,0.5,2.5,0.99379,0.99374,1,0.98505,-5e-05,0.00621,-0.00874,6.2e-05,3.9e-05,0.000369,6.2e-05,0,0.000293,"dir",-5e-05,6.2e-05,6.2e-05
100,0.25,20,0.5,2.6,0.995339,0.99516,1,0.986622,-0.000179,0.004661,-0.008717,4.3e-05,2.2e-05,0.000309,4.3e-05,0,0.000234,"dir",-0.000179,4.3e-05,4.3e-05
100,0.25,20,0.5,2.7,0.996533,0.99626,1,0.987932,-0.000273,0.003467,-0.008601,3.5e-05,1.2e-05,0.000253,3.5e-05,0,0.00018,"dir",-0.000273,3.5e-05,3.5e-05
100,0.25,20,0.5,2.8,0.997445,0.9973,1,0.989181,-0.000145,0.002555,-0.008264,2.5e-05,7e-06,0.000206,2.5e-05,0,0.000138,"dir",-0.000145,2.5e-05,2.5e-05
100,0.25,20,0.5,2.9,0.998134,0.998,1,0.9902,-0.000134,0.001866,-0.007934,1.9e-05,3e-06,0.000166,1.9e-05,0,0.000103,"dir",-0.000134,1.9e-05,1.9e-05
100,0.25,20,0.5,3,0.99865,0.9984,1,0.991084,-0.00025,0.00135,-0.007566,1.6e-05,2e-06,0.000129,1.5e-05,0,7.2e-05,"dir",-0.00025,1.6e-05,1.5e-05
100,0.25,20,0.5,3.1,0.999032,0.99882,1,0.991746,-0.000212,0.000968,-0.007287,1.1e-05,1e-06,0.000108,1.1e-05,0,5.5e-05,"dir",-0.000212,1.1e-05,1.1e-05
100,0.25,20,0.5,3.2,0.999313,0.99896,1,0.992076,-0.000353,0.000687,-0.007237,1e-05,0,9.6e-05,1e-05,0,4.4e-05,"dir",-0.000353,1e-05,1e-05
100,0.25,20,0.5,3.3,0.999517,0.99946,1,0.992383,-5.7e-05,0.000483,-0.007133,5e-06,0,8.2e-05,5e-06,0,3.1e-05,"dir",-5.7e-05,5e-06,5e-06
100,0.25,20,0.5,3.4,0.999663,0.99956,1,0.992587,-0.000103,0.000337,-0.007076,4e-06,0,7.7e-05,4e-06,0,2.7e-05,"dir",-0.000103,4e-06,4e-06
100,0.25,20,0.5,3.5,0.999767,0.99964,1,0.992638,-0.000127,0.000233,-0.007129,3e-06,0,7.7e-05,3e-06,0,2.6e-05,"dir",-0.000127,3e-06,3e-06
100,0.25,20,0.5,3.6,0.999841,0.99982,1,0.992707,-2.1e-05,0.000159,-0.007134,2e-06,0,7.3e-05,2e-06,0,2.2e-05,"dir",-2.1e-05,2e-06,2e-06
100,0.25,20,0.5,3.7,0.999892,0.9999,1,0.992869,8e-06,0.000108,-0.007023,1e-06,0,6.3e-05,1e-06,0,1.4e-05,"dir",8e-06,1e-06,1e-06
100,0.25,20,0.5,3.8,0.999928,0.99994,1,0.993058,1.2e-05,7.2e-05,-0.00687,1e-06,0,5.6e-05,1e-06,0,9e-06,"dir",1.2e-05,1e-06,1e-06
100,0.25,20,0.5,3.9,0.999952,0.99996,1,0.993142,8e-06,4.8e-05,-0.00681,0,0,5.3e-05,0,0,7e-06,"dir",8e-06,0,0
100,0.25,20,0.5,4,0.999968,0.99996,1,0.993195,-8e-06,3.2e-05,-0.006773,0,0,5.1e-05,0,0,5e-06,"dir",-8e-06,0,0
100,0.25,10,-0.5,-4,3.2e-05,4e-05,0.099879,0,8e-06,0.099847,-3.2e-05,0,0.010022,0,0,5.2e-05,0,"dir",8e-06,0,0
100,0.25,10,-0.5,-3.9,4.8e-05,4e-05,0.099879,0,-8e-06,0.099831,-4.8e-05,0,0.010018,0,0,5.2e-05,0,"dir",-8e-06,0,0
100,0.25,10,-0.5,-3.8,7.2e-05,8e-05,0.099919,0,8e-06,0.099846,-7.2e-05,1e-06,0.010023,0,1e-06,5.3e-05,0,"dir",8e-06,1e-06,1e-06
100,0.25,10,-0.5,-3.7,0.000108,0.00012,0.099959,0,1.2e-05,0.099851,-0.000108,1e-06,0.010024,0,1e-06,5.4e-05,0,"dir",1.2e-05,1e-06,1e-06
100,0.25,10,-0.5,-3.6,0.000159,0.00014,0.099979,0,-1.9e-05,0.09982,-0.000159,1e-06,0.010019,0,1e-06,5.5e-05,0,"dir",-1.9e-05,1e-06,1e-06
100,0.25,10,-0.5,-3.5,0.000233,2e-04,0.100039,0,-3.3e-05,0.099806,-0.000233,2e-06,0.010017,0,2e-06,5.6e-05,0,"dir",-3.3e-05,2e-06,2e-06
100,0.25,10,-0.5,-3.4,0.000337,0.00032,0.100159,0,-1.7e-05,0.099822,-0.000337,3e-06,0.010023,0,3e-06,5.9e-05,0,"dir",-1.7e-05,3e-06,3e-06
100,0.25,10,-0.5,-3.3,0.000483,0.00042,0.100259,0,-6.3e-05,0.099775,-0.000483,4e-06,0.010017,0,4e-06,6.2e-05,0,"dir",-6.3e-05,4e-06,4e-06
100,0.25,10,-0.5,-3.2,0.000687,0.00058,0.100419,9e-06,-0.000107,0.099732,-0.000678,5e-06,0.01001,0,5e-06,6.4e-05,0,"dir",-0.000107,5e-06,5e-06
100,0.25,10,-0.5,-3.1,0.000968,9e-04,0.100739,8.8e-05,-6.8e-05,0.099771,-0.000879,8e-06,0.010023,2e-06,8e-06,6.9e-05,1e-06,"dir",-6.8e-05,8e-06,8e-06
100,0.25,10,-0.5,-3,0.00135,0.00138,0.101219,0.00031,3e-05,0.099869,-0.00104,1.3e-05,0.010049,7e-06,1.3e-05,7.6e-05,6e-06,"dir",3e-05,1.3e-05,1.3e-05
100,0.25,10,-0.5,-2.9,0.001866,0.002,0.101839,0.000624,0.000134,0.099973,-0.001241,1.8e-05,0.010082,1.6e-05,1.8e-05,8.8e-05,1.4e-05,"dir",0.000134,1.8e-05,1.8e-05
100,0.25,10,-0.5,-2.8,0.002555,0.00262,0.102459,0.001161,6.5e-05,0.099904,-0.001394,2.3e-05,0.010078,2.9e-05,2.3e-05,9.7e-05,2.7e-05,"dir",6.5e-05,2.3e-05,2.3e-05
100,0.25,10,-0.5,-2.7,0.003467,0.00364,0.103479,0.001936,0.000173,0.100012,-0.001531,3.3e-05,0.010116,5.2e-05,3.3e-05,0.000114,5e-05,"dir",0.000173,3.3e-05,3.3e-05
100,0.25,10,-0.5,-2.6,0.004661,0.00488,0.104719,0.002862,0.000219,0.100058,-0.001799,4.9e-05,0.01015,8.1e-05,4.9e-05,0.000139,7.8e-05,"dir",0.000219,4.9e-05,4.9e-05
100,0.25,10,-0.5,-2.5,0.00621,0.00668,0.106519,0.003921,0.00047,0.100309,-0.002288,6.6e-05,0.010228,0.000121,6.6e-05,0.000166,0.000116,"dir",0.00047,6.6e-05,6.6e-05
100,0.25,10,-0.5,-2.4,0.008198,0.00864,0.108479,0.005487,0.000442,0.100281,-0.002711,8.4e-05,0.010248,0.000167,8.4e-05,0.000192,0.00016,"dir",0.000442,8.4e-05,8.4e-05
100,0.25,10,-0.5,-2.3,0.010724,0.01134,0.111179,0.007471,0.000616,0.100455,-0.003253,0.00011,0.010325,0.000227,0.000109,0.000235,0.000217,"dir",0.000616,0.00011,0.000109
100,0.25,10,-0.5,-2.2,0.013903,0.01464,0.114479,0.009734,0.000737,0.100575,-0.00417,0.000141,0.010396,0.000307,0.00014,0.000281,0.00029,"dir",0.000737,0.000141,0.00014
100,0.25,10,-0.5,-2.1,0.017864,0.0182,0.118039,0.012528,0.000336,0.100174,-0.005337,0.000172,0.01036,0.000411,0.000173,0.000326,0.000383,"dir",0.000336,0.000172,0.000173
100,0.25,10,-0.5,-2,0.02275,0.02318,0.123019,0.015615,0.00043,0.100269,-0.007135,0.000223,0.010448,0.000557,0.000223,0.000395,0.000507,"dir",0.00043,0.000223,0.000223
100,0.25,10,-0.5,-1.9,0.028717,0.0284,0.128239,0.019842,-0.000317,0.099522,-0.008874,0.000285,0.010381,0.000737,0.000286,0.000477,0.000659,"dir",-0.000317,0.000285,0.000286
100,0.25,10,-0.5,-1.8,0.03593,0.03556,0.135399,0.025713,-0.00037,0.099468,-0.010217,0.000352,0.010453,0.000972,0.000353,0.00056,0.000869,"dir",-0.00037,0.000352,0.000353
100,0.25,10,-0.5,-1.7,0.044565,0.04418,0.144019,0.033139,-0.000385,0.099453,-0.011426,0.000432,0.01054,0.00129,0.000432,0.000651,0.001162,"dir",-0.000385,0.000432,0.000432
100,0.25,10,-0.5,-1.6,0.054799,0.05362,0.153459,0.042026,-0.001179,0.098659,-0.012774,0.00054,0.010518,0.001704,0.00054,0.000786,0.001544,"dir",-0.001179,0.00054,0.00054
100,0.25,10,-0.5,-1.5,0.066807,0.06544,0.165279,0.052409,-0.001367,0.098472,-0.014399,0.000619,0.010577,0.002187,0.000619,0.000882,0.001984,"dir",-0.001367,0.000619,0.000619
