"n","p1","ratec","rho","s","F_true","avg_F_dir","avg_F_dirSD","avg_F_hat","bias_dir","bias_dirSD","bias_hat","mse_dir","mse_dirSD","mse_hat","var_dir","var_dirSD","var_hat","estimator","bias","mse","var"
500,0.5,8,0.5,2.8,0.917612,0.917608,0.997776,0.89719,-4e-06,0.080164,-0.020422,0.00015,0.006449,0.000727,0.00015,2.2e-05,0.00031,"dir_sd",0.080164,0.006449,2.2e-05
500,0.5,8,0.5,2.9,0.928489,0.928392,0.999741,0.909023,-9.7e-05,0.071251,-0.019466,0.000133,0.00508,0.000651,0.000133,3e-06,0.000272,"dir_sd",0.071251,0.00508,3e-06
500,0.5,8,0.5,3,0.938031,0.937968,0.999993,0.919539,-6.3e-05,0.061962,-0.018492,0.000117,0.003839,0.000583,0.000117,0,0.000241,"dir_sd",0.061962,0.003839,0
500,0.5,8,0.5,3.1,0.946382,0.94672,1,0.928938,0.000338,0.053618,-0.017444,0.000101,0.002875,0.00052,0.000101,0,0.000216,"dir_sd",0.053618,0.002875,0
500,0.5,8,0.5,3.2,0.953676,0.953584,1,0.937387,-9.2e-05,0.046324,-0.016289,8.8e-05,0.002146,0.00046,8.8e-05,0,0.000195,"dir_sd",0.046324,0.002146,0
500,0.5,8,0.5,3.3,0.960032,0.959756,1,0.944865,-0.000276,0.039968,-0.015168,7.4e-05,0.001597,0.000404,7.4e-05,0,0.000175,"dir_sd",0.039968,0.001597,0
500,0.5,8,0.5,3.4,0.965562,0.965248,1,0.951456,-0.000314,0.034438,-0.014106,6.5e-05,0.001186,0.000353,6.5e-05,0,0.000154,"dir_sd",0.034438,0.001186,0
500,0.5,8,0.5,3.5,0.970364,0.969884,1,0.957196,-0.00048,0.029636,-0.013168,5.6e-05,0.000878,0.000309,5.6e-05,0,0.000136,"dir_sd",0.029636,0.000878,0
500,0.5,8,0.5,3.6,0.974526,0.974208,1,0.962233,-0.000318,0.025474,-0.012294,4.9e-05,0.000649,0.000272,4.9e-05,0,0.000121,"dir_sd",0.025474,0.000649,0
500,0.5,8,0.5,3.7,0.978129,0.977748,1,0.966761,-0.000381,0.021871,-0.011368,4.3e-05,0.000478,0.000236,4.3e-05,0,0.000107,"dir_sd",0.021871,0.000478,0
500,0.5,8,0.5,3.8,0.981243,0.980792,1,0.970745,-0.000451,0.018757,-0.010498,3.7e-05,0.000352,0.000206,3.6e-05,0,9.6e-05,"dir_sd",0.018757,0.000352,0
500,0.5,8,0.5,3.9,0.98393,0.983636,1,0.974245,-0.000294,0.01607,-0.009685,3.1e-05,0.000258,0.000178,3.1e-05,0,8.4e-05,"dir_sd",0.01607,0.000258,0
500,0.5,8,0.5,4,0.986246,0.986052,1,0.977318,-0.000194,0.013754,-0.008928,2.6e-05,0.000189,0.000152,2.6e-05,0,7.2e-05,"dir_sd",0.013754,0.000189,0
500,0.5,4,-0.5,0,0,0,0.086502,0.018663,0,0.086502,0.018663,0,0.007499,0.000374,0,1.6e-05,2.6e-05,"dir_sd",0.086502,0.007499,1.6e-05
500,0.5,4,-0.5,0.1,0.001148,0.00114,0.087642,0.026443,-8e-06,0.086493,0.025295,2e-06,0.0075,0.000677,2e-06,1.9e-05,3.8e-05,"dir_sd",0.086493,0.0075,1.9e-05
500,0.5,4,-0.5,0.2,0.007926,0.007716,0.094218,0.036837,-0.00021,0.086291,0.02891,1.5e-05,0.007481,0.00089,1.5e-05,3.5e-05,5.4e-05,"dir_sd",0.086291,0.007481,3.5e-05
500,0.5,4,-0.5,0.3,0.023115,0.022384,0.108886,0.050548,-0.000731,0.08577,0.027433,4.6e-05,0.007426,0.000831,4.6e-05,7e-05,7.9e-05,"dir_sd",0.08577,0.007426,7e-05
