"n","p1","maxc","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,0.5,-0.5,0.35,0.68092,0.673209,0.742151,0.613082,-0.007711,0.061231,-0.067838,0.001799,0.005095,0.008616,0.001743,0.001348,0.004022,"dir",-0.007711,0.001799,0.001743
100,0.25,0.5,-0.5,0.4,0.76672,0.758672,0.815243,0.692739,-0.008048,0.048523,-0.073981,0.001492,0.003341,0.0091,0.001431,0.000989,0.003634,"dir",-0.008048,0.001492,0.001431
100,0.25,0.5,-0.5,0.45,0.836433,0.828404,0.873026,0.765314,-0.008028,0.036593,-0.071119,0.001124,0.002025,0.008122,0.001062,0.000687,0.00307,"dir",-0.008028,0.001124,0.001062
100,0.25,0.5,-0.5,0.5,0.890625,0.883001,0.916516,0.828412,-0.007624,0.025891,-0.062213,0.000799,0.001132,0.006286,0.000743,0.000463,0.00242,"dir",-0.007624,0.000799,0.000743
100,0.25,0.5,-0.5,0.55,0.930802,0.923679,0.947802,0.879965,-0.007123,0.017,-0.050837,0.00054,0.000577,0.004344,0.00049,0.000289,0.001763,"dir",-0.007123,0.00054,0.00049
100,0.25,0.5,-0.5,0.6,0.95904,0.952738,0.969359,0.919412,-0.006302,0.010319,-0.039628,0.000335,0.00027,0.002747,0.000296,0.000164,0.001179,"dir",-0.006302,0.000335,0.000296
100,0.25,0.5,-0.5,0.65,0.977678,0.972581,0.983386,0.948023,-0.005097,0.005708,-0.029655,0.000187,0.000117,0.001602,0.000162,8.5e-05,0.000724,"dir",-0.005097,0.000187,0.000162
100,0.25,0.5,-0.5,0.7,0.989065,0.985351,0.991882,0.967876,-0.003714,0.002817,-0.021189,9.4e-05,4.6e-05,0.000857,8e-05,3.8e-05,0.000408,"dir",-0.003714,9.4e-05,8e-05
100,0.25,0.5,-0.5,0.75,0.995361,0.992977,0.996534,0.981046,-0.002384,0.001172,-0.014315,3.9e-05,1.4e-05,0.000417,3.4e-05,1.3e-05,0.000212,"dir",-0.002384,3.9e-05,3.4e-05
100,0.25,0.5,-0.5,0.8,0.9984,0.997078,0.998772,0.98936,-0.001322,0.000372,-0.00904,1.3e-05,3e-06,0.000184,1.1e-05,3e-06,0.000102,"dir",-0.001322,1.3e-05,1.1e-05
100,0.25,0.5,-0.5,0.85,0.999601,0.999001,0.999659,0.99434,-6e-04,5.7e-05,-0.005261,3e-06,1e-06,7.3e-05,3e-06,1e-06,4.5e-05,"dir",-6e-04,3e-06,3e-06
100,0.25,0.5,-0.5,0.9,0.999945,0.999734,0.999928,0.997157,-0.000211,-1.7e-05,-0.002788,0,0,2.6e-05,0,0,1.8e-05,"dir",-0.000211,0,0
100,0.25,0.5,-0.5,0.95,0.999998,0.999946,0.999989,0.998654,-5.2e-05,-1e-05,-0.001344,0,0,8e-06,0,0,6e-06,"dir",-5.2e-05,0,0
100,0.25,0.5,-0.5,1,1,0.999992,0.999999,0.999401,-8e-06,-1e-06,-0.000599,0,0,2e-06,0,0,2e-06,"dir",-8e-06,0,0
100,0.25,0.5,0,0,0,0.018663,0.047701,0.15894,0.018663,0.047701,0.15894,0.000399,0.002454,0.027483,5.1e-05,0.000179,0.002226,"dir",0.018663,0.000399,5.1e-05
100,0.25,0.5,0,0.05,0.032774,0.058599,0.114074,0.207209,0.025825,0.0813,0.174435,0.000869,0.007133,0.033266,0.000203,0.000524,0.002844,"dir",0.025825,0.000869,0.000203
100,0.25,0.5,0,0.1,0.114265,0.131819,0.209217,0.262679,0.017554,0.094952,0.148414,0.000864,0.0101,0.025455,0.000557,0.001086,0.003435,"dir",0.017554,0.000864,0.000557
100,0.25,0.5,0,0.15,0.223516,0.231568,0.320232,0.324276,0.008052,0.096716,0.100761,0.001165,0.010916,0.014091,0.001102,0.001565,0.003947,"dir",0.008052,0.001165,0.001102
100,0.25,0.5,0,0.2,0.34464,0.344609,0.43596,0.390397,-3.1e-05,0.09132,0.045757,0.001546,0.010109,0.006418,0.001549,0.001773,0.004333,"dir",-3.1e-05,0.001546,0.001549
100,0.25,0.5,0,0.25,0.466064,0.460382,0.54844,0.459199,-0.005682,0.082376,-0.006866,0.00183,0.008562,0.004593,0.001801,0.00178,0.004555,"dir",-0.005682,0.00183,0.001801
100,0.25,0.5,0,0.3,0.579825,0.571323,0.651631,0.528728,-0.008502,0.071806,-0.051097,0.001923,0.006793,0.007184,0.001854,0.001641,0.004582,"dir",-0.008502,0.001923,0.001854
100,0.25,0.5,0,0.35,0.68092,0.671885,0.741094,0.597114,-0.009035,0.060174,-0.083806,0.001821,0.004983,0.011433,0.001743,0.001365,0.004418,"dir",-0.009035,0.001821,0.001743
100,0.25,0.5,0,0.4,0.76672,0.757944,0.814543,0.662658,-0.008776,0.047823,-0.104062,0.00152,0.0033,0.014918,0.001446,0.001015,0.004098,"dir",-0.008776,0.00152,0.001446
100,0.25,0.5,0,0.45,0.836433,0.827958,0.872804,0.723711,-0.008475,0.036372,-0.112722,0.001157,0.002057,0.016367,0.001087,0.000735,0.003668,"dir",-0.008475,0.001157,0.001087
100,0.25,0.5,0,0.5,0.890625,0.88313,0.917293,0.778765,-0.007495,0.026668,-0.11186,0.000847,0.001214,0.015673,0.000792,0.000504,0.003167,"dir",-0.007495,0.000847,0.000792
100,0.25,0.5,0,0.55,0.930802,0.924787,0.949348,0.826853,-0.006015,0.018546,-0.103949,0.000569,0.000659,0.013422,0.000534,0.000315,0.002622,"dir",-0.006015,0.000569,0.000534
100,0.25,0.5,0,0.6,0.95904,0.95444,0.971017,0.867614,-0.0046,0.011977,-0.091426,0.000343,0.000319,0.010426,0.000323,0.000176,0.002071,"dir",-0.0046,0.000343,0.000323
100,0.25,0.5,0,0.65,0.977678,0.974232,0.984653,0.901186,-0.003446,0.006975,-0.076492,0.000184,0.000136,0.00741,0.000172,8.8e-05,0.001562,"dir",-0.003446,0.000184,0.000172
100,0.25,0.5,0,0.7,0.989065,0.986531,0.992595,0.92811,-0.002534,0.00353,-0.060955,8.9e-05,5e-05,0.004841,8.2e-05,3.8e-05,0.001127,"dir",-0.002534,8.9e-05,8.2e-05
100,0.25,0.5,0,0.75,0.995361,0.99359,0.996802,0.949107,-0.001771,0.001441,-0.046254,3.7e-05,1.5e-05,0.002918,3.4e-05,1.3e-05,0.00078,"dir",-0.001771,3.7e-05,3.4e-05
100,0.25,0.5,0,0.8,0.9984,0.997278,0.998811,0.964955,-0.001122,0.000411,-0.033445,1.2e-05,4e-06,0.001633,1.1e-05,4e-06,0.000516,"dir",-0.001122,1.2e-05,1.1e-05
100,0.25,0.5,0,0.85,0.999601,0.999014,0.999644,0.976522,-0.000587,4.2e-05,-0.023079,3e-06,1e-06,0.000857,3e-06,1e-06,0.000325,"dir",-0.000587,3e-06,3e-06
100,0.25,0.5,0,0.9,0.999945,0.999716,0.99992,0.984701,-0.000229,-2.5e-05,-0.015244,1e-06,0,0.000427,1e-06,0,0.000195,"dir",-0.000229,1e-06,1e-06
100,0.25,0.5,0,0.95,0.999998,0.999939,0.999987,0.990315,-5.9e-05,-1.2e-05,-0.009683,0,0,0.000205,0,0,0.000112,"dir",-5.9e-05,0,0
100,0.25,0.5,0,1,1,0.99999,0.999998,0.994051,-1e-05,-2e-06,-0.005949,0,0,9.6e-05,0,0,6.1e-05,"dir",-1e-05,0,0
100,0.25,0.5,0.5,0,0,0.019582,0.049436,0.197555,0.019582,0.049436,0.197555,0.000451,0.002669,0.041615,6.7e-05,0.000225,0.002592,"dir",0.019582,0.000451,6.7e-05
100,0.25,0.5,0.5,0.05,0.032774,0.059722,0.115969,0.244999,0.026948,0.083195,0.212225,0.000965,0.007487,0.048232,0.000239,0.000567,0.003199,"dir",0.026948,0.000965,0.000239
100,0.25,0.5,0.5,0.1,0.114265,0.13277,0.211504,0.296968,0.018505,0.097239,0.182703,0.000909,0.010508,0.03718,0.000568,0.001054,0.003807,"dir",0.018505,0.000909,0.000568
100,0.25,0.5,0.5,0.15,0.223516,0.232856,0.323712,0.35244,0.00934,0.100196,0.128924,0.001133,0.011519,0.020985,0.001048,0.001483,0.004372,"dir",0.00934,0.001133,0.001048
100,0.25,0.5,0.5,0.2,0.34464,0.346973,0.440056,0.410215,0.002333,0.095416,0.065575,0.001478,0.010786,0.009138,0.001475,0.001686,0.004848,"dir",0.002333,0.001478,0.001475
100,0.25,0.5,0.5,0.25,0.466064,0.463034,0.551342,0.469045,-0.00303,0.085278,0.002981,0.001724,0.008964,0.005192,0.001718,0.001695,0.005193,"dir",-0.00303,0.001724,0.001718
100,0.25,0.5,0.5,0.3,0.579825,0.572585,0.652119,0.527749,-0.00724,0.072294,-0.052076,0.001826,0.006769,0.008078,0.001777,0.001546,0.005377,"dir",-0.00724,0.001826,0.001777
100,0.25,0.5,0.5,0.35,0.68092,0.670736,0.739132,0.585245,-0.010184,0.058212,-0.095675,0.001752,0.004689,0.014528,0.001651,0.001303,0.005385,"dir",-0.010184,0.001752,0.001651
100,0.25,0.5,0.5,0.4,0.76672,0.75468,0.811129,0.640542,-0.01204,0.044409,-0.126178,0.001545,0.00298,0.02113,0.001403,0.00101,0.00522,"dir",-0.01204,0.001545,0.001403
100,0.25,0.5,0.5,0.45,0.836433,0.823646,0.868918,0.69277,-0.012786,0.032485,-0.143663,0.001243,0.001754,0.025523,0.001082,0.000701,0.004893,"dir",-0.012786,0.001243,0.001082
100,0.25,0.5,0.5,0.5,0.890625,0.878635,0.913538,0.74122,-0.01199,0.022913,-0.149405,0.00089,0.000976,0.026744,0.000748,0.000452,0.004431,"dir",-0.01199,0.00089,0.000748
100,0.25,0.5,0.5,0.55,0.930802,0.920698,0.946169,0.785359,-0.010104,0.015367,-0.145443,0.00058,0.000515,0.025014,0.000479,0.000279,0.003868,"dir",-0.010104,0.00058,0.000479
100,0.25,0.5,0.5,0.6,0.95904,0.951141,0.968605,0.824828,-0.007899,0.009565,-0.134212,0.000351,0.000254,0.02126,0.000289,0.000162,0.003253,"dir",-0.007899,0.000351,0.000289
100,0.25,0.5,0.5,0.65,0.977678,0.971812,0.982941,0.859446,-0.005866,0.005263,-0.118232,0.000197,0.000116,0.016609,0.000163,8.8e-05,0.002635,"dir",-0.005866,0.000197,0.000163
100,0.25,0.5,0.5,0.7,0.989065,0.984848,0.991484,0.889219,-0.004217,0.002419,-0.099846,0.000103,4.7e-05,0.012019,8.5e-05,4.1e-05,0.002054,"dir",-0.004217,0.000103,8.5e-05
100,0.25,0.5,0.5,0.75,0.995361,0.99254,0.996208,0.914317,-0.002821,0.000846,-0.081044,4.6e-05,1.7e-05,0.008102,3.8e-05,1.6e-05,0.001537,"dir",-0.002821,4.6e-05,3.8e-05
100,0.25,0.5,0.5,0.8,0.9984,0.996742,0.998579,0.935042,-0.001658,0.000179,-0.063358,1.7e-05,5e-06,0.005115,1.4e-05,5e-06,0.001103,"dir",-0.001658,1.7e-05,1.4e-05
100,0.25,0.5,0.5,0.85,0.999601,0.998813,0.999579,0.951785,-0.000788,-2.2e-05,-0.047816,4e-06,1e-06,0.003043,4e-06,1e-06,0.000758,"dir",-0.000788,4e-06,4e-06
100,0.25,0.5,0.5,0.9,0.999945,0.99966,0.999907,0.964998,-0.000285,-3.8e-05,-0.034947,1e-06,0,0.001719,1e-06,0,0.000498,"dir",-0.000285,1e-06,1e-06
100,0.25,0.5,0.5,0.95,0.999998,0.999928,0.999986,0.975175,-7e-05,-1.3e-05,-0.024823,0,0,0.00093,0,0,0.000314,"dir",-7e-05,0,0
100,0.25,0.5,0.5,1,1,0.999989,0.999999,0.982823,-1.1e-05,-1e-06,-0.017177,0,0,0.000485,0,0,0.000191,"dir",-1.1e-05,0,0
100,0.5,0.1,-0.5,0,0,0.019091,0.048352,0.016983,0.019091,0.048352,0.016983,0.000427,0.002554,0.00038,6.3e-05,0.000216,9.1e-05,"dir",0.019091,0.000427,6.3e-05
100,0.5,0.1,-0.5,0.05,0.032774,0.059029,0.114727,0.05045,0.026255,0.081953,0.017676,0.000925,0.007256,0.000652,0.000236,0.000541,0.00034,"dir",0.026255,0.000925,0.000236
100,0.5,0.1,-0.5,0.1,0.114265,0.1323,0.210813,0.116342,0.018035,0.096548,0.002077,0.000888,0.010332,0.000853,0.000564,0.001012,0.00085,"dir",0.018035,0.000888,0.000564
100,0.5,0.1,-0.5,0.15,0.223516,0.233208,0.324038,0.215384,0.009692,0.100522,-0.008132,0.001161,0.011663,0.001781,0.001069,0.001562,0.001719,"dir",0.009692,0.001161,0.001069
100,0.5,0.1,-0.5,0.2,0.34464,0.34835,0.44121,0.335182,0.00371,0.09657,-0.009458,0.001663,0.01123,0.002875,0.001652,0.001908,0.002791,"dir",0.00371,0.001663,0.001652
100,0.5,0.1,-0.5,0.25,0.466064,0.465057,0.552965,0.459206,-0.001007,0.0869,-0.006858,0.001988,0.009436,0.003529,0.001991,0.001888,0.003489,"dir",-0.001007,0.001988,0.001991
100,0.5,0.1,-0.5,0.3,0.579825,0.574965,0.654123,0.575332,-0.00486,0.074298,-0.004493,0.00199,0.007139,0.003589,0.00197,0.001622,0.003576,"dir",-0.00486,0.00199,0.00197
100,0.5,0.1,-0.5,0.35,0.68092,0.673462,0.741724,0.677875,-0.007458,0.060804,-0.003045,0.001767,0.004997,0.003183,0.001715,0.001302,0.00318,"dir",-0.007458,0.001767,0.001715
100,0.5,0.1,-0.5,0.4,0.76672,0.75795,0.814461,0.765045,-0.00877,0.047741,-0.001675,0.001478,0.003283,0.002597,0.001404,0.001006,0.002599,"dir",-0.00877,0.001478,0.001404
100,0.5,0.1,-0.5,0.45,0.836433,0.827469,0.872203,0.836129,-0.008964,0.03577,-0.000303,0.00116,0.001991,0.001977,0.001081,0.000713,0.001981,"dir",-0.008964,0.00116,0.001081
100,0.5,0.1,-0.5,0.5,0.890625,0.882133,0.916049,0.891267,-0.008492,0.025424,0.000642,0.000829,0.001113,0.001372,0.000758,0.000467,0.001374,"dir",-0.008492,0.000829,0.000758
100,0.5,0.1,-0.5,0.55,0.930802,0.923299,0.947938,0.931797,-0.007502,0.017136,0.000995,0.000546,0.000582,0.000847,0.000491,0.000289,0.000848,"dir",-0.007502,0.000546,0.000491
100,0.5,0.1,-0.5,0.6,0.95904,0.952966,0.969878,0.959821,-0.006074,0.010838,0.000781,0.000334,0.000285,0.000472,0.000298,0.000168,0.000473,"dir",-0.006074,0.000334,0.000298
100,0.5,0.1,-0.5,0.65,0.977678,0.973121,0.98391,0.977949,-0.004558,0.006232,0.000271,0.000187,0.000124,0.000234,0.000166,8.6e-05,0.000234,"dir",-0.004558,0.000187,0.000166
100,0.5,0.1,-0.5,0.7,0.989065,0.985843,0.992208,0.98889,-0.003222,0.003143,-0.000175,9.1e-05,4.8e-05,1e-04,8.1e-05,3.8e-05,0.000101,"dir",-0.003222,9.1e-05,8.1e-05
100,0.5,0.1,-0.5,0.75,0.995361,0.993257,0.996664,0.994973,-0.002104,0.001303,-0.000389,3.9e-05,1.6e-05,3.7e-05,3.4e-05,1.4e-05,3.7e-05,"dir",-0.002104,3.9e-05,3.4e-05
100,0.5,0.1,-0.5,0.8,0.9984,0.997171,0.998778,0.997997,-0.001229,0.000378,-0.000403,1.4e-05,4e-06,1.2e-05,1.2e-05,4e-06,1.2e-05,"dir",-0.001229,1.4e-05,1.2e-05
100,0.5,0.1,-0.5,0.85,0.999601,0.998987,0.999628,0.999301,-0.000614,2.7e-05,-0.000301,4e-06,1e-06,3e-06,3e-06,1e-06,3e-06,"dir",-0.000614,4e-06,3e-06
100,0.5,0.1,-0.5,0.9,0.999945,0.999699,0.999908,0.999787,-0.000246,-3.7e-05,-0.000158,1e-06,0,1e-06,1e-06,0,1e-06,"dir",-0.000246,1e-06,1e-06
100,0.5,0.1,-0.5,0.95,0.999998,0.999928,0.999982,0.999943,-7.1e-05,-1.6e-05,-5.5e-05,0,0,0,0,0,0,"dir",-7.1e-05,0,0
100,0.5,0.1,-0.5,1,1,0.999986,0.999997,0.999986,-1.4e-05,-3e-06,-1.4e-05,0,0,0,0,0,0,"dir",-1.4e-05,0,0
100,0.5,0.1,0,0,0,0.019708,0.0493,0.033671,0.019708,0.0493,0.033671,0.000443,0.002623,0.001354,5.5e-05,0.000193,0.000221,"dir",0.019708,0.000443,5.5e-05
100,0.5,0.1,0,0.05,0.032774,0.059924,0.115442,0.077255,0.02715,0.082668,0.044481,0.000948,0.007351,0.002561,0.000211,0.000518,0.000584,"dir",0.02715,0.000948,0.000211
100,0.5,0.1,0,0.1,0.114265,0.132748,0.210481,0.147637,0.018483,0.096216,0.033372,0.000872,0.010216,0.002288,0.000532,0.00096,0.001177,"dir",0.018483,0.000872,0.000532
100,0.5,0.1,0,0.15,0.223516,0.232483,0.322304,0.241706,0.008967,0.098788,0.01819,0.001062,0.011172,0.002278,0.000983,0.001416,0.001951,"dir",0.008967,0.001062,0.000983
100,0.5,0.1,0,0.2,0.34464,0.346247,0.438562,0.350015,0.001607,0.093922,0.005375,0.001476,0.010587,0.002766,0.001476,0.001769,0.002743,"dir",0.001607,0.001476,0.001476
100,0.5,0.1,0,0.25,0.466064,0.462316,0.550486,0.461691,-0.003748,0.084421,-0.004374,0.001867,0.00896,0.003247,0.001857,0.001837,0.003234,"dir",-0.003748,0.001867,0.001857
100,0.5,0.1,0,0.3,0.579825,0.572523,0.652162,0.568356,-0.007302,0.072337,-0.011469,0.001988,0.006903,0.003344,0.001938,0.001674,0.003219,"dir",-0.007302,0.001988,0.001938
100,0.5,0.1,0,0.35,0.68092,0.671515,0.740105,0.664897,-0.009405,0.059185,-0.016023,0.00187,0.004895,0.003147,0.001785,0.001395,0.002896,"dir",-0.009405,0.00187,0.001785
100,0.5,0.1,0,0.4,0.76672,0.756309,0.812913,0.748284,-0.010411,0.046193,-0.018436,0.001598,0.003191,0.00276,0.001493,0.00106,0.002425,"dir",-0.010411,0.001598,0.001493
100,0.5,0.1,0,0.45,0.836433,0.825865,0.870864,0.817377,-0.010568,0.034432,-0.019055,0.001239,0.001923,0.002234,0.00113,0.000738,0.001875,"dir",-0.010568,0.001239,0.00113
100,0.5,0.1,0,0.5,0.890625,0.88085,0.915343,0.872692,-0.009775,0.024718,-0.017933,0.000879,0.001091,0.001678,0.000785,0.000481,0.001359,"dir",-0.009775,0.000879,0.000785
100,0.5,0.1,0,0.55,0.930802,0.922689,0.947649,0.915266,-0.008113,0.016847,-0.015536,0.00057,0.000574,0.001156,0.000505,0.000291,0.000917,"dir",-0.008113,0.00057,0.000505
100,0.5,0.1,0,0.6,0.95904,0.952686,0.969639,0.946452,-0.006354,0.010599,-0.012588,0.000337,0.000277,0.000726,0.000298,0.000165,0.000569,"dir",-0.006354,0.000337,0.000298
100,0.5,0.1,0,0.65,0.977678,0.97288,0.983695,0.968137,-0.004799,0.006016,-0.009542,0.000187,0.000125,0.000416,0.000164,8.9e-05,0.000325,"dir",-0.004799,0.000187,0.000164
100,0.5,0.1,0,0.7,0.989065,0.985624,0.992027,0.982308,-0.003441,0.002962,-0.006757,9.7e-05,5.1e-05,0.000216,8.6e-05,4.2e-05,0.000171,"dir",-0.003441,9.7e-05,8.6e-05
100,0.5,0.1,0,0.75,0.995361,0.993079,0.996556,0.990871,-0.002282,0.001194,-0.00449,4.4e-05,1.7e-05,0.000104,3.9e-05,1.6e-05,8.4e-05,"dir",-0.002282,4.4e-05,3.9e-05
100,0.5,0.1,0,0.8,0.9984,0.997067,0.998727,0.995615,-0.001333,0.000327,-0.002785,1.5e-05,5e-06,4.5e-05,1.4e-05,5e-06,3.7e-05,"dir",-0.001333,1.5e-05,1.4e-05
100,0.5,0.1,0,0.85,0.999601,0.998938,0.999606,0.998045,-0.000663,5e-06,-0.001556,4e-06,1e-06,1.6e-05,4e-06,1e-06,1.4e-05,"dir",-0.000663,4e-06,4e-06
100,0.5,0.1,0,0.9,0.999945,0.999679,0.9999,0.99921,-0.000266,-4.5e-05,-0.000735,1e-06,0,5e-06,1e-06,0,4e-06,"dir",-0.000266,1e-06,1e-06
100,0.5,0.1,0,0.95,0.999998,0.999921,0.99998,0.999721,-7.7e-05,-1.8e-05,-0.000278,0,0,1e-06,0,0,1e-06,"dir",-7.7e-05,0,0
100,0.5,0.1,0,1,1,0.999985,0.999997,0.999914,-1.5e-05,-3e-06,-8.6e-05,0,0,0,0,0,0,"dir",-1.5e-05,0,0
100,0.5,0.1,0.5,0,0,0.019231,0.048865,0.050115,0.019231,0.048865,0.050115,0.00043,0.002601,0.002903,6.1e-05,0.000214,0.000393,"dir",0.019231,0.00043,6.1e-05
100,0.5,0.1,0.5,0.05,0.032774,0.05936,0.115847,0.100084,0.026586,0.083073,0.06731,0.000935,0.007447,0.005396,0.000229,0.000547,0.000867,"dir",0.026586,0.000935,0.000229
100,0.5,0.1,0.5,0.1,0.114265,0.133146,0.212629,0.172156,0.018881,0.098364,0.057891,0.000911,0.010711,0.004889,0.000555,0.001038,0.001541,"dir",0.018881,0.000911,0.000555
100,0.5,0.1,0.5,0.15,0.223516,0.234561,0.325864,0.262018,0.011045,0.102348,0.038502,0.001172,0.011991,0.003765,0.001052,0.001519,0.002287,"dir",0.011045,0.001172,0.001052
100,0.5,0.1,0.5,0.2,0.34464,0.349573,0.442695,0.362379,0.004933,0.098055,0.017739,0.001549,0.011388,0.003246,0.001528,0.001777,0.002937,"dir",0.004933,0.001549,0.001528
100,0.5,0.1,0.5,0.25,0.466064,0.466086,0.554354,0.465388,2.2e-05,0.088289,-0.000677,0.001803,0.009613,0.003382,0.001807,0.001821,0.003389,"dir",2.2e-05,0.001803,0.001807
100,0.5,0.1,0.5,0.3,0.579825,0.575931,0.655,0.564252,-0.003894,0.075175,-0.015573,0.001898,0.007279,0.003777,0.001887,0.001631,0.003542,"dir",-0.003894,0.001898,0.001887
100,0.5,0.1,0.5,0.35,0.68092,0.673885,0.74189,0.654226,-0.007035,0.060969,-0.026695,0.001754,0.005008,0.00405,0.001708,0.001294,0.003344,"dir",-0.007035,0.001754,0.001708
100,0.5,0.1,0.5,0.4,0.76672,0.757736,0.814056,0.733011,-0.008984,0.047336,-0.033709,0.001465,0.003225,0.003991,0.001387,0.000986,0.002861,"dir",-0.008984,0.001465,0.001387
100,0.5,0.1,0.5,0.45,0.836433,0.826764,0.871402,0.80006,-0.009668,0.03497,-0.036373,0.001161,0.001947,0.003588,0.001069,0.000725,0.00227,"dir",-0.009668,0.001161,0.001069
100,0.5,0.1,0.5,0.5,0.890625,0.881108,0.914858,0.855339,-0.009517,0.024233,-0.035286,0.000875,0.001104,0.002958,0.000786,0.000518,0.001716,"dir",-0.009517,0.000875,0.000786
100,0.5,0.1,0.5,0.55,0.930802,0.921926,0.946439,0.899151,-0.008876,0.015637,-0.031651,0.000632,0.000592,0.002238,0.000554,0.000349,0.001239,"dir",-0.008876,0.000632,0.000554
100,0.5,0.1,0.5,0.6,0.95904,0.951342,0.96847,0.932497,-0.007698,0.00943,-0.026543,0.000419,0.000292,0.001553,0.00036,0.000203,0.000851,"dir",-0.007698,0.000419,0.00036
100,0.5,0.1,0.5,0.65,0.977678,0.971696,0.983046,0.956912,-0.005983,0.005367,-0.020766,0.000237,0.000127,0.000975,0.000201,9.8e-05,0.000544,"dir",-0.005983,0.000237,0.000201
100,0.5,0.1,0.5,0.7,0.989065,0.985008,0.991866,0.974058,-0.004057,0.002801,-0.015007,0.000109,4.7e-05,0.000539,9.3e-05,3.9e-05,0.000314,"dir",-0.004057,0.000109,9.3e-05
100,0.5,0.1,0.5,0.75,0.995361,0.992936,0.996599,0.985457,-0.002426,0.001238,-0.009904,4.1e-05,1.4e-05,0.000254,3.5e-05,1.3e-05,0.000156,"dir",-0.002426,4.1e-05,3.5e-05
100,0.5,0.1,0.5,0.8,0.9984,0.997109,0.998789,0.992503,-0.001291,0.000389,-0.005897,1.3e-05,4e-06,1e-04,1.1e-05,4e-06,6.5e-05,"dir",-0.001291,1.3e-05,1.1e-05
100,0.5,0.1,0.5,0.85,0.999601,0.998997,0.999649,0.996489,-0.000604,4.8e-05,-0.003112,3e-06,1e-06,3.3e-05,3e-06,1e-06,2.3e-05,"dir",-0.000604,3e-06,3e-06
100,0.5,0.1,0.5,0.9,0.999945,0.999719,0.999923,0.998527,-0.000226,-2.2e-05,-0.001418,1e-06,0,9e-06,0,0,7e-06,"dir",-0.000226,1e-06,0
100,0.5,0.1,0.5,0.95,0.999998,0.999941,0.999988,0.999459,-5.8e-05,-1e-05,-0.00054,0,0,2e-06,0,0,2e-06,"dir",-5.8e-05,0,0
100,0.5,0.1,0.5,1,1,0.999991,0.999999,0.99983,-9e-06,-1e-06,-0.00017,0,0,0,0,0,0,"dir",-9e-06,0,0
100,0.5,0.25,-0.5,0,0,0.019386,0.049001,0.03351,0.019386,0.049001,0.03351,0.000443,0.002634,0.001348,6.7e-05,0.000233,0.000225,"dir",0.019386,0.000443,6.7e-05
100,0.5,0.25,-0.5,0.05,0.032774,0.059647,0.115799,0.070988,0.026873,0.083025,0.038214,0.000973,0.007502,0.001997,0.000251,0.00061,0.000538,"dir",0.026873,0.000973,0.000251
100,0.5,0.25,-0.5,0.1,0.114265,0.133211,0.211434,0.131553,0.018946,0.097169,0.017288,0.000967,0.010565,0.001329,0.00061,0.001126,0.001032,"dir",0.018946,0.000967,0.00061
100,0.5,0.25,-0.5,0.15,0.223516,0.233432,0.323168,0.216288,0.009916,0.099652,-0.007228,0.001201,0.011546,0.001699,0.001105,0.001619,0.00165,"dir",0.009916,0.001201,0.001105
100,0.5,0.25,-0.5,0.2,0.34464,0.347063,0.438681,0.321276,0.002423,0.094041,-0.023364,0.001604,0.010731,0.002794,0.001602,0.001891,0.002253,"dir",0.002423,0.001604,0.001602
100,0.5,0.25,-0.5,0.25,0.466064,0.462277,0.549206,0.438099,-0.003787,0.083141,-0.027965,0.00191,0.00882,0.003463,0.001899,0.001911,0.002686,"dir",-0.003787,0.00191,0.001899
100,0.5,0.25,-0.5,0.3,0.579825,0.571197,0.650213,0.555696,-0.008628,0.070388,-0.024129,0.00206,0.006748,0.00341,0.001989,0.001797,0.002834,"dir",-0.008628,0.00206,0.001989
100,0.5,0.25,-0.5,0.35,0.68092,0.669753,0.738483,0.664085,-0.011167,0.057563,-0.016835,0.002042,0.004841,0.002951,0.001922,0.001531,0.002673,"dir",-0.011167,0.002042,0.001922
100,0.5,0.25,-0.5,0.4,0.76672,0.754925,0.812173,0.756946,-0.011795,0.045453,-0.009774,0.001778,0.003224,0.002344,0.001642,0.00116,0.002253,"dir",-0.011795,0.001778,0.001642
100,0.5,0.25,-0.5,0.45,0.836433,0.825365,0.870961,0.831861,-0.011067,0.034528,-0.004572,0.001359,0.001985,0.001697,0.001239,0.000795,0.001679,"dir",-0.011067,0.001359,0.001239
100,0.5,0.25,-0.5,0.5,0.890625,0.881032,0.915595,0.889241,-0.009593,0.02497,-0.001384,0.000933,0.001133,0.001113,0.000843,0.000511,0.001113,"dir",-0.009593,0.000933,0.000843
100,0.5,0.25,-0.5,0.55,0.930802,0.922936,0.947941,0.930916,-0.007866,0.017139,0.000114,0.000599,0.000609,0.000663,0.000538,0.000316,0.000664,"dir",-0.007866,0.000599,0.000538
100,0.5,0.25,-0.5,0.6,0.95904,0.953,0.970105,0.959435,-0.00604,0.011065,0.000395,0.000361,0.000301,0.000357,0.000325,0.000179,0.000358,"dir",-0.00604,0.000361,0.000325
100,0.5,0.25,-0.5,0.65,0.977678,0.973353,0.984357,0.977758,-0.004325,0.006678,7.9e-05,0.000195,0.000131,0.000173,0.000177,8.6e-05,0.000174,"dir",-0.004325,0.000195,0.000177
