"n","p1","ratec","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.75,16,0.5,0.5,0.080301,0.10423,0.135329,0.126897,0.023929,0.055027,0.046596,0.00108,0.003738,0.002949,0.000509,0.000712,0.000779,"dir_sd",0.055027,0.003738,0.000712
100,0.75,16,0.5,0.6,0.120513,0.140812,0.176468,0.163095,0.020299,0.055955,0.042582,0.001122,0.004074,0.002835,0.000712,0.000945,0.001024,"dir_sd",0.055955,0.004074,0.000945
100,0.75,16,0.5,0.7,0.166502,0.182663,0.221958,0.203424,0.016161,0.055456,0.036921,0.001203,0.00426,0.002652,0.000944,0.001187,0.001292,"dir_sd",0.055456,0.00426,0.001187
100,0.75,16,0.5,0.8,0.216642,0.2287,0.270551,0.247008,0.012058,0.053909,0.030367,0.001329,0.004318,0.002487,0.001186,0.001415,0.001568,"dir_sd",0.053909,0.004318,0.001415
100,0.75,16,0.5,0.9,0.269379,0.277655,0.320948,0.292859,0.008276,0.05157,0.023481,0.001481,0.004261,0.002388,0.001415,0.001605,0.001841,"dir_sd",0.05157,0.004261,0.001605
100,0.75,16,0.5,1,0.323324,0.328232,0.371945,0.339968,0.004909,0.048621,0.016644,0.001628,0.004103,0.002364,0.001607,0.001743,0.002091,"dir_sd",0.048621,0.004103,0.001743
100,0.75,16,0.5,1.1,0.377286,0.37925,0.422528,0.387399,0.001963,0.045241,0.010113,0.00175,0.003876,0.002399,0.00175,0.001833,0.002301,"dir_sd",0.045241,0.003876,0.001833
100,0.75,16,0.5,1.2,0.430291,0.429728,0.471914,0.434372,-0.000564,0.041623,0.004081,0.001845,0.003615,0.002468,0.001848,0.001887,0.002456,"dir_sd",0.041623,0.003615,0.001887
100,0.75,16,0.5,1.3,0.48157,0.478913,0.519522,0.480281,-0.002657,0.037952,-0.001289,0.001917,0.003348,0.002552,0.001913,0.001911,0.002555,"dir_sd",0.037952,0.003348,0.001911
100,0.75,16,0.5,1.4,0.530546,0.526249,0.564913,0.524656,-0.004298,0.034367,-0.00589,0.001966,0.003088,0.002635,0.001951,0.00191,0.002606,"dir_sd",0.034367,0.003088,0.00191
100,0.75,16,0.5,1.5,0.57681,0.571306,0.607738,0.567114,-0.005504,0.030928,-0.009696,0.001989,0.002838,0.002707,0.001963,0.001885,0.002618,"dir_sd",0.030928,0.002838,0.001885
100,0.75,16,0.5,1.6,0.620096,0.613745,0.647733,0.607341,-0.006352,0.027636,-0.012755,0.001985,0.002597,0.002754,0.001949,0.001837,0.002597,"dir_sd",0.027636,0.002597,0.001837
100,0.75,16,0.5,1.7,0.66026,0.653315,0.684737,0.645097,-0.006945,0.024477,-0.015163,0.001951,0.00236,0.002764,0.001907,0.001764,0.002539,"dir_sd",0.024477,0.00236,0.001764
100,0.75,16,0.5,1.8,0.697253,0.689876,0.718707,0.680239,-0.007377,0.021454,-0.017014,0.001887,0.002125,0.002726,0.001837,0.001668,0.002442,"dir_sd",0.021454,0.002125,0.001668
100,0.75,16,0.5,1.9,0.731103,0.723401,0.749702,0.712716,-0.007702,0.018599,-0.018388,0.001797,0.001899,0.002644,0.001741,0.001556,0.00231,"dir_sd",0.018599,0.001899,0.001556
100,0.75,16,0.5,2,0.761897,0.753963,0.777864,0.742564,-0.007934,0.015967,-0.019333,0.001687,0.001687,0.002527,0.001628,0.001435,0.002157,"dir_sd",0.015967,0.001687,0.001435
100,0.75,16,0.5,2.1,0.789762,0.781711,0.803385,0.769887,-0.008051,0.013623,-0.019875,0.001567,0.001495,0.002386,0.001505,0.001312,0.001995,"dir_sd",0.013623,0.001495,0.001312
100,0.75,16,0.5,2.2,0.814858,0.806846,0.826475,0.79483,-0.008012,0.011617,-0.020027,0.001438,0.00132,0.002227,0.001377,0.001187,0.00183,"dir_sd",0.011617,0.00132,0.001187
100,0.75,16,0.5,2.3,0.837361,0.829577,0.847316,0.817554,-0.007784,0.009955,-0.019807,0.001305,0.001162,0.002055,0.001247,0.001065,0.001666,"dir_sd",0.009955,0.001162,0.001065
100,0.75,16,0.5,2.4,0.857461,0.850086,0.866057,0.838206,-0.007375,0.008596,-0.019254,0.001171,0.001019,0.001872,0.001119,0.000947,0.001504,"dir_sd",0.008596,0.001019,0.000947
100,0.75,16,0.5,2.5,0.875348,0.868515,0.882821,0.856915,-0.006833,0.007473,-0.018433,0.00104,0.000889,0.001684,0.000996,0.000835,0.001347,"dir_sd",0.007473,0.000889,0.000835
100,0.75,16,0.5,2.6,0.891213,0.884988,0.897738,0.873799,-0.006225,0.006525,-0.017415,0.000913,0.000768,0.001497,0.000876,0.000727,0.001196,"dir_sd",0.006525,0.000768,0.000727
100,0.75,16,0.5,2.7,0.905242,0.89964,0.910959,0.88898,-0.005603,0.005717,-0.016262,0.00079,0.000658,0.001316,0.000761,0.000626,0.001054,"dir_sd",0.005717,0.000658,0.000626
100,0.75,16,0.5,2.8,0.917612,0.912623,0.922642,0.90259,-0.004989,0.00503,-0.015021,0.000678,0.000562,0.001148,0.000654,0.000538,0.000924,"dir_sd",0.00503,0.000562,0.000538
100,0.75,16,0.5,2.9,0.928489,0.924095,0.932936,0.914752,-0.004394,0.004447,-0.013738,0.00058,0.000483,0.000998,0.000562,0.000464,0.000811,"dir_sd",0.004447,0.000483,0.000464
100,0.75,16,0.5,3,0.938031,0.934202,0.941979,0.92557,-0.003829,0.003948,-0.012462,0.000499,0.000419,0.000869,0.000485,0.000404,0.000715,"dir_sd",0.003948,0.000419,0.000404
100,0.75,16,0.5,3.1,0.946382,0.943078,0.949901,0.935139,-0.003304,0.003518,-0.011243,0.000431,0.000364,0.000758,0.000421,0.000353,0.000633,"dir_sd",0.003518,0.000364,0.000353
100,0.75,16,0.5,3.2,0.953676,0.950852,0.956825,0.943562,-0.002823,0.003149,-0.010113,0.000374,0.000317,0.000663,0.000367,0.000308,0.000562,"dir_sd",0.003149,0.000317,0.000308
100,0.75,16,0.5,3.3,0.960032,0.957647,0.962862,0.950957,-0.002386,0.00283,-0.009075,0.000324,0.000275,0.000578,0.000319,0.000268,0.000497,"dir_sd",0.00283,0.000275,0.000268
100,0.75,16,0.5,3.4,0.965562,0.96357,0.968109,0.957443,-0.001992,0.002547,-0.008119,0.00028,0.000239,0.000501,0.000277,0.000233,0.000436,"dir_sd",0.002547,0.000239,0.000233
100,0.75,16,0.5,3.5,0.970364,0.968715,0.972645,0.96313,-0.001649,0.002281,-0.007234,0.000242,0.000207,0.000431,0.000239,0.000202,0.000379,"dir_sd",0.002281,0.000207,0.000202
100,0.75,16,0.5,3.6,0.974526,0.97316,0.976543,0.968105,-0.001367,0.002017,-0.006421,0.000208,0.000179,0.000367,0.000207,0.000175,0.000327,"dir_sd",0.002017,0.000179,0.000175
100,0.75,16,0.5,3.7,0.978129,0.976975,0.979874,0.972438,-0.001155,0.001745,-0.005691,0.00018,0.000155,0.000312,0.000179,0.000152,0.00028,"dir_sd",0.001745,0.000155,0.000152
100,0.75,16,0.5,3.8,0.981243,0.980232,0.982713,0.976191,-0.001011,0.00147,-0.005052,0.000156,0.000134,0.000265,0.000155,0.000132,0.00024,"dir_sd",0.00147,0.000134,0.000132
100,0.75,16,0.5,3.9,0.98393,0.983008,0.985138,0.979427,-0.000922,0.001208,-0.004503,0.000134,0.000115,0.000226,0.000134,0.000114,0.000206,"dir_sd",0.001208,0.000115,0.000114
100,0.75,16,0.5,4,0.986246,0.985381,0.987222,0.98221,-0.000865,0.000976,-0.004036,0.000116,9.9e-05,0.000193,0.000115,9.8e-05,0.000177,"dir_sd",0.000976,9.9e-05,9.8e-05
100,0.75,8,-0.5,0,0,0.010814,0.017837,0.011045,0.010814,0.017837,0.011045,0.000146,0.000379,0.000168,2.9e-05,6.1e-05,4.6e-05,"dir_sd",0.017837,0.000379,6.1e-05
100,0.75,8,-0.5,0.1,0.001148,0.01918,0.02989,0.017943,0.018031,0.028742,0.016794,0.000388,0.000943,0.00037,6.3e-05,0.000117,8.8e-05,"dir_sd",0.028742,0.000943,0.000117
100,0.75,8,-0.5,0.2,0.007926,0.031899,0.047119,0.028172,0.023973,0.039193,0.020245,0.000694,0.001738,0.000566,0.000119,0.000203,0.000156,"dir_sd",0.039193,0.001738,0.000203
100,0.75,8,-0.5,0.3,0.023115,0.049918,0.070191,0.042702,0.026803,0.047076,0.019587,0.000922,0.002535,0.000641,0.000204,0.00032,0.000258,"dir_sd",0.047076,0.002535,0.00032
100,0.75,8,-0.5,0.4,0.047423,0.073848,0.099341,0.06246,0.026425,0.051919,0.015037,0.001018,0.003159,0.000623,0.00032,0.000465,0.000397,"dir_sd",0.051919,0.003159,0.000465
100,0.75,8,-0.5,0.5,0.080301,0.103858,0.134339,0.088173,0.023557,0.054038,0.007872,0.001017,0.003549,0.000631,0.000463,0.00063,0.00057,"dir_sd",0.054038,0.003549,0.00063
100,0.75,8,-0.5,0.6,0.120513,0.139654,0.174537,0.12022,0.019141,0.054024,-0.000293,0.000992,0.003724,0.000768,0.000627,0.000807,0.00077,"dir_sd",0.054024,0.003724,0.000807
100,0.75,8,-0.5,0.7,0.166502,0.180534,0.218976,0.158507,0.014032,0.052474,-0.007995,0.001,0.003741,0.001052,0.000804,0.000989,0.00099,"dir_sd",0.052474,0.003741,0.000989
100,0.75,8,-0.5,0.8,0.216642,0.225508,0.26653,0.202439,0.008866,0.049888,-0.014202,0.001067,0.003657,0.001428,0.00099,0.001171,0.001228,"dir_sd",0.049888,0.003657,0.001171
100,0.75,8,-0.5,0.9,0.269379,0.273433,0.316031,0.250978,0.004054,0.046652,-0.018401,0.001192,0.003514,0.001816,0.001178,0.00134,0.001481,"dir_sd",0.046652,0.003514,0.00134
100,0.75,8,-0.5,1,0.323324,0.323143,0.366377,0.302784,-0.00018,0.043053,-0.02054,0.001354,0.003335,0.002155,0.001356,0.001484,0.001737,"dir_sd",0.043053,0.003335,0.001484
100,0.75,8,-0.5,1.1,0.377286,0.37355,0.416598,0.356402,-0.003737,0.039312,-0.020884,0.00152,0.003134,0.002404,0.001509,0.001592,0.001972,"dir_sd",0.039312,0.003134,0.001592
100,0.75,8,-0.5,1.2,0.430291,0.423704,0.465887,0.410446,-0.006587,0.035596,-0.019845,0.001665,0.00292,0.002544,0.001624,0.001656,0.002155,"dir_sd",0.035596,0.00292,0.001656
100,0.75,8,-0.5,1.3,0.48157,0.472822,0.513589,0.463728,-0.008749,0.032018,-0.017843,0.00177,0.002698,0.002579,0.001697,0.001677,0.002265,"dir_sd",0.032018,0.002698,0.001677
100,0.75,8,-0.5,1.4,0.530546,0.520269,0.55919,0.515292,-0.010277,0.028644,-0.015255,0.001828,0.002473,0.002529,0.001725,0.001656,0.002301,"dir_sd",0.028644,0.002473,0.001656
100,0.75,8,-0.5,1.5,0.57681,0.56555,0.602313,0.564404,-0.01126,0.025503,-0.012406,0.001836,0.002253,0.002424,0.001713,0.001605,0.002275,"dir_sd",0.025503,0.002253,0.001605
100,0.75,8,-0.5,1.6,0.620096,0.6083,0.642699,0.610534,-0.011797,0.022603,-0.009562,0.001806,0.002046,0.002291,0.001671,0.001538,0.002204,"dir_sd",0.022603,0.002046,0.001538
100,0.75,8,-0.5,1.7,0.66026,0.648275,0.680193,0.653337,-0.011986,0.019932,-0.006923,0.001751,0.001858,0.002149,0.001611,0.001464,0.002105,"dir_sd",0.019932,0.001858,0.001464
100,0.75,8,-0.5,1.8,0.697253,0.685331,0.71472,0.692635,-0.011922,0.017466,-0.004619,0.001679,0.001685,0.00201,0.00154,0.001383,0.001992,"dir_sd",0.017466,0.001685,0.001383
100,0.75,8,-0.5,1.9,0.731103,0.71941,0.746284,0.728393,-0.011693,0.01518,-0.00271,0.001593,0.001521,0.001874,0.001459,0.001294,0.001871,"dir_sd",0.01518,0.001521,0.001294
100,0.75,8,-0.5,2,0.761897,0.750532,0.774961,0.760707,-0.011364,0.013064,-0.001189,0.001494,0.001364,0.001736,0.001368,0.001196,0.001738,"dir_sd",0.013064,0.001364,0.001196
100,0.75,8,-0.5,2.1,0.789762,0.778788,0.800895,0.789768,-0.010974,0.011133,6e-06,0.001384,0.001214,0.001591,0.001266,0.001092,0.001594,"dir_sd",0.011133,0.001214,0.001092
100,0.75,8,-0.5,2.2,0.814858,0.804331,0.824285,0.815816,-0.010527,0.009427,0.000959,0.001266,0.001076,0.001441,0.001157,0.000989,0.001443,"dir_sd",0.009427,0.001076,0.000989
100,0.75,8,-0.5,2.3,0.837361,0.827366,0.845355,0.839107,-0.009995,0.007993,0.001745,0.001146,0.000952,0.001293,0.001049,0.00089,0.001292,"dir_sd",0.007993,0.000952,0.00089
100,0.75,8,-0.5,2.4,0.857461,0.848117,0.864316,0.859874,-0.009344,0.006855,0.002414,0.00103,0.000845,0.001153,0.000945,0.000799,0.001149,"dir_sd",0.006855,0.000845,0.000799
100,0.75,8,-0.5,2.5,0.875348,0.866787,0.881334,0.878331,-0.008561,0.005986,0.002983,0.00092,0.00075,0.001024,0.000848,0.000716,0.001017,"dir_sd",0.005986,0.00075,0.000716
100,0.75,8,-0.5,2.6,0.891213,0.883533,0.896537,0.894662,-0.00768,0.005323,0.003449,0.000816,0.000666,0.000906,0.000758,0.000639,0.000896,"dir_sd",0.005323,0.000666,0.000639
100,0.75,8,-0.5,2.7,0.905242,0.898479,0.91003,0.909041,-0.006763,0.004788,0.003799,0.00072,0.000592,0.000799,0.000676,0.00057,0.000786,"dir_sd",0.004788,0.000592,0.00057
100,0.75,8,-0.5,2.8,0.917612,0.911732,0.92192,0.921628,-0.00588,0.004308,0.004016,0.000634,0.000527,0.000701,0.000601,0.000509,0.000686,"dir_sd",0.004308,0.000527,0.000509
100,0.75,8,-0.5,2.9,0.928489,0.923398,0.932326,0.932579,-0.005091,0.003836,0.00409,0.000559,0.000467,0.000613,0.000534,0.000454,0.000598,"dir_sd",0.003836,0.000467,0.000454
100,0.75,8,-0.5,3,0.938031,0.933599,0.941387,0.942057,-0.004432,0.003356,0.004026,0.000493,0.000413,0.000535,0.000474,0.000402,0.00052,"dir_sd",0.003356,0.000413,0.000402
100,0.75,8,-0.5,3.1,0.946382,0.94248,0.949266,0.950234,-0.003902,0.002883,0.003852,0.000433,0.000362,0.000465,0.000418,0.000354,0.000451,"dir_sd",0.002883,0.000362,0.000354
100,0.75,8,-0.5,3.2,0.953676,0.950203,0.956123,0.957284,-0.003473,0.002447,0.003608,0.000379,0.000315,0.000402,0.000367,0.00031,0.00039,"dir_sd",0.002447,0.000315,0.00031
100,0.75,8,-0.5,3.3,0.960032,0.956928,0.962106,0.963369,-0.003104,0.002074,0.003337,0.000329,0.000273,0.000346,0.00032,0.000269,0.000336,"dir_sd",0.002074,0.000273,0.000269
100,0.75,8,-0.5,3.4,0.965562,0.962799,0.967334,0.968634,-0.002763,0.001772,0.003072,0.000284,0.000235,0.000297,0.000277,0.000232,0.000288,"dir_sd",0.001772,0.000235,0.000232
100,0.75,8,-0.5,3.5,0.970364,0.967931,0.971895,0.973197,-0.002433,0.001532,0.002833,0.000244,0.000201,0.000254,0.000239,0.000199,0.000247,"dir_sd",0.001532,0.000201,0.000199
100,0.75,8,-0.5,3.6,0.974526,0.972407,0.975862,0.97715,-0.002119,0.001335,0.002624,0.000209,0.000173,0.000217,0.000205,0.000171,0.000211,"dir_sd",0.001335,0.000173,0.000171
100,0.75,8,-0.5,3.7,0.978129,0.976297,0.979296,0.980567,-0.001832,0.001167,0.002438,0.000179,0.000149,0.000186,0.000176,0.000148,0.000181,"dir_sd",0.001167,0.000149,0.000148
100,0.75,8,-0.5,3.8,0.981243,0.979664,0.982263,0.983509,-0.001579,0.00102,0.002266,0.000153,0.000128,0.00016,0.000151,0.000127,0.000155,"dir_sd",0.00102,0.000128,0.000127
100,0.75,8,-0.5,3.9,0.98393,0.982573,0.984826,0.986033,-0.001357,0.000896,0.002102,0.000131,0.000111,0.000138,0.00013,0.00011,0.000134,"dir_sd",0.000896,0.000111,0.00011
100,0.75,8,-0.5,4,0.986246,0.985088,0.987045,0.988191,-0.001158,0.000799,0.001945,0.000113,9.5e-05,0.000118,0.000112,9.5e-05,0.000115,"dir_sd",0.000799,9.5e-05,9.5e-05
100,0.75,8,0,0,0,0.010955,0.017995,0.024434,0.010955,0.017995,0.024434,0.000151,0.000388,0.00073,3.2e-05,6.4e-05,0.000133,"dir_sd",0.017995,0.000388,6.4e-05
100,0.75,8,0,0.1,0.001148,0.019333,0.030061,0.035872,0.018184,0.028912,0.034724,0.000396,0.000957,0.001421,6.6e-05,0.000121,0.000215,"dir_sd",0.028912,0.000957,0.000121
100,0.75,8,0,0.2,0.007926,0.032071,0.04734,0.0511,0.024145,0.039413,0.043173,0.000704,0.001756,0.002191,0.000121,0.000203,0.000328,"dir_sd",0.039413,0.001756,0.000203
100,0.75,8,0,0.3,0.023115,0.05016,0.070553,0.07065,0.027044,0.047437,0.047534,0.000931,0.002561,0.002729,2e-04,0.000311,0.000471,"dir_sd",0.047437,0.002561,0.000311
100,0.75,8,0,0.4,0.047423,0.074263,0.099975,0.094879,0.02684,0.052552,0.047456,0.001024,0.003206,0.002894,0.000304,0.000445,0.000644,"dir_sd",0.052552,0.003206,0.000445
100,0.75,8,0,0.5,0.080301,0.104585,0.135384,0.123917,0.024283,0.055083,0.043615,0.001023,0.003641,0.002741,0.000435,0.000608,0.000841,"dir_sd",0.055083,0.003641,0.000608
100,0.75,8,0,0.6,0.120513,0.14083,0.176102,0.157642,0.020317,0.055589,0.037129,0.001008,0.003889,0.002433,0.000597,8e-04,0.001056,"dir_sd",0.055589,0.003889,8e-04
100,0.75,8,0,0.7,0.166502,0.182262,0.221099,0.19568,0.015759,0.054597,0.029178,0.00104,0.003998,0.002134,0.000793,0.001019,0.001285,"dir_sd",0.054597,0.003998,0.001019
100,0.75,8,0,0.8,0.216642,0.227806,0.269131,0.237416,0.011165,0.052489,0.020774,0.001146,0.004011,0.001952,0.001023,0.001258,0.001524,"dir_sd",0.052489,0.004011,0.001258
100,0.75,8,0,0.9,0.269379,0.276198,0.318898,0.28204,0.006819,0.049519,0.012661,0.001322,0.003948,0.001928,0.001278,0.001499,0.001771,"dir_sd",0.049519,0.003948,0.001499
100,0.75,8,0,1,0.323324,0.326143,0.369222,0.328615,0.00282,0.045898,0.005292,0.001541,0.003818,0.002044,0.001537,0.001715,0.00202,"dir_sd",0.045898,0.003818,0.001715
100,0.75,8,0,1.1,0.377286,0.376487,0.419139,0.37617,-0.000799,0.041853,-0.001117,0.001768,0.003635,0.002254,0.001771,0.001888,0.002258,"dir_sd",0.041853,0.003635,0.001888
100,0.75,8,0,1.2,0.430291,0.426298,0.467913,0.423774,-0.003993,0.037622,-0.006517,0.001972,0.00342,0.002501,0.00196,0.002009,0.002463,"dir_sd",0.037622,0.00342,0.002009
100,0.75,8,0,1.3,0.48157,0.474865,0.514984,0.470617,-0.006706,0.033414,-0.010954,0.002136,0.003189,0.002733,0.002095,0.002077,0.002619,"dir_sd",0.033414,0.003189,0.002077
100,0.75,8,0,1.4,0.530546,0.521653,0.559939,0.516048,-0.008893,0.029393,-0.014499,0.002247,0.002953,0.002915,0.002173,0.002093,0.002711,"dir_sd",0.029393,0.002953,0.002093
100,0.75,8,0,1.5,0.57681,0.56627,0.602488,0.559589,-0.01054,0.025678,-0.017221,0.002301,0.002715,0.003027,0.002194,0.00206,0.002736,"dir_sd",0.025678,0.002715,0.00206
100,0.75,8,0,1.6,0.620096,0.608444,0.642445,0.600912,-0.011652,0.022348,-0.019184,0.002295,0.00248,0.003064,0.002164,0.001985,0.002701,"dir_sd",0.022348,0.00248,0.001985
100,0.75,8,0,1.7,0.66026,0.648004,0.679704,0.639801,-0.012256,0.019443,-0.020459,0.002235,0.002254,0.003031,0.002089,0.00188,0.002617,"dir_sd",0.019443,0.002254,0.00188
100,0.75,8,0,1.8,0.697253,0.684853,0.714218,0.676127,-0.0124,0.016964,-0.021126,0.002133,0.002043,0.002936,0.001983,0.001759,0.002495,"dir_sd",0.016964,0.002043,0.001759
100,0.75,8,0,1.9,0.731103,0.718952,0.745985,0.709833,-0.012151,0.014881,-0.021271,0.002004,0.001849,0.002793,0.00186,0.001631,0.002345,"dir_sd",0.014881,0.001849,0.001631
100,0.75,8,0,2,0.761897,0.750306,0.775043,0.740913,-0.011591,0.013147,-0.020984,0.001859,0.001671,0.002614,0.001728,0.001501,0.002178,"dir_sd",0.013147,0.001671,0.001501
100,0.75,8,0,2.1,0.789762,0.778961,0.801475,0.769408,-0.010801,0.011713,-0.020354,0.001703,0.001502,0.002415,0.00159,0.001367,0.002005,"dir_sd",0.011713,0.001502,0.001367
100,0.75,8,0,2.2,0.814858,0.805006,0.825393,0.795401,-0.009852,0.010535,-0.019457,0.001542,0.001342,0.002206,0.001448,0.001234,0.001831,"dir_sd",0.010535,0.001342,0.001234
100,0.75,8,0,2.3,0.837361,0.828556,0.846921,0.819008,-0.008806,0.009559,-0.018353,0.00138,0.001192,0.001994,0.001305,0.001103,0.00166,"dir_sd",0.009559,0.001192,0.001103
100,0.75,8,0,2.4,0.857461,0.849737,0.866186,0.840377,-0.007723,0.008725,-0.017084,0.001222,0.001053,0.001783,0.001165,0.000978,0.001494,"dir_sd",0.008725,0.001053,0.000978
100,0.75,8,0,2.5,0.875348,0.868679,0.883325,0.85966,-0.006669,0.007977,-0.015688,0.001074,0.000926,0.001579,0.001032,0.000864,0.001335,"dir_sd",0.007977,0.000926,0.000864
100,0.75,8,0,2.6,0.891213,0.885518,0.898493,0.877003,-0.005696,0.007279,-0.01421,0.000941,0.000814,0.001385,0.00091,0.000762,0.001186,"dir_sd",0.007279,0.000814,0.000762
100,0.75,8,0,2.7,0.905242,0.90041,0.911856,0.892531,-0.004832,0.006614,-0.012711,0.000823,0.000715,0.001206,0.000802,0.000673,0.001046,"dir_sd",0.006614,0.000715,0.000673
100,0.75,8,0,2.8,0.917612,0.913522,0.923584,0.90636,-0.004089,0.005972,-0.011252,0.000721,0.000628,0.001043,0.000706,0.000593,0.000918,"dir_sd",0.005972,0.000628,0.000593
100,0.75,8,0,2.9,0.928489,0.925025,0.933841,0.918602,-0.003465,0.005352,-0.009887,0.000632,0.00055,0.000899,0.000621,0.000522,0.000803,"dir_sd",0.005352,0.00055,0.000522
100,0.75,8,0,3,0.938031,0.93508,0.942779,0.929379,-0.002952,0.004748,-0.008652,0.000553,0.00048,0.000773,0.000545,0.000458,7e-04,"dir_sd",0.004748,0.00048,0.000458
100,0.75,8,0,3.1,0.946382,0.94384,0.950545,0.93882,-0.002542,0.004163,-0.007562,0.000482,0.000416,0.000665,0.000476,4e-04,0.000609,"dir_sd",0.004163,0.000416,4e-04
100,0.75,8,0,3.2,0.953676,0.951453,0.957282,0.947056,-0.002223,0.003606,-0.006619,0.000418,0.000359,0.000573,0.000414,0.000347,0.00053,"dir_sd",0.003606,0.000359,0.000347
100,0.75,8,0,3.3,0.960032,0.958058,0.963124,0.954214,-0.001975,0.003091,-0.005819,0.000361,0.000308,0.000494,0.000358,0.000299,0.000461,"dir_sd",0.003091,0.000308,0.000299
100,0.75,8,0,3.4,0.965562,0.963788,0.96819,0.960413,-0.001774,0.002628,-0.005149,0.00031,0.000262,0.000425,0.000307,0.000255,0.000399,"dir_sd",0.002628,0.000262,0.000255
100,0.75,8,0,3.5,0.970364,0.968756,0.972579,0.965771,-0.001607,0.002215,-0.004593,0.000264,0.000221,0.000364,0.000262,0.000217,0.000344,"dir_sd",0.002215,0.000221,0.000217
100,0.75,8,0,3.6,0.974526,0.973058,0.976369,0.970397,-0.001468,0.001843,-0.004129,0.000223,0.000186,0.00031,0.000222,0.000183,0.000294,"dir_sd",0.001843,0.000186,0.000183
100,0.75,8,0,3.7,0.978129,0.976773,0.979634,0.974394,-0.001356,0.001505,-0.003736,0.000189,0.000157,0.000263,0.000187,0.000155,0.000249,"dir_sd",0.001505,0.000157,0.000155
100,0.75,8,0,3.8,0.981243,0.979973,0.982442,0.977848,-0.00127,0.001199,-0.003395,0.000159,0.000133,0.000222,0.000158,0.000132,0.000211,"dir_sd",0.001199,0.000133,0.000132
100,0.75,8,0,3.9,0.98393,0.982726,0.984856,0.980838,-0.001204,0.000926,-0.003092,0.000135,0.000114,0.000188,0.000134,0.000113,0.000179,"dir_sd",0.000926,0.000114,0.000113
100,0.75,8,0,4,0.986246,0.985093,0.98693,0.983429,-0.001153,0.000684,-0.002817,0.000116,9.8e-05,0.00016,0.000115,9.8e-05,0.000153,"dir_sd",0.000684,9.8e-05,9.8e-05
100,0.75,8,0.5,0,0,0.010611,0.017574,0.034762,0.010611,0.017574,0.034762,0.000145,0.000374,0.001403,3.2e-05,6.5e-05,0.000195,"dir_sd",0.017574,0.000374,6.5e-05
100,0.75,8,0.5,0.1,0.001148,0.018878,0.029568,0.049099,0.017729,0.02842,0.047951,0.000382,0.00093,0.002593,6.8e-05,0.000123,0.000294,"dir_sd",0.02842,0.00093,0.000123
100,0.75,8,0.5,0.2,0.007926,0.031526,0.046814,0.067343,0.0236,0.038888,0.059417,0.000683,0.001721,0.003954,0.000127,0.000209,0.000424,"dir_sd",0.038888,0.001721,0.000209
100,0.75,8,0.5,0.3,0.023115,0.049553,0.070022,0.089767,0.026438,0.046907,0.066651,0.000911,0.002525,0.005025,0.000212,0.000326,0.000584,"dir_sd",0.046907,0.002525,0.000326
100,0.75,8,0.5,0.4,0.047423,0.073612,0.099448,0.116442,0.02619,0.052026,0.069019,0.001013,0.003179,0.005531,0.000328,0.000474,0.000769,"dir_sd",0.052026,0.003179,0.000474
100,0.75,8,0.5,0.5,0.080301,0.103893,0.134858,0.147227,0.023592,0.054556,0.066925,0.00103,0.003628,0.00545,0.000474,0.000653,0.000973,"dir_sd",0.054556,0.003628,0.000653
100,0.75,8,0.5,0.6,0.120513,0.140098,0.17558,0.181774,0.019585,0.055067,0.061261,0.001034,0.003885,0.004939,0.000652,0.000854,0.001188,"dir_sd",0.055067,0.003885,0.000854
100,0.75,8,0.5,0.7,0.166502,0.181503,0.220606,0.219558,0.015,0.054104,0.053055,0.001075,0.003986,0.004219,0.000852,0.001061,0.001407,"dir_sd",0.054104,0.003986,0.001061
100,0.75,8,0.5,0.8,0.216642,0.227059,0.26872,0.259907,0.010418,0.052078,0.043265,0.001164,0.003962,0.003491,0.001057,0.001252,0.001623,"dir_sd",0.052078,0.003962,0.001252
100,0.75,8,0.5,0.9,0.269379,0.27553,0.318633,0.302062,0.006151,0.049255,0.032683,0.001287,0.00384,0.002896,0.001251,0.001417,0.001831,"dir_sd",0.049255,0.00384,0.001417
100,0.75,8,0.5,1,0.323324,0.325626,0.369119,0.345239,0.002303,0.045795,0.021916,0.001425,0.003641,0.002505,0.001423,0.001547,0.002029,"dir_sd",0.045795,0.003641,0.001547
100,0.75,8,0.5,1.1,0.377286,0.376134,0.41912,0.3887,-0.001153,0.041834,0.011413,0.001562,0.003384,0.002335,0.001564,0.001637,0.002209,"dir_sd",0.041834,0.003384,0.001637
100,0.75,8,0.5,1.2,0.430291,0.426026,0.467833,0.431801,-0.004265,0.037542,0.00151,0.001682,0.003098,0.002363,0.001667,0.001692,0.002365,"dir_sd",0.037542,0.003098,0.001692
