"n","pA","sdC1","sdC2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,0.05,0.25,-0.5,0.6,0.120513,0.11984,0.162954,0.0926,-0.000673,0.042441,-0.027913,0.001015,0.002866,0.001967,0.001017,0.001066,0.00119,"dir",-0.000673,0.001015,0.001017
100,0.25,0.05,0.25,-0.5,0.7,0.166502,0.16632,0.209434,0.135266,-0.000182,0.042932,-0.031236,0.001343,0.003218,0.00269,0.001346,0.001377,0.001718,"dir",-0.000182,0.001343,0.001346
100,0.25,0.05,0.25,-0.5,0.8,0.216642,0.21556,0.258674,0.184168,-0.001082,0.042033,-0.032474,0.001534,0.00333,0.003228,0.001536,0.001567,0.002178,"dir",-0.001082,0.001534,0.001536
100,0.25,0.05,0.25,-0.5,0.9,0.269379,0.26788,0.310994,0.236811,-0.001499,0.041615,-0.032568,0.001908,0.003667,0.003651,0.00191,0.001939,0.002595,"dir",-0.001499,0.001908,0.00191
100,0.25,0.05,0.25,-0.5,1,0.323324,0.32348,0.366594,0.292874,0.000156,0.043271,-0.03045,0.002186,0.004077,0.003831,0.00219,0.002209,0.00291,"dir",0.000156,0.002186,0.00219
100,0.25,0.05,0.25,-0.5,1.1,0.377286,0.37674,0.419854,0.350212,-0.000546,0.042568,-0.027074,0.002434,0.004265,0.003985,0.002438,0.002458,0.003259,"dir",-0.000546,0.002434,0.002438
100,0.25,0.05,0.25,-0.5,1.2,0.430291,0.42892,0.472034,0.406844,-0.001371,0.041743,-0.023447,0.002504,0.004241,0.003911,0.002507,0.002504,0.003368,"dir",-0.001371,0.002504,0.002507
100,0.25,0.05,0.25,-0.5,1.3,0.48157,0.48096,0.524074,0.461501,-0.00061,0.042504,-0.020069,0.002475,0.004257,0.003795,0.002479,0.002456,0.003399,"dir",-0.00061,0.002475,0.002479
100,0.25,0.05,0.25,-0.5,1.4,0.530546,0.52948,0.572594,0.513626,-0.001066,0.042048,-0.01692,0.002441,0.004169,0.003706,0.002445,0.002406,0.003427,"dir",-0.001066,0.002441,0.002445
100,0.25,0.05,0.25,-0.5,1.5,0.57681,0.5763,0.619414,0.563226,-0.00051,0.042604,-0.013584,0.002281,0.004043,0.003509,0.002285,0.002232,0.003331,"dir",-0.00051,0.002281,0.002285
100,0.25,0.05,0.25,-0.5,1.6,0.620096,0.62132,0.664434,0.609421,0.001224,0.044338,-0.010676,0.00209,0.003992,0.003241,0.002093,0.00203,0.003134,"dir",0.001224,0.00209,0.002093
100,0.25,0.05,0.25,-0.5,1.7,0.66026,0.6623,0.705414,0.652276,0.00204,0.045154,-0.007984,0.002137,0.004087,0.003046,0.002138,0.002052,0.002989,"dir",0.00204,0.002137,0.002138
100,0.25,0.05,0.25,-0.5,1.8,0.697253,0.69878,0.741894,0.691536,0.001527,0.044641,-0.005717,0.001975,0.003866,0.002863,0.001977,0.001877,0.002836,"dir",0.001527,0.001975,0.001977
100,0.25,0.05,0.25,-0.5,1.9,0.731103,0.73302,0.776134,0.726218,0.001917,0.045031,-0.004885,0.001763,0.003682,0.002599,0.001763,0.001657,0.00258,"dir",0.001917,0.001763,0.001763
100,0.25,0.05,0.25,-0.5,2,0.761897,0.7626,0.805714,0.756997,0.000703,0.043818,-0.0049,0.001571,0.003378,0.002361,0.001574,0.001461,0.002342,"dir",0.000703,0.001571,0.001574
100,0.25,0.05,0.25,-0.5,2.1,0.789762,0.79018,0.833294,0.785226,0.000418,0.043532,-0.004537,0.001485,0.003254,0.002141,0.001488,0.001362,0.002125,"dir",0.000418,0.001485,0.001488
100,0.25,0.05,0.25,-0.5,2.2,0.814858,0.81486,0.857974,0.810964,2e-06,0.043117,-0.003894,0.001341,0.003062,0.001926,0.001344,0.001206,0.001914,"dir",2e-06,0.001341,0.001344
100,0.25,0.05,0.25,-0.5,2.3,0.837361,0.83716,0.880274,0.833795,-0.000201,0.042913,-0.003566,0.001195,0.002896,0.001749,0.001197,0.001057,0.00174,"dir",-0.000201,0.001195,0.001197
100,0.25,0.05,0.25,-0.5,2.4,0.857461,0.8567,0.899814,0.853732,-0.000761,0.042353,-0.003729,0.001105,0.002753,0.001535,0.001107,0.000961,0.001524,"dir",-0.000761,0.001105,0.001107
100,0.25,0.05,0.25,-0.5,2.5,0.875348,0.87488,0.917994,0.871416,-0.000468,0.042646,-0.003932,0.001028,0.002697,0.001341,0.001029,0.00088,0.001328,"dir",-0.000468,0.001028,0.001029
100,0.25,0.05,0.25,-0.5,2.6,0.891213,0.89126,0.934361,0.887436,4.7e-05,0.043147,-0.003778,0.000899,0.002619,0.001169,0.000901,0.000759,0.001157,"dir",4.7e-05,0.000899,0.000901
100,0.25,0.05,0.25,-0.5,2.7,0.905242,0.90552,0.948594,0.900818,0.000278,0.043352,-0.004424,0.000777,0.002514,0.001019,0.000778,0.000636,0.001001,"dir",0.000278,0.000777,0.000778
100,0.25,0.05,0.25,-0.5,2.8,0.917612,0.91734,0.960293,0.912354,-0.000272,0.042681,-0.005257,0.000656,0.002337,0.000882,0.000657,0.000516,0.000856,"dir",-0.000272,0.000656,0.000657
100,0.25,0.05,0.25,-0.5,2.9,0.928489,0.92842,0.970912,0.922459,-6.9e-05,0.042422,-0.00603,6e-04,0.002232,0.000785,0.000601,0.000433,0.00075,"dir",-6.9e-05,6e-04,0.000601
100,0.25,0.05,0.25,-0.5,3,0.938031,0.93774,0.979289,0.931379,-0.000291,0.041257,-0.006652,0.000531,0.002028,0.000675,0.000532,0.000327,0.000632,"dir",-0.000291,0.000531,0.000532
100,0.25,0.05,0.25,-0.5,3.1,0.946382,0.94636,0.986605,0.939442,-2.2e-05,0.040222,-0.006941,0.000441,0.001832,0.000571,0.000442,0.000214,0.000524,"dir",-2.2e-05,0.000441,0.000442
100,0.25,0.05,0.25,-0.5,3.2,0.953676,0.95376,0.991992,0.946067,8.4e-05,0.038316,-0.007608,0.000372,0.001601,0.00051,0.000373,0.000133,0.000453,"dir",8.4e-05,0.000372,0.000373
100,0.25,0.05,0.25,-0.5,3.3,0.960032,0.95942,0.995102,0.951795,-0.000612,0.03507,-0.008237,0.00033,0.001308,0.000458,0.00033,7.8e-05,0.000391,"dir",-0.000612,0.00033,0.00033
100,0.25,0.05,0.25,-0.5,3.4,0.965562,0.965,0.997353,0.956793,-0.000562,0.031791,-0.008769,0.000293,0.001046,0.000424,0.000293,3.5e-05,0.000348,"dir",-0.000562,0.000293,0.000293
100,0.25,0.05,0.25,-0.5,3.5,0.970364,0.97022,0.99877,0.961063,-0.000144,0.028407,-0.009301,0.000249,0.00082,0.000392,0.000249,1.3e-05,0.000306,"dir",-0.000144,0.000249,0.000249
100,0.25,0.05,0.25,-0.5,3.6,0.974526,0.97474,0.999512,0.96461,0.000214,0.024986,-0.009916,0.000213,0.000629,0.000368,0.000214,5e-06,0.00027,"dir",0.000214,0.000213,0.000214
100,0.25,0.05,0.25,-0.5,3.7,0.978129,0.97822,0.999801,0.967843,9.1e-05,0.021671,-0.010286,0.000193,0.000471,0.000341,0.000193,2e-06,0.000236,"dir",9.1e-05,0.000193,0.000193
100,0.25,0.05,0.25,-0.5,3.8,0.981243,0.98152,0.99987,0.97066,0.000277,0.018627,-0.010583,0.000179,0.000348,0.000319,0.000179,1e-06,0.000207,"dir",0.000277,0.000179,0.000179
100,0.25,0.05,0.25,-0.5,3.9,0.98393,0.9842,0.999947,0.973353,0.00027,0.016016,-0.010577,0.00016,0.000257,0.000282,0.000161,0,0.000171,"dir",0.00027,0.00016,0.000161
100,0.25,0.05,0.25,-0.5,4,0.986246,0.9866,1,0.975385,0.000354,0.013754,-0.010861,0.000138,0.000189,0.000271,0.000138,0,0.000153,"dir",0.000354,0.000138,0.000138
100,0.25,0.05,0.25,0,0,0,0,0.043365,0.000974,0,0.043365,0.000974,0,0.001901,8e-06,0,2e-05,7e-06,"dir",0,0,0
100,0.25,0.05,0.25,0,0.1,0.001148,0.00122,0.044585,0.004306,7.2e-05,0.043437,0.003158,1.3e-05,0.00192,4.7e-05,1.3e-05,3.3e-05,3.7e-05,"dir",7.2e-05,1.3e-05,1.3e-05
100,0.25,0.05,0.25,0,0.2,0.007926,0.00802,0.051385,0.013892,9.4e-05,0.043459,0.005965,7.5e-05,0.00199,0.000185,7.5e-05,0.000102,0.000149,"dir",9.4e-05,7.5e-05,7.5e-05
100,0.25,0.05,0.25,0,0.3,0.023115,0.02348,0.066845,0.031033,0.000365,0.04373,0.007917,0.00021,0.002152,0.000424,0.00021,0.00024,0.000362,"dir",0.000365,0.00021,0.00021
100,0.25,0.05,0.25,0,0.4,0.047423,0.04768,0.091045,0.056135,0.000257,0.043623,0.008713,0.000407,0.002347,0.000702,0.000407,0.000445,0.000627,"dir",0.000257,0.000407,0.000407
100,0.25,0.05,0.25,0,0.5,0.080301,0.08076,0.124125,0.087584,0.000459,0.043824,0.007283,0.000703,0.002674,0.001007,0.000704,0.000755,0.000956,"dir",0.000459,0.000703,0.000704
100,0.25,0.05,0.25,0,0.6,0.120513,0.12032,0.163685,0.125041,-0.000193,0.043172,0.004528,0.001061,0.002991,0.00145,0.001063,0.00113,0.001432,"dir",-0.000193,0.001061,0.001063
100,0.25,0.05,0.25,0,0.7,0.166502,0.1679,0.211265,0.167169,0.001398,0.044763,0.000667,0.001369,0.003431,0.001965,0.00137,0.00143,0.001968,"dir",0.001398,0.001369,0.00137
100,0.25,0.05,0.25,0,0.8,0.216642,0.21664,0.260005,0.212918,-2e-06,0.043364,-0.003724,0.001724,0.003662,0.002507,0.001727,0.001785,0.002498,"dir",-2e-06,0.001724,0.001727
100,0.25,0.05,0.25,0,0.9,0.269379,0.26758,0.310945,0.261628,-0.001799,0.041566,-0.007751,0.002022,0.003787,0.003021,0.002023,0.002063,0.002966,"dir",-0.001799,0.002022,0.002023
100,0.25,0.05,0.25,0,1,0.323324,0.32156,0.364925,0.311623,-0.001764,0.041602,-0.011701,0.002412,0.004162,0.003398,0.002414,0.002437,0.003267,"dir",-0.001764,0.002412,0.002414
100,0.25,0.05,0.25,0,1.1,0.377286,0.37492,0.418285,0.362204,-0.002366,0.040999,-0.015082,0.002559,0.004247,0.003594,0.002558,0.002571,0.003373,"dir",-0.002366,0.002559,0.002558
100,0.25,0.05,0.25,0,1.2,0.430291,0.42816,0.471525,0.413256,-0.002131,0.041234,-0.017035,0.002589,0.004288,0.003535,0.00259,0.002593,0.003251,"dir",-0.002131,0.002589,0.00259
100,0.25,0.05,0.25,0,1.3,0.48157,0.48064,0.524005,0.464055,-0.00093,0.042435,-0.017515,0.002548,0.004317,0.003493,0.002553,0.002521,0.003193,"dir",-0.00093,0.002548,0.002553
100,0.25,0.05,0.25,0,1.4,0.530546,0.52916,0.572525,0.51123,-0.001386,0.041979,-0.019317,0.002603,0.004304,0.003514,0.002607,0.002547,0.003148,"dir",-0.001386,0.002603,0.002607
100,0.25,0.05,0.25,0,1.5,0.57681,0.5765,0.619865,0.555332,-0.00031,0.043055,-0.021478,0.002497,0.004265,0.003681,0.002502,0.002416,0.003226,"dir",-0.00031,0.002497,0.002502
100,0.25,0.05,0.25,0,1.6,0.620096,0.6186,0.661965,0.597363,-0.001496,0.041869,-0.022734,0.002419,0.004055,0.003615,0.002422,0.002306,0.003104,"dir",-0.001496,0.002419,0.002422
100,0.25,0.05,0.25,0,1.7,0.66026,0.6597,0.703065,0.637351,-0.00056,0.042805,-0.022909,0.00231,0.004009,0.003384,0.002315,0.002181,0.002865,"dir",-0.00056,0.00231,0.002315
100,0.25,0.05,0.25,0,1.8,0.697253,0.69656,0.739925,0.67405,-0.000693,0.042672,-0.023203,0.002106,0.003783,0.003145,0.00211,0.001966,0.002612,"dir",-0.000693,0.002106,0.00211
100,0.25,0.05,0.25,0,1.9,0.731103,0.73072,0.774085,0.707646,-0.000383,0.042982,-0.023457,0.001942,0.003637,0.002975,0.001945,0.001793,0.00243,"dir",-0.000383,0.001942,0.001945
100,0.25,0.05,0.25,0,2,0.761897,0.7604,0.803765,0.738397,-0.001497,0.041869,-0.0235,0.001816,0.003393,0.002799,0.001817,0.001644,0.002251,"dir",-0.001497,0.001816,0.001817
100,0.25,0.05,0.25,0,2.1,0.789762,0.78774,0.831105,0.766816,-0.002022,0.041343,-0.022946,0.001732,0.003261,0.002548,0.001731,0.001555,0.002025,"dir",-0.002022,0.001732,0.001731
100,0.25,0.05,0.25,0,2.2,0.814858,0.81294,0.856305,0.792346,-0.001918,0.041448,-0.022511,0.001528,0.003066,0.002289,0.001527,0.00135,0.001785,"dir",-0.001918,0.001528,0.001527
100,0.25,0.05,0.25,0,2.3,0.837361,0.83526,0.878625,0.814973,-0.002101,0.041264,-0.022388,0.001327,0.002854,0.002114,0.001326,0.001153,0.001616,"dir",-0.002101,0.001327,0.001326
100,0.25,0.05,0.25,0,2.4,0.857461,0.85522,0.898585,0.836201,-0.002241,0.041124,-0.02126,0.001177,0.002693,0.001884,0.001175,0.001004,0.001435,"dir",-0.002241,0.001177,0.001175
100,0.25,0.05,0.25,0,2.5,0.875348,0.87332,0.916685,0.855472,-0.002028,0.041337,-0.019876,0.001073,0.002607,0.001621,0.001071,0.000901,0.001228,"dir",-0.002028,0.001073,0.001071
100,0.25,0.05,0.25,0,2.6,0.891213,0.88978,0.933145,0.872143,-0.001433,0.041932,-0.01907,0.000915,0.002509,0.001403,0.000915,0.000752,0.001041,"dir",-0.001433,0.000915,0.000915
100,0.25,0.05,0.25,0,2.7,0.905242,0.90302,0.94628,0.88614,-0.002222,0.041038,-0.019103,0.000799,0.002315,0.001313,0.000795,0.000632,0.00095,"dir",-0.002222,0.000799,0.000795
100,0.25,0.05,0.25,0,2.8,0.917612,0.91598,0.959029,0.89871,-0.001632,0.041418,-0.018902,0.000726,0.002258,0.001242,0.000724,0.000544,0.000886,"dir",-0.001632,0.000726,0.000724
100,0.25,0.05,0.25,0,2.9,0.928489,0.92752,0.970057,0.910396,-0.000969,0.041567,-0.018093,0.00064,0.002162,0.001135,0.000641,0.000436,0.000809,"dir",-0.000969,0.00064,0.000641
100,0.25,0.05,0.25,0,3,0.938031,0.9373,0.978953,0.92093,-0.000731,0.040922,-0.017101,0.000547,0.001992,0.001005,0.000548,0.000318,0.000714,"dir",-0.000731,0.000547,0.000548
100,0.25,0.05,0.25,0,3.1,0.946382,0.94578,0.986026,0.929731,-0.000602,0.039643,-0.016651,0.000479,0.001793,0.000901,0.00048,0.000222,0.000625,"dir",-0.000602,0.000479,0.00048
100,0.25,0.05,0.25,0,3.2,0.953676,0.95316,0.991333,0.936904,-0.000516,0.037657,-0.016771,0.000417,0.001557,0.000819,0.000417,0.000139,0.000539,"dir",-0.000516,0.000417,0.000417
100,0.25,0.05,0.25,0,3.3,0.960032,0.95976,0.995158,0.943562,-0.000272,0.035125,-0.01647,0.000356,0.001313,0.000743,0.000357,8e-05,0.000473,"dir",-0.000272,0.000356,0.000357
100,0.25,0.05,0.25,0,3.4,0.965562,0.96554,0.997345,0.949605,-2.2e-05,0.031783,-0.015957,0.000326,0.001051,0.000657,0.000327,4e-05,0.000403,"dir",-2.2e-05,0.000326,0.000327
100,0.25,0.05,0.25,0,3.5,0.970364,0.97022,0.998633,0.954821,-0.000144,0.028269,-0.015543,0.000285,0.000819,0.000579,0.000285,2e-05,0.000339,"dir",-0.000144,0.000285,0.000285
100,0.25,0.05,0.25,0,3.6,0.974526,0.97472,0.999276,0.959409,0.000194,0.02475,-0.015118,0.000257,0.00062,0.000519,0.000257,7e-06,0.000292,"dir",0.000194,0.000257,0.000257
100,0.25,0.05,0.25,0,3.7,0.978129,0.97772,0.999628,0.963282,-0.000409,0.021499,-0.014848,0.000225,0.000466,0.000479,0.000225,4e-06,0.000259,"dir",-0.000409,0.000225,0.000225
100,0.25,0.05,0.25,0,3.8,0.981243,0.9808,0.999816,0.966127,-0.000443,0.018573,-0.015116,0.000199,0.000347,0.000463,0.000199,2e-06,0.000235,"dir",-0.000443,0.000199,0.000199
100,0.25,0.05,0.25,0,3.9,0.98393,0.9837,0.999919,0.968956,-0.00023,0.015989,-0.014974,0.000176,0.000256,0.000428,0.000176,1e-06,0.000204,"dir",-0.00023,0.000176,0.000176
100,0.25,0.05,0.25,0,4,0.986246,0.98638,0.999979,0.971519,0.000134,0.013733,-0.014727,0.000138,0.000189,0.000384,0.000138,0,0.000167,"dir",0.000134,0.000138,0.000138
100,0.25,0.05,0.25,0.5,0,0,0,0.042968,0.007936,0,0.042968,0.007936,0,0.001865,0.000126,0,1.9e-05,6.3e-05,"dir",0,0,0
100,0.25,0.05,0.25,0.5,0.1,0.001148,0.00118,0.044148,0.017282,3.2e-05,0.043,0.016134,1.2e-05,0.001882,0.000403,1.2e-05,3.3e-05,0.000143,"dir",3.2e-05,1.2e-05,1.2e-05
100,0.25,0.05,0.25,0.5,0.2,0.007926,0.0081,0.051068,0.031804,0.000174,0.043142,0.023878,7.7e-05,0.00196,0.000829,7.7e-05,9.9e-05,0.000259,"dir",0.000174,7.7e-05,7.7e-05
100,0.25,0.05,0.25,0.5,0.3,0.023115,0.02412,0.067088,0.052827,0.001005,0.043973,0.029711,0.00021,0.002176,0.001331,0.000209,0.000242,0.000449,"dir",0.001005,0.00021,0.000209
100,0.25,0.05,0.25,0.5,0.4,0.047423,0.04888,0.091848,0.080547,0.001457,0.044426,0.033124,0.000432,0.002454,0.001836,0.00043,0.000482,0.00074,"dir",0.001457,0.000432,0.00043
100,0.25,0.05,0.25,0.5,0.5,0.080301,0.08092,0.123888,0.112622,0.000619,0.043587,0.032321,0.000695,0.002649,0.002098,0.000696,0.00075,0.001055,"dir",0.000619,0.000695,0.000696
100,0.25,0.05,0.25,0.5,0.6,0.120513,0.12064,0.163608,0.149398,0.000127,0.043096,0.028885,0.00103,0.002947,0.002153,0.001032,0.001092,0.001321,"dir",0.000127,0.00103,0.001032
100,0.25,0.05,0.25,0.5,0.7,0.166502,0.16638,0.209348,0.190797,-0.000122,0.042846,0.024295,0.001259,0.003163,0.002172,0.001262,0.00133,0.001585,"dir",-0.000122,0.001259,0.001262
100,0.25,0.05,0.25,0.5,0.8,0.216642,0.21648,0.259448,0.234805,-0.000162,0.042807,0.018163,0.00161,0.003508,0.002178,0.001614,0.001679,0.001852,"dir",-0.000162,0.00161,0.001614
100,0.25,0.05,0.25,0.5,0.9,0.269379,0.27018,0.313148,0.280668,0.000801,0.04377,0.011289,0.001838,0.003803,0.002284,0.001841,0.001891,0.002161,"dir",0.000801,0.001838,0.001841
100,0.25,0.05,0.25,0.5,1,0.323324,0.32168,0.364648,0.32638,-0.001644,0.041325,0.003057,0.002053,0.003802,0.002455,0.002055,0.002098,0.002451,"dir",-0.001644,0.002053,0.002055
100,0.25,0.05,0.25,0.5,1.1,0.377286,0.37722,0.420188,0.373349,-6.6e-05,0.042902,-0.003938,0.002194,0.004054,0.002685,0.002199,0.002218,0.002675,"dir",-6.6e-05,0.002194,0.002199
100,0.25,0.05,0.25,0.5,1.2,0.430291,0.43052,0.473488,0.419978,0.000229,0.043197,-0.010314,0.002395,0.004249,0.002816,0.0024,0.002388,0.002715,"dir",0.000229,0.002395,0.0024
100,0.25,0.05,0.25,0.5,1.3,0.48157,0.48192,0.524888,0.465182,0.00035,0.043318,-0.016389,0.002409,0.004261,0.002945,0.002414,0.002389,0.002681,"dir",0.00035,0.002409,0.002414
100,0.25,0.05,0.25,0.5,1.4,0.530546,0.53096,0.573928,0.50906,0.000414,0.043382,-0.021486,0.002333,0.004171,0.003081,0.002338,0.002293,0.002625,"dir",0.000414,0.002333,0.002338
100,0.25,0.05,0.25,0.5,1.5,0.57681,0.57774,0.620708,0.552259,0.00093,0.043899,-0.024551,0.00238,0.004243,0.003204,0.002384,0.00232,0.002606,"dir",0.00093,0.00238,0.002384
100,0.25,0.05,0.25,0.5,1.6,0.620096,0.62234,0.665308,0.592744,0.002244,0.045212,-0.027352,0.002229,0.004182,0.003395,0.002228,0.002142,0.002652,"dir",0.002244,0.002229,0.002228
100,0.25,0.05,0.25,0.5,1.7,0.66026,0.6617,0.704668,0.629687,0.00144,0.044408,-0.030573,0.002277,0.004143,0.003541,0.002279,0.002175,0.002612,"dir",0.00144,0.002277,0.002279
100,0.25,0.05,0.25,0.5,1.8,0.697253,0.69924,0.742208,0.664272,0.001987,0.044955,-0.032981,0.00223,0.004121,0.003613,0.00223,0.002104,0.00253,"dir",0.001987,0.00223,0.00223
100,0.25,0.05,0.25,0.5,1.9,0.731103,0.73294,0.775908,0.697828,0.001837,0.044805,-0.033275,0.001881,0.003756,0.003451,0.001881,0.001752,0.002348,"dir",0.001837,0.001881,0.001881
100,0.25,0.05,0.25,0.5,2,0.761897,0.76376,0.806728,0.72887,0.001863,0.044832,-0.033027,0.001732,0.003597,0.003301,0.001732,0.001591,0.002215,"dir",0.001863,0.001732,0.001732
100,0.25,0.05,0.25,0.5,2.1,0.789762,0.7913,0.834268,0.75624,0.001538,0.044506,-0.033522,0.001509,0.003345,0.003134,0.00151,0.001367,0.002014,"dir",0.001538,0.001509,0.00151
100,0.25,0.05,0.25,0.5,2.2,0.814858,0.81672,0.859688,0.781074,0.001862,0.044831,-0.033784,0.001426,0.003279,0.002992,0.001425,0.001271,0.001855,"dir",0.001862,0.001426,0.001425
100,0.25,0.05,0.25,0.5,2.3,0.837361,0.83912,0.882088,0.804035,0.001759,0.044727,-0.033327,0.001265,0.003102,0.002802,0.001265,0.001104,0.001695,"dir",0.001759,0.001265,0.001265
100,0.25,0.05,0.25,0.5,2.4,0.857461,0.85856,0.901528,0.825032,0.001099,0.044068,-0.032429,0.001162,0.002947,0.00258,0.001163,0.001007,0.001531,"dir",0.001099,0.001162,0.001163
100,0.25,0.05,0.25,0.5,2.5,0.875348,0.87658,0.919548,0.843536,0.001232,0.0442,-0.031812,0.001015,0.002818,0.002381,0.001015,0.000866,0.001371,"dir",0.001232,0.001015,0.001015
100,0.25,0.05,0.25,0.5,2.6,0.891213,0.89194,0.934908,0.860226,0.000727,0.043695,-0.030987,0.000935,0.002698,0.002197,0.000936,0.000791,0.001239,"dir",0.000727,0.000935,0.000936
100,0.25,0.05,0.25,0.5,2.7,0.905242,0.90596,0.948913,0.875369,0.000718,0.043671,-0.029873,0.000786,0.002551,0.002017,0.000787,0.000645,0.001127,"dir",0.000718,0.000786,0.000787
100,0.25,0.05,0.25,0.5,2.8,0.917612,0.91798,0.960752,0.889013,0.000368,0.04314,-0.028599,0.000719,0.002424,0.001834,0.000721,0.000564,0.001018,"dir",0.000368,0.000719,0.000721
100,0.25,0.05,0.25,0.5,2.9,0.928489,0.92936,0.971539,0.901069,0.000871,0.04305,-0.02742,0.000649,0.002308,0.001652,0.000649,0.000456,0.000902,"dir",0.000871,0.000649,0.000649
100,0.25,0.05,0.25,0.5,3,0.938031,0.9385,0.979785,0.912142,0.000469,0.041754,-0.025889,0.000567,0.002085,0.001411,0.000567,0.000342,0.000742,"dir",0.000469,0.000567,0.000567
100,0.25,0.05,0.25,0.5,3.1,0.946382,0.94704,0.986414,0.921432,0.000658,0.040031,-0.024951,0.000521,0.001842,0.001264,0.000522,0.00024,0.000642,"dir",0.000658,0.000521,0.000522
100,0.25,0.05,0.25,0.5,3.2,0.953676,0.95504,0.991597,0.929569,0.001364,0.037921,-0.024107,0.000461,0.001586,0.001149,0.00046,0.000149,0.000569,"dir",0.001364,0.000461,0.00046
100,0.25,0.05,0.25,0.5,3.3,0.960032,0.96138,0.995081,0.937137,0.001348,0.035048,-0.022896,0.000393,0.001308,0.001013,0.000392,8e-05,0.000489,"dir",0.001348,0.000393,0.000392
100,0.25,0.05,0.25,0.5,3.4,0.965562,0.9672,0.997388,0.94403,0.001638,0.031826,-0.021532,0.000338,0.001053,0.000867,0.000336,4e-05,0.000405,"dir",0.001638,0.000338,0.000336
100,0.25,0.05,0.25,0.5,3.5,0.970364,0.97172,0.998656,0.949915,0.001356,0.028292,-0.020449,0.000286,0.000818,0.00076,0.000285,1.8e-05,0.000342,"dir",0.001356,0.000286,0.000285
100,0.25,0.05,0.25,0.5,3.6,0.974526,0.97578,0.999372,0.954934,0.001254,0.024846,-0.019592,0.00026,0.000626,0.000687,0.000259,9e-06,0.000304,"dir",0.001254,0.00026,0.000259
100,0.25,0.05,0.25,0.5,3.7,0.978129,0.97918,0.999713,0.958849,0.001051,0.021584,-0.01928,0.000215,0.000469,0.000655,0.000214,3e-06,0.000284,"dir",0.001051,0.000215,0.000214
100,0.25,0.05,0.25,0.5,3.8,0.981243,0.98228,0.999903,0.962218,0.001037,0.01866,-0.019025,0.000175,0.000349,0.000619,0.000174,1e-06,0.000257,"dir",0.001037,0.000175,0.000174
100,0.25,0.05,0.25,0.5,3.9,0.98393,0.98468,0.999953,0.965449,0.00075,0.016022,-0.018481,0.000152,0.000257,0.000563,0.000152,0,0.000222,"dir",0.00075,0.000152,0.000152
100,0.25,0.05,0.25,0.5,4,0.986246,0.98652,0.999992,0.96816,0.000274,0.013746,-0.018086,0.000131,0.000189,0.000524,0.000131,0,0.000197,"dir",0.000274,0.000131,0.000131
100,0.25,0.05,0.5,-0.5,0,0,0,0.04299,0.006125,0,0.04299,0.006125,0,0.001865,9.9e-05,0,1.7e-05,6.2e-05,"dir",0,0,0
100,0.25,0.05,0.5,-0.5,0.1,0.001148,0.00128,0.04427,0.011108,0.000132,0.043121,0.00996,1.2e-05,0.00189,0.000212,1.2e-05,3e-05,0.000113,"dir",0.000132,1.2e-05,1.2e-05
100,0.25,0.05,0.5,-0.5,0.2,0.007926,0.00798,0.05097,0.019629,5.4e-05,0.043043,0.011703,6.8e-05,0.001944,0.000346,6.8e-05,9.1e-05,0.000209,"dir",5.4e-05,6.8e-05,6.8e-05
100,0.25,0.05,0.5,-0.5,0.3,0.023115,0.02298,0.06597,0.034357,-0.000135,0.042854,0.011242,0.000209,0.00207,0.000529,0.000209,0.000234,0.000403,"dir",-0.000135,0.000209,0.000209
100,0.25,0.05,0.5,-0.5,0.4,0.047423,0.047,0.08999,0.055866,-0.000423,0.042567,0.008444,0.000453,0.002284,0.000777,0.000454,0.000473,0.000708,"dir",-0.000423,0.000453,0.000454
100,0.25,0.05,0.5,-0.5,0.5,0.080301,0.07978,0.12277,0.083299,-0.000521,0.042468,0.002998,0.000721,0.002549,0.001152,0.000722,0.000747,0.001145,"dir",-0.000521,0.000721,0.000722
100,0.25,0.05,0.5,-0.5,0.6,0.120513,0.12012,0.16311,0.117776,-0.000393,0.042597,-0.002737,0.000956,0.002799,0.001636,0.000958,0.000986,0.001632,"dir",-0.000393,0.000956,0.000958
100,0.25,0.05,0.5,-0.5,0.7,0.166502,0.16734,0.21033,0.157535,0.000838,0.043828,-0.008967,0.001343,0.003289,0.002163,0.001345,0.001371,0.002086,"dir",0.000838,0.001343,0.001345
100,0.25,0.05,0.5,-0.5,0.8,0.216642,0.21832,0.26131,0.201199,0.001678,0.044668,-0.015442,0.001772,0.003784,0.002876,0.001773,0.001793,0.002643,"dir",0.001678,0.001772,0.001773
100,0.25,0.05,0.5,-0.5,0.9,0.269379,0.2728,0.31579,0.247747,0.003421,0.046411,-0.021632,0.002044,0.004215,0.003651,0.002036,0.002065,0.00319,"dir",0.003421,0.002044,0.002036
100,0.25,0.05,0.5,-0.5,1,0.323324,0.32668,0.36967,0.297071,0.003356,0.046346,-0.026253,0.002177,0.004337,0.004351,0.00217,0.002193,0.003669,"dir",0.003356,0.002177,0.00217
100,0.25,0.05,0.5,-0.5,1.1,0.377286,0.37928,0.42227,0.346531,0.001994,0.044984,-0.030755,0.002401,0.004409,0.005115,0.002401,0.00239,0.004177,"dir",0.001994,0.002401,0.002401
