"n","p1","maxc1","maxc2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
500,0.25,0.1,0.5,-0.5,0.55,0.930802,0.9307,0.938682,0.913356,-0.000102,0.00788,-0.017446,0.000147,0.000204,0.000497,0.000147,0.000142,0.000193,"dir",-0.000102,0.000147,0.000147
500,0.25,0.1,0.5,-0.5,0.6,0.95904,0.958868,0.96685,0.945577,-0.000172,0.00781,-0.013463,7.9e-05,0.000137,0.000288,7.9e-05,7.6e-05,0.000107,"dir",-0.000172,7.9e-05,7.9e-05
500,0.25,0.1,0.5,-0.5,0.65,0.977678,0.977744,0.985708,0.967301,6.6e-05,0.00803,-0.010377,4.4e-05,0.000105,0.000161,4.4e-05,4.1e-05,5.4e-05,"dir",6.6e-05,4.4e-05,4.4e-05
500,0.25,0.1,0.5,-0.5,0.7,0.989065,0.989128,0.996428,0.981022,6.3e-05,0.007363,-0.008043,2.3e-05,6.9e-05,8.7e-05,2.3e-05,1.4e-05,2.3e-05,"dir",6.3e-05,2.3e-05,2.3e-05
500,0.25,0.1,0.5,-0.5,0.75,0.995361,0.995252,0.999705,0.989039,-0.000109,0.004343,-0.006322,1e-05,2e-05,4.8e-05,1e-05,1e-06,8e-06,"dir",-0.000109,1e-05,1e-05
500,0.25,0.1,0.5,-0.5,0.8,0.9984,0.998276,0.999992,0.993349,-0.000124,0.001592,-0.005051,4e-06,3e-06,2.8e-05,4e-06,0,3e-06,"dir",-0.000124,4e-06,4e-06
500,0.25,0.1,0.5,-0.5,0.85,0.999601,0.999588,1,0.995514,-1.3e-05,0.000399,-0.004088,1e-06,0,1.8e-05,1e-06,0,1e-06,"dir",-1.3e-05,1e-06,1e-06
500,0.25,0.1,0.5,-0.5,0.9,0.999945,0.999944,1,0.996538,-1e-06,5.5e-05,-0.003407,0,0,1.2e-05,0,0,0,"dir",-1e-06,0,0
500,0.25,0.1,0.5,-0.5,0.95,0.999998,1,1,0.997003,2e-06,2e-06,-0.002996,0,0,9e-06,0,0,0,"dir",2e-06,0,0
500,0.25,0.1,0.5,-0.5,1,1,1,1,0.9972,0,0,-0.0028,0,0,8e-06,0,0,0,"dir",0,0,0
500,0.25,0.1,0.5,0,0,0,0,0.007982,0.072381,0,0.007982,0.072381,0,6.4e-05,0.005321,0,0,8.2e-05,"dir",0,0,0
500,0.25,0.1,0.5,0,0.05,0.032774,0.032844,0.040826,0.115745,7e-05,0.008052,0.082971,6.4e-05,0.00013,0.007047,6.5e-05,6.5e-05,0.000163,"dir",7e-05,6.4e-05,6.5e-05
500,0.25,0.1,0.5,0,0.1,0.114265,0.114604,0.122586,0.182556,0.000339,0.008321,0.068291,0.000201,0.000272,0.004964,0.000202,0.000203,0.000301,"dir",0.000339,0.000201,0.000202
500,0.25,0.1,0.5,0,0.15,0.223516,0.223588,0.23157,0.26732,7.2e-05,0.008055,0.043805,0.000348,0.000414,0.002365,0.000348,0.00035,0.000447,"dir",7.2e-05,0.000348,0.000348
500,0.25,0.1,0.5,0,0.2,0.34464,0.343892,0.351874,0.361189,-0.000748,0.007234,0.016549,0.00047,0.000522,0.000841,0.000471,0.000471,0.000568,"dir",-0.000748,0.00047,0.000471
500,0.25,0.1,0.5,0,0.25,0.466064,0.466732,0.474714,0.457616,0.000668,0.00865,-0.008448,0.000524,0.000597,0.00069,0.000524,0.000523,0.000619,"dir",0.000668,0.000524,0.000524
500,0.25,0.1,0.5,0,0.3,0.579825,0.58034,0.588322,0.550669,0.000515,0.008497,-0.029156,0.000528,0.000597,0.001476,0.000529,0.000526,0.000627,"dir",0.000515,0.000528,0.000529
500,0.25,0.1,0.5,0,0.35,0.68092,0.681168,0.68915,0.636367,0.000248,0.00823,-0.044553,0.000435,0.000499,0.002587,0.000436,0.000432,0.000603,"dir",0.000248,0.000435,0.000436
500,0.25,0.1,0.5,0,0.4,0.76672,0.766648,0.77463,0.713323,-7.2e-05,0.00791,-0.053397,0.000358,0.000415,0.003358,0.000358,0.000353,0.000508,"dir",-7.2e-05,0.000358,0.000358
500,0.25,0.1,0.5,0,0.45,0.836433,0.836528,0.84451,0.779651,9.5e-05,0.008078,-0.056781,0.000279,0.000339,0.003609,0.000279,0.000274,0.000386,"dir",9.5e-05,0.000279,0.000279
500,0.25,0.1,0.5,0,0.5,0.890625,0.890584,0.898566,0.835314,-4.1e-05,0.007941,-0.055311,0.000208,0.000266,0.003333,0.000209,0.000203,0.000274,"dir",-4.1e-05,0.000208,0.000209
500,0.25,0.1,0.5,0,0.55,0.930802,0.930576,0.938558,0.880633,-0.000226,0.007756,-0.050169,0.000139,0.000195,0.002703,0.000139,0.000135,0.000187,"dir",-0.000226,0.000139,0.000139
500,0.25,0.1,0.5,0,0.6,0.95904,0.95896,0.966942,0.915809,-8e-05,0.007902,-0.043231,8e-05,0.000139,0.001989,8e-05,7.7e-05,0.00012,"dir",-8e-05,8e-05,8e-05
500,0.25,0.1,0.5,0,0.65,0.977678,0.977576,0.985552,0.942174,-0.000102,0.007874,-0.035504,4.6e-05,0.000106,0.001331,4.6e-05,4.4e-05,7.1e-05,"dir",-0.000102,4.6e-05,4.6e-05
500,0.25,0.1,0.5,0,0.7,0.989065,0.989084,0.996428,0.961171,1.9e-05,0.007363,-0.027894,2.2e-05,6.9e-05,0.000819,2.2e-05,1.4e-05,4.1e-05,"dir",1.9e-05,2.2e-05,2.2e-05
500,0.25,0.1,0.5,0,0.75,0.995361,0.995436,0.999745,0.974226,7.5e-05,0.004384,-0.021135,1e-05,2e-05,0.00047,1e-05,1e-06,2.4e-05,"dir",7.5e-05,1e-05,1e-05
500,0.25,0.1,0.5,0,0.8,0.9984,0.99832,0.999999,0.982933,-8e-05,0.001599,-0.015467,3e-06,3e-06,0.000252,3e-06,0,1.3e-05,"dir",-8e-05,3e-06,3e-06
500,0.25,0.1,0.5,0,0.85,0.999601,0.999588,1,0.988674,-1.3e-05,0.000399,-0.010928,1e-06,0,0.000125,1e-06,0,6e-06,"dir",-1.3e-05,1e-06,1e-06
500,0.25,0.1,0.5,0,0.9,0.999945,0.99996,1,0.992318,1.5e-05,5.5e-05,-0.007627,0,0,6.1e-05,0,0,3e-06,"dir",1.5e-05,0,0
500,0.25,0.1,0.5,0,0.95,0.999998,0.999996,1,0.994525,-2e-06,2e-06,-0.005473,0,0,3.1e-05,0,0,1e-06,"dir",-2e-06,0,0
500,0.25,0.1,0.5,0,1,1,1,1,0.995855,0,0,-0.004145,0,0,1.8e-05,0,0,1e-06,"dir",0,0,0
500,0.25,0.1,0.5,0.5,0,0,0,0.007991,0.099164,0,0.007991,0.099164,0,6.4e-05,0.009929,0,0,9.5e-05,"dir",0,0,0
500,0.25,0.1,0.5,0.5,0.05,0.032774,0.032424,0.040415,0.149557,-0.00035,0.007641,0.116783,5.9e-05,0.000118,0.013809,5.9e-05,6e-05,0.000171,"dir",-0.00035,5.9e-05,5.9e-05
500,0.25,0.1,0.5,0.5,0.1,0.114265,0.114352,0.122343,0.217211,8.7e-05,0.008078,0.102946,0.000193,0.00026,0.010874,0.000194,0.000195,0.000277,"dir",8.7e-05,0.000193,0.000194
500,0.25,0.1,0.5,0.5,0.15,0.223516,0.223576,0.231567,0.295918,6e-05,0.008051,0.072402,0.000326,0.000392,0.005594,0.000327,0.000328,0.000353,"dir",6e-05,0.000326,0.000327
500,0.25,0.1,0.5,0.5,0.2,0.34464,0.344572,0.352563,0.380535,-6.8e-05,0.007923,0.035895,0.000432,0.000496,0.001675,0.000432,0.000434,0.000387,"dir",-6.8e-05,0.000432,0.000432
500,0.25,0.1,0.5,0.5,0.25,0.466064,0.466036,0.474027,0.466645,-2.8e-05,0.007963,0.00058,0.000506,0.000569,0.000432,0.000508,0.000507,0.000432,"dir",-2.8e-05,0.000506,0.000508
500,0.25,0.1,0.5,0.5,0.3,0.579825,0.579584,0.587575,0.549704,-0.000241,0.00775,-0.030121,0.000493,0.00055,0.001369,0.000494,0.000491,0.000463,"dir",-0.000241,0.000493,0.000494
500,0.25,0.1,0.5,0.5,0.35,0.68092,0.681204,0.689195,0.627044,0.000284,0.008275,-0.053876,0.000475,0.000539,0.003341,0.000476,0.000472,0.00044,"dir",0.000284,0.000475,0.000476
500,0.25,0.1,0.5,0.5,0.4,0.76672,0.766704,0.774695,0.696993,-1.6e-05,0.007975,-0.069727,0.000359,0.000417,0.00524,0.00036,0.000354,0.000378,"dir",-1.6e-05,0.000359,0.00036
500,0.25,0.1,0.5,0.5,0.45,0.836433,0.836064,0.844055,0.758092,-0.000369,0.007623,-0.07834,0.000271,0.000323,0.006447,0.000271,0.000265,0.00031,"dir",-0.000369,0.000271,0.000271
500,0.25,0.1,0.5,0.5,0.5,0.890625,0.8905,0.898491,0.810476,-0.000125,0.007866,-0.080149,0.000186,0.000243,0.006672,0.000187,0.000182,0.000248,"dir",-0.000125,0.000186,0.000187
500,0.25,0.1,0.5,0.5,0.55,0.930802,0.930484,0.938475,0.854747,-0.000318,0.007673,-0.076055,0.000132,0.000187,0.005979,0.000132,0.000128,0.000195,"dir",-0.000318,0.000132,0.000132
500,0.25,0.1,0.5,0.5,0.6,0.95904,0.958576,0.966567,0.891133,-0.000464,0.007527,-0.067907,8.7e-05,0.00014,0.004753,8.7e-05,8.3e-05,0.000142,"dir",-0.000464,8.7e-05,8.7e-05
500,0.25,0.1,0.5,0.5,0.65,0.977678,0.977428,0.985405,0.919905,-0.00025,0.007727,-0.057773,5.1e-05,0.000107,0.003435,5.1e-05,4.8e-05,9.7e-05,"dir",-0.00025,5.1e-05,5.1e-05
500,0.25,0.1,0.5,0.5,0.7,0.989065,0.988768,0.996173,0.941951,-0.000297,0.007108,-0.047114,2.5e-05,6.8e-05,0.002288,2.5e-05,1.7e-05,6.8e-05,"dir",-0.000297,2.5e-05,2.5e-05
500,0.25,0.1,0.5,0.5,0.75,0.995361,0.995312,0.999716,0.958447,-4.9e-05,0.004354,-0.036915,1e-05,2e-05,0.001407,1e-05,1e-06,4.4e-05,"dir",-4.9e-05,1e-05,1e-05
500,0.25,0.1,0.5,0.5,0.8,0.9984,0.998344,0.999998,0.970613,-5.6e-05,0.001598,-0.027787,3e-06,3e-06,0.000798,3e-06,0,2.5e-05,"dir",-5.6e-05,3e-06,3e-06
500,0.25,0.1,0.5,0.5,0.85,0.999601,0.999568,1,0.979433,-3.3e-05,0.000399,-0.020169,1e-06,0,0.000421,1e-06,0,1.4e-05,"dir",-3.3e-05,1e-06,1e-06
500,0.25,0.1,0.5,0.5,0.9,0.999945,0.999952,1,0.985669,7e-06,5.5e-05,-0.014276,0,0,0.000211,0,0,8e-06,"dir",7e-06,0,0
500,0.25,0.1,0.5,0.5,0.95,0.999998,0.999996,1,0.989968,-2e-06,2e-06,-0.01003,0,0,0.000105,0,0,4e-06,"dir",-2e-06,0,0
500,0.25,0.1,0.5,0.5,1,1,1,1,0.992876,0,0,-0.007124,0,0,5.3e-05,0,0,2e-06,"dir",0,0,0
500,0.25,0.25,0.1,-0.5,0,0,0,0.007964,0.008001,0,0.007964,0.008001,0,6.3e-05,7.7e-05,0,0,1.3e-05,"dir",0,0,0
500,0.25,0.25,0.1,-0.5,0.05,0.032774,0.032244,0.040208,0.035093,-0.00053,0.007434,0.00232,6e-05,0.000116,5.6e-05,6e-05,6.1e-05,5.1e-05,"dir",-0.00053,6e-05,6e-05
500,0.25,0.25,0.1,-0.5,0.1,0.114265,0.11356,0.121524,0.098633,-0.000705,0.007259,-0.015632,0.000215,0.000269,0.000402,0.000215,0.000217,0.000158,"dir",-0.000705,0.000215,0.000215
500,0.25,0.25,0.1,-0.5,0.15,0.223516,0.222784,0.230748,0.197634,-0.000732,0.007233,-0.025882,0.000348,0.000402,0.000988,0.000348,0.000351,0.000319,"dir",-0.000732,0.000348,0.000348
500,0.25,0.25,0.1,-0.5,0.2,0.34464,0.344124,0.352088,0.317719,-0.000516,0.007448,-0.026921,0.000461,0.000517,0.001188,0.000462,0.000463,0.000464,"dir",-0.000516,0.000461,0.000462
500,0.25,0.25,0.1,-0.5,0.25,0.466064,0.465176,0.47314,0.446031,-0.000888,0.007076,-0.020034,0.000506,0.000555,0.000932,0.000506,0.000505,0.000532,"dir",-0.000888,0.000506,0.000506
500,0.25,0.25,0.1,-0.5,0.3,0.579825,0.57938,0.587344,0.569949,-0.000445,0.007519,-0.009876,0.000496,0.00055,0.00062,0.000497,0.000494,0.000523,"dir",-0.000445,0.000496,0.000497
500,0.25,0.25,0.1,-0.5,0.35,0.68092,0.67996,0.687924,0.679785,-0.00096,0.007004,-0.001135,0.000455,0.000499,0.000457,0.000455,0.000451,0.000457,"dir",-0.00096,0.000455,0.000455
500,0.25,0.25,0.1,-0.5,0.4,0.76672,0.765512,0.773476,0.77161,-0.001208,0.006756,0.00489,0.000353,0.000393,0.000382,0.000352,0.000348,0.000358,"dir",-0.001208,0.000353,0.000352
500,0.25,0.25,0.1,-0.5,0.45,0.836433,0.835972,0.843936,0.844615,-0.000461,0.007504,0.008182,0.000269,0.00032,0.000326,0.00027,0.000265,0.00026,"dir",-0.000461,0.000269,0.00027
500,0.25,0.25,0.1,-0.5,0.5,0.890625,0.891148,0.899112,0.899794,0.000523,0.008487,0.009169,0.000184,0.000251,0.000256,0.000184,0.00018,0.000172,"dir",0.000523,0.000184,0.000184
500,0.25,0.25,0.1,-0.5,0.55,0.930802,0.931488,0.939452,0.93889,0.000686,0.00865,0.008088,0.000132,0.000202,0.000169,0.000132,0.000127,0.000104,"dir",0.000686,0.000132,0.000132
500,0.25,0.25,0.1,-0.5,0.6,0.95904,0.960156,0.96812,0.964882,0.001116,0.00908,0.005842,7.9e-05,0.000157,8.9e-05,7.8e-05,7.5e-05,5.5e-05,"dir",0.001116,7.9e-05,7.8e-05
500,0.25,0.25,0.1,-0.5,0.65,0.977678,0.978268,0.986217,0.980775,0.00059,0.008538,0.003096,4.3e-05,0.000113,3.7e-05,4.3e-05,4e-05,2.7e-05,"dir",0.00059,4.3e-05,4.3e-05
500,0.25,0.25,0.1,-0.5,0.7,0.989065,0.989252,0.996597,0.989747,0.000187,0.007532,0.000682,2.1e-05,7e-05,1.1e-05,2.1e-05,1.4e-05,1.1e-05,"dir",0.000187,2.1e-05,2.1e-05
500,0.25,0.25,0.1,-0.5,0.75,0.995361,0.995596,0.999749,0.994389,0.000235,0.004388,-0.000973,1e-05,2e-05,5e-06,1e-05,1e-06,4e-06,"dir",0.000235,1e-05,1e-05
500,0.25,0.25,0.1,-0.5,0.8,0.9984,0.998476,1,0.996377,7.6e-05,0.0016,-0.002023,3e-06,3e-06,5e-06,3e-06,0,1e-06,"dir",7.6e-05,3e-06,3e-06
500,0.25,0.25,0.1,-0.5,0.85,0.999601,0.9996,1,0.99709,-1e-06,0.000399,-0.002512,1e-06,0,7e-06,1e-06,0,0,"dir",-1e-06,1e-06,1e-06
500,0.25,0.25,0.1,-0.5,0.9,0.999945,0.999944,1,0.997283,-1e-06,5.5e-05,-0.002662,0,0,7e-06,0,0,0,"dir",-1e-06,0,0
500,0.25,0.25,0.1,-0.5,0.95,0.999998,0.999996,1,0.997314,-2e-06,2e-06,-0.002684,0,0,7e-06,0,0,0,"dir",-2e-06,0,0
500,0.25,0.25,0.1,-0.5,1,1,1,1,0.997318,0,0,-0.002682,0,0,7e-06,0,0,0,"dir",0,0,0
500,0.25,0.25,0.1,0,0,0,0,0.008,0.028846,0,0.008,0.028846,0,6.4e-05,0.000877,0,0,4.5e-05,"dir",0,0,0
500,0.25,0.25,0.1,0,0.05,0.032774,0.03294,0.04094,0.071334,0.000166,0.008166,0.03856,6e-05,0.000127,0.001597,6e-05,6.1e-05,0.00011,"dir",0.000166,6e-05,6e-05
500,0.25,0.25,0.1,0,0.1,0.114265,0.114208,0.122208,0.142558,-5.7e-05,0.007943,0.028293,0.000191,0.000256,0.001021,0.000191,0.000193,0.000221,"dir",-5.7e-05,0.000191,0.000191
500,0.25,0.25,0.1,0,0.15,0.223516,0.222768,0.230768,0.237177,-0.000748,0.007252,0.013661,0.00034,0.000394,0.000531,0.00034,0.000342,0.000345,"dir",-0.000748,0.00034,0.00034
500,0.25,0.25,0.1,0,0.2,0.34464,0.343892,0.351892,0.344948,-0.000748,0.007252,0.000308,0.000448,0.000501,0.000435,0.000449,0.00045,0.000436,"dir",-0.000748,0.000448,0.000449
500,0.25,0.25,0.1,0,0.25,0.466064,0.465776,0.473776,0.456288,-0.000288,0.007711,-0.009776,0.000495,0.000554,0.00059,0.000496,0.000496,0.000496,"dir",-0.000288,0.000495,0.000496
500,0.25,0.25,0.1,0,0.3,0.579825,0.579668,0.587668,0.563416,-0.000157,0.007843,-0.016409,0.000478,0.000537,0.000772,0.000479,0.000476,0.000504,"dir",-0.000157,0.000478,0.000479
500,0.25,0.25,0.1,0,0.35,0.68092,0.680664,0.688664,0.660774,-0.000256,0.007744,-0.020147,0.000409,0.000465,0.000866,0.000409,0.000405,0.000461,"dir",-0.000256,0.000409,0.000409
500,0.25,0.25,0.1,0,0.4,0.76672,0.765396,0.773396,0.744926,-0.001324,0.006676,-0.021794,0.000351,0.000389,0.00086,0.00035,0.000345,0.000386,"dir",-0.001324,0.000351,0.00035
500,0.25,0.25,0.1,0,0.45,0.836433,0.834816,0.842816,0.814584,-0.001617,0.006383,-0.021848,0.00027,0.000303,0.000778,0.000268,0.000263,0.000301,"dir",-0.001617,0.00027,0.000268
500,0.25,0.25,0.1,0,0.5,0.890625,0.889804,0.897804,0.870313,-0.000821,0.007179,-0.020312,0.00018,0.000226,0.000632,0.00018,0.000175,0.00022,"dir",-0.000821,0.00018,0.00018
500,0.25,0.25,0.1,0,0.55,0.930802,0.93006,0.93806,0.912989,-0.000742,0.007258,-0.017813,0.000131,0.000179,0.000464,0.000131,0.000126,0.000147,"dir",-0.000742,0.000131,0.000131
500,0.25,0.25,0.1,0,0.6,0.95904,0.958244,0.966244,0.944151,-0.000796,0.007204,-0.014889,8.4e-05,0.000132,0.000314,8.3e-05,8e-05,9.3e-05,"dir",-0.000796,8.4e-05,8.3e-05
500,0.25,0.25,0.1,0,0.65,0.977678,0.977516,0.985502,0.96569,-0.000162,0.007824,-0.011988,4.5e-05,0.000103,0.000202,4.5e-05,4.2e-05,5.8e-05,"dir",-0.000162,4.5e-05,4.5e-05
500,0.25,0.25,0.1,0,0.7,0.989065,0.98894,0.996321,0.979795,-0.000125,0.007256,-0.00927,2.3e-05,6.8e-05,0.000119,2.3e-05,1.5e-05,3.3e-05,"dir",-0.000125,2.3e-05,2.3e-05
500,0.25,0.25,0.1,0,0.75,0.995361,0.995236,0.999748,0.988331,-0.000125,0.004387,-0.00703,1e-05,2e-05,6.6e-05,1e-05,1e-06,1.6e-05,"dir",-0.000125,1e-05,1e-05
500,0.25,0.25,0.1,0,0.8,0.9984,0.998372,1,0.993111,-2.8e-05,0.0016,-0.005289,3e-06,3e-06,3.5e-05,3e-06,0,7e-06,"dir",-2.8e-05,3e-06,3e-06
500,0.25,0.25,0.1,0,0.85,0.999601,0.999632,1,0.995539,3.1e-05,0.000399,-0.004062,1e-06,0,1.9e-05,1e-06,0,3e-06,"dir",3.1e-05,1e-06,1e-06
500,0.25,0.25,0.1,0,0.9,0.999945,0.999932,1,0.996626,-1.3e-05,5.5e-05,-0.003319,0,0,1.2e-05,0,0,1e-06,"dir",-1.3e-05,0,0
500,0.25,0.25,0.1,0,0.95,0.999998,0.999996,1,0.997083,-2e-06,2e-06,-0.002915,0,0,9e-06,0,0,0,"dir",-2e-06,0,0
500,0.25,0.25,0.1,0,1,1,1,1,0.997252,0,0,-0.002748,0,0,8e-06,0,0,0,"dir",0,0,0
500,0.25,0.25,0.1,0.5,0,0,0,0.007981,0.050675,0,0.007981,0.050675,0,6.4e-05,0.002641,0,0,7.3e-05,"dir",0,0,0
500,0.25,0.25,0.1,0.5,0.05,0.032774,0.032548,0.040529,0.104574,-0.000226,0.007755,0.0718,6.2e-05,0.000123,0.0053,6.2e-05,6.3e-05,0.000145,"dir",-0.000226,6.2e-05,6.2e-05
500,0.25,0.25,0.1,0.5,0.1,0.114265,0.113552,0.121533,0.179979,-0.000713,0.007268,0.065714,0.000195,0.000249,0.004552,0.000195,0.000197,0.000235,"dir",-0.000713,0.000195,0.000195
500,0.25,0.25,0.1,0.5,0.15,0.223516,0.224612,0.232593,0.269966,0.001096,0.009077,0.04645,0.000324,0.000406,0.002478,0.000324,0.000325,0.000321,"dir",0.001096,0.000324,0.000324
500,0.25,0.25,0.1,0.5,0.2,0.34464,0.345544,0.353525,0.367054,0.000904,0.008885,0.022414,0.000442,0.00052,0.000895,0.000442,0.000442,0.000393,"dir",0.000904,0.000442,0.000442
500,0.25,0.25,0.1,0.5,0.25,0.466064,0.467652,0.475633,0.465159,0.001588,0.009569,-0.000905,0.000483,0.000571,0.000438,0.000481,0.00048,0.000438,"dir",0.001588,0.000483,0.000481
500,0.25,0.25,0.1,0.5,0.3,0.579825,0.581068,0.589049,0.559712,0.001243,0.009224,-0.020113,0.000478,0.000558,0.000846,0.000477,0.000474,0.000442,"dir",0.001243,0.000478,0.000477
500,0.25,0.25,0.1,0.5,0.35,0.68092,0.681524,0.689505,0.647185,0.000604,0.008585,-0.033735,0.000412,0.000481,0.001564,0.000413,0.000408,0.000427,"dir",0.000604,0.000412,0.000413
500,0.25,0.25,0.1,0.5,0.4,0.76672,0.767668,0.775649,0.725012,0.000948,0.008929,-0.041708,0.000373,0.000447,0.002135,0.000373,0.000368,0.000396,"dir",0.000948,0.000373,0.000373
500,0.25,0.25,0.1,0.5,0.45,0.836433,0.837312,0.845293,0.792008,0.000879,0.00886,-0.044424,0.000302,0.000374,0.002316,0.000302,0.000296,0.000343,"dir",0.000879,0.000302,0.000302
500,0.25,0.25,0.1,0.5,0.5,0.890625,0.891556,0.899537,0.84749,0.000931,0.008912,-0.043135,0.000209,0.000283,0.002133,0.000209,0.000204,0.000273,"dir",0.000931,0.000209,0.000209
500,0.25,0.25,0.1,0.5,0.55,0.930802,0.931068,0.939049,0.89179,0.000266,0.008247,-0.039012,0.000139,0.000203,0.001718,0.000139,0.000135,0.000197,"dir",0.000266,0.000139,0.000139
500,0.25,0.25,0.1,0.5,0.6,0.95904,0.958672,0.966653,0.925709,-0.000368,0.007613,-0.033331,8.3e-05,0.000137,0.001242,8.3e-05,8e-05,0.000131,"dir",-0.000368,8.3e-05,8.3e-05
500,0.25,0.25,0.1,0.5,0.65,0.977678,0.97746,0.985417,0.950763,-0.000218,0.007739,-0.026915,4.7e-05,0.000104,0.000808,4.7e-05,4.4e-05,8.4e-05,"dir",-0.000218,4.7e-05,4.7e-05
500,0.25,0.25,0.1,0.5,0.7,0.989065,0.988932,0.996199,0.968638,-0.000133,0.007134,-0.020427,2.4e-05,6.5e-05,0.000469,2.4e-05,1.4e-05,5.2e-05,"dir",-0.000133,2.4e-05,2.4e-05
500,0.25,0.25,0.1,0.5,0.75,0.995361,0.995428,0.999774,0.980785,6.7e-05,0.004413,-0.014577,9e-06,2e-05,0.000242,9e-06,1e-06,3e-05,"dir",6.7e-05,9e-06,9e-06
500,0.25,0.25,0.1,0.5,0.8,0.9984,0.998444,1,0.988534,4.4e-05,0.0016,-0.009866,3e-06,3e-06,0.000112,3e-06,0,1.5e-05,"dir",4.4e-05,3e-06,3e-06
500,0.25,0.25,0.1,0.5,0.85,0.999601,0.999572,1,0.993032,-2.9e-05,0.000399,-0.00657,1e-06,0,5e-05,1e-06,0,7e-06,"dir",-2.9e-05,1e-06,1e-06
500,0.25,0.25,0.1,0.5,0.9,0.999945,0.99994,1,0.995414,-5e-06,5.5e-05,-0.004531,0,0,2.3e-05,0,0,3e-06,"dir",-5e-06,0,0
500,0.25,0.25,0.1,0.5,0.95,0.999998,1,1,0.996592,2e-06,2e-06,-0.003407,0,0,1.3e-05,0,0,1e-06,"dir",2e-06,0,0
500,0.25,0.25,0.1,0.5,1,1,1,1,0.9971,0,0,-0.0029,0,0,9e-06,0,0,0,"dir",0,0,0
500,0.25,0.25,0.25,-0.5,0,0,0,0.007968,0.017278,0,0.007968,0.017278,0,6.4e-05,0.000323,0,0,2.5e-05,"dir",0,0,0
500,0.25,0.25,0.25,-0.5,0.05,0.032774,0.03298,0.040948,0.050364,0.000206,0.008175,0.01759,6.2e-05,0.00013,0.000396,6.3e-05,6.3e-05,8.7e-05,"dir",0.000206,6.2e-05,6.3e-05
500,0.25,0.25,0.25,-0.5,0.1,0.114265,0.11442,0.122388,0.110555,0.000155,0.008123,-0.00371,0.000194,0.000262,0.000229,0.000195,0.000196,0.000215,"dir",0.000155,0.000194,0.000195
500,0.25,0.25,0.25,-0.5,0.15,0.223516,0.22346,0.231428,0.198989,-5.6e-05,0.007913,-0.024527,0.000313,0.000377,0.000996,0.000314,0.000315,0.000395,"dir",-5.6e-05,0.000313,0.000314
500,0.25,0.25,0.25,-0.5,0.2,0.34464,0.343104,0.351072,0.310836,-0.001536,0.006432,-0.033804,0.000395,0.000435,0.001699,0.000393,0.000394,0.000558,"dir",-0.001536,0.000395,0.000393
500,0.25,0.25,0.25,-0.5,0.25,0.466064,0.46472,0.472688,0.4368,-0.001344,0.006624,-0.029264,0.00045,0.000491,0.001508,0.000449,0.000448,0.000653,"dir",-0.001344,0.00045,0.000449
500,0.25,0.25,0.25,-0.5,0.3,0.579825,0.57964,0.587608,0.562758,-0.000185,0.007783,-0.017067,0.000445,0.000502,0.000934,0.000445,0.000443,0.000644,"dir",-0.000185,0.000445,0.000445
500,0.25,0.25,0.25,-0.5,0.35,0.68092,0.681012,0.68898,0.675797,9.2e-05,0.00806,-0.005124,0.000433,0.000493,0.000579,0.000433,0.000429,0.000553,"dir",9.2e-05,0.000433,0.000433
500,0.25,0.25,0.25,-0.5,0.4,0.76672,0.767168,0.775136,0.770226,0.000448,0.008416,0.003506,0.000362,0.000427,0.000447,0.000363,0.000357,0.000436,"dir",0.000448,0.000362,0.000363
500,0.25,0.25,0.25,-0.5,0.45,0.836433,0.836728,0.844696,0.844537,0.000295,0.008264,0.008104,0.000294,0.000356,0.000375,0.000295,0.000289,0.00031,"dir",0.000295,0.000294,0.000295
500,0.25,0.25,0.25,-0.5,0.5,0.890625,0.890956,0.898924,0.899757,0.000331,0.008299,0.009132,0.000204,0.000268,0.000276,0.000204,0.000199,0.000193,"dir",0.000331,0.000204,0.000204
500,0.25,0.25,0.25,-0.5,0.55,0.930802,0.930856,0.938824,0.938748,5.4e-05,0.008022,0.007946,0.000121,0.000181,0.000171,0.000121,0.000117,0.000108,"dir",5.4e-05,0.000121,0.000121
500,0.25,0.25,0.25,-0.5,0.6,0.95904,0.959464,0.967432,0.9646,0.000424,0.008392,0.00556,7.6e-05,0.000143,8.6e-05,7.6e-05,7.3e-05,5.5e-05,"dir",0.000424,7.6e-05,7.6e-05
500,0.25,0.25,0.25,-0.5,0.65,0.977678,0.978304,0.986256,0.980457,0.000626,0.008578,0.002779,4.2e-05,0.000113,3.2e-05,4.2e-05,3.9e-05,2.4e-05,"dir",0.000626,4.2e-05,4.2e-05
500,0.25,0.25,0.25,-0.5,0.7,0.989065,0.989356,0.996722,0.989496,0.000291,0.007657,0.000431,2e-05,7.2e-05,9e-06,2e-05,1.3e-05,9e-06,"dir",0.000291,2e-05,2e-05
500,0.25,0.25,0.25,-0.5,0.75,0.995361,0.995488,0.999768,0.994164,0.000127,0.004406,-0.001197,9e-06,2e-05,5e-06,9e-06,1e-06,3e-06,"dir",0.000127,9e-06,9e-06
