"n","p1","sdC1","sdC2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.75,0.05,0.5,-0.5,12,0.992617,0.988,1,0.972964,-0.004617,0.007383,-0.019652,7.7e-05,5.5e-05,0.000481,7e-05,0,0.000118,"dir",-0.004617,7.7e-05,7e-05
100,0.75,0.05,0.5,0,0,0,0,0.119144,0.011585,0,0.119144,0.011585,0,0.014327,0.000331,0,0.000165,0.000246,"dir",0,0,0
100,0.75,0.05,0.5,0,0.5,0.081109,0.092,0.211144,0.082879,0.010891,0.130035,0.00177,0.001695,0.01881,0.001246,0.00197,0.002376,0.001554,"dir",0.010891,0.001695,0.00197
100,0.75,0.05,0.5,0,1,0.198748,0.208,0.327144,0.180669,0.009252,0.128396,-0.018079,0.000942,0.017669,0.001536,0.00107,0.001479,0.001511,"dir",0.009252,0.000942,0.00107
100,0.75,0.05,0.5,0,1.5,0.31773,0.318,0.437144,0.294144,0.00027,0.119414,-0.023586,0.004016,0.018842,0.003131,0.00502,0.005727,0.003219,"dir",0.00027,0.004016,0.00502
100,0.75,0.05,0.5,0,2,0.427593,0.426,0.545144,0.397894,-0.001593,0.117551,-0.0297,0.004707,0.018867,0.004764,0.00588,0.006311,0.004853,"dir",-0.001593,0.004707,0.00588
100,0.75,0.05,0.5,0,2.5,0.524709,0.512,0.631144,0.491402,-0.012709,0.106435,-0.033307,0.001978,0.013172,0.003071,0.00227,0.002305,0.002452,"dir",-0.012709,0.001978,0.00227
100,0.75,0.05,0.5,0,3,0.608375,0.596,0.715144,0.585026,-0.012375,0.106769,-0.023349,0.002737,0.014326,0.002638,0.00323,0.003658,0.002616,"dir",-0.012375,0.002737,0.00323
100,0.75,0.05,0.5,0,3.5,0.679238,0.672,0.791144,0.65133,-0.007238,0.111906,-0.027908,0.001708,0.014566,0.002664,0.00207,0.002553,0.002356,"dir",-0.007238,0.001708,0.00207
100,0.75,0.05,0.5,0,4,0.738536,0.742,0.861144,0.71381,0.003464,0.122608,-0.024726,0.001268,0.017023,0.002238,0.00157,0.002488,0.002033,"dir",0.003464,0.001268,0.00157
100,0.75,0.05,0.5,0,4.5,0.78771,0.788,0.907144,0.767022,0.00029,0.119434,-0.020687,0.001016,0.015872,0.001448,0.00127,0.002009,0.001275,"dir",0.00029,0.001016,0.00127
100,0.75,0.05,0.5,0,5,0.828203,0.826,0.945144,0.807245,-0.002203,0.116941,-0.020957,0.001269,0.014845,0.001338,0.00158,0.001462,0.001123,"dir",-0.002203,0.001269,0.00158
100,0.75,0.05,0.5,0,5.5,0.861361,0.854,0.973144,0.835019,-0.007361,0.111783,-0.026343,0.001038,0.013266,0.001568,0.00123,0.000964,0.001093,"dir",-0.007361,0.001038,0.00123
100,0.75,0.05,0.5,0,6,0.88839,0.886,0.99224,0.862778,-0.00239,0.10385,-0.025611,0.00083,0.010875,0.001868,0.00103,0.000113,0.001515,"dir",-0.00239,0.00083,0.00103
100,0.75,0.05,0.5,0,6.5,0.910337,0.92,1,0.895056,0.009663,0.089663,-0.015281,0.000773,0.008039,0.00167,0.00085,0,0.001795,"dir",0.009663,0.000773,0.00085
100,0.75,0.05,0.5,0,7,0.928102,0.94,1,0.913841,0.011898,0.071898,-0.014262,0.000462,0.005169,0.001166,4e-04,0,0.001203,"dir",0.011898,0.000462,4e-04
100,0.75,0.05,0.5,0,7.5,0.942442,0.948,1,0.929808,0.005558,0.057558,-0.012633,0.000567,0.003313,0.000942,0.00067,0,0.000978,"dir",0.005558,0.000567,0.00067
100,0.75,0.05,0.5,0,8,0.953988,0.956,1,0.942223,0.002012,0.046012,-0.011765,0.000388,0.002117,0.000763,0.00048,0,0.00078,"dir",0.002012,0.000388,0.00048
100,0.75,0.05,0.5,0,8.5,0.963267,0.964,1,0.950583,0.000733,0.036733,-0.012684,0.000185,0.001349,0.000603,0.00023,0,0.000552,"dir",0.000733,0.000185,0.00023
100,0.75,0.05,0.5,0,9,0.970709,0.972,1,0.960188,0.001291,0.029291,-0.010522,0.000258,0.000858,0.000459,0.00032,0,0.000436,"dir",0.001291,0.000258,0.00032
100,0.75,0.05,0.5,0,9.5,0.976669,0.98,1,0.96927,0.003331,0.023331,-0.007398,0.000211,0.000544,0.000255,0.00025,0,0.000251,"dir",0.003331,0.000211,0.00025
100,0.75,0.05,0.5,0,10,0.981434,0.984,1,0.97374,0.002566,0.018566,-0.007693,0.000111,0.000345,0.000157,0.00013,0,0.000122,"dir",0.002566,0.000111,0.00013
100,0.75,0.05,0.5,0,10.5,0.985239,0.988,1,0.977421,0.002761,0.014761,-0.007818,0.000104,0.000218,0.000139,0.00012,0,9.7e-05,"dir",0.002761,0.000104,0.00012
100,0.75,0.05,0.5,0,11,0.988274,0.99,1,0.979377,0.001726,0.011726,-0.008897,4.3e-05,0.000137,0.000123,5e-05,0,5.4e-05,"dir",0.001726,4.3e-05,5e-05
100,0.75,0.05,0.5,0,11.5,0.990692,0.992,1,0.98054,0.001308,0.009308,-0.010152,1.8e-05,8.7e-05,0.000125,2e-05,0,2.7e-05,"dir",0.001308,1.8e-05,2e-05
100,0.75,0.05,0.5,0,12,0.992617,0.992,1,0.98054,-0.000617,0.007383,-0.012077,1.6e-05,5.5e-05,0.000167,2e-05,0,2.7e-05,"dir",-0.000617,1.6e-05,2e-05
100,0.75,0.05,0.5,0.5,0,0,0,0.127798,0.035456,0,0.127798,0.035456,0,0.016509,0.001579,0,0.000221,0.000402,"dir",0,0,0
100,0.75,0.05,0.5,0.5,0.5,0.081109,0.102,0.229798,0.131579,0.020891,0.148689,0.05047,0.000892,0.022957,0.002908,0.00057,0.00106,0.000451,"dir",0.020891,0.000892,0.00057
100,0.75,0.05,0.5,0.5,1,0.198748,0.22,0.347798,0.231568,0.021252,0.14905,0.03282,0.002252,0.024743,0.002231,0.00225,0.003159,0.001442,"dir",0.021252,0.002252,0.00225
100,0.75,0.05,0.5,0.5,1.5,0.31773,0.356,0.483798,0.351656,0.03827,0.166068,0.033927,0.004049,0.031263,0.004278,0.00323,0.004606,0.003909,"dir",0.03827,0.004049,0.00323
100,0.75,0.05,0.5,0.5,2,0.427593,0.462,0.589798,0.448356,0.034407,0.162205,0.020763,0.00488,0.031661,0.006684,0.00462,0.006689,0.007817,"dir",0.034407,0.00488,0.00462
100,0.75,0.05,0.5,0.5,2.5,0.524709,0.54,0.667798,0.53344,0.015291,0.143089,0.008731,0.004114,0.02605,0.00676,0.00485,0.006969,0.008354,"dir",0.015291,0.004114,0.00485
100,0.75,0.05,0.5,0.5,3,0.608375,0.63,0.757798,0.623132,0.021625,0.149423,0.014757,0.003588,0.027045,0.005405,0.0039,0.005897,0.006484,"dir",0.021625,0.003588,0.0039
100,0.75,0.05,0.5,0.5,3.5,0.679238,0.706,0.833798,0.688633,0.026762,0.15456,0.009395,0.00142,0.025316,0.003604,0.00088,0.001784,0.004395,"dir",0.026762,0.00142,0.00088
100,0.75,0.05,0.5,0.5,4,0.738536,0.756,0.883798,0.744408,0.017464,0.145262,0.005872,0.001009,0.022241,0.001955,0.00088,0.001425,0.002401,"dir",0.017464,0.001009,0.00088
100,0.75,0.05,0.5,0.5,4.5,0.78771,0.804,0.931798,0.787379,0.01629,0.144088,-0.000331,0.001169,0.022058,0.001513,0.00113,0.001621,0.001892,"dir",0.01629,0.001169,0.00113
100,0.75,0.05,0.5,0.5,5,0.828203,0.846,0.972689,0.828286,0.017797,0.144486,8.3e-05,0.000901,0.021522,0.000883,0.00073,0.000808,0.001103,"dir",0.017797,0.000901,0.00073
100,0.75,0.05,0.5,0.5,5.5,0.861361,0.868,0.98865,0.852702,0.006639,0.127289,-0.008659,0.00038,0.016447,0.000581,0.00042,0.000306,0.000632,"dir",0.006639,0.00038,0.00042
100,0.75,0.05,0.5,0.5,6,0.88839,0.896,1,0.874016,0.00761,0.11161,-0.014373,0.000402,0.012457,0.000693,0.00043,0,0.000608,"dir",0.00761,0.000402,0.00043
100,0.75,0.05,0.5,0.5,6.5,0.910337,0.91,1,0.888997,-0.000337,0.089663,-0.021341,0.00052,0.008039,0.000763,0.00065,0,0.000384,"dir",-0.000337,0.00052,0.00065
100,0.75,0.05,0.5,0.5,7,0.928102,0.92,1,0.90068,-0.008102,0.071898,-0.027422,0.000626,0.005169,0.001186,7e-04,0,0.000543,"dir",-0.008102,0.000626,7e-04
100,0.75,0.05,0.5,0.5,7.5,0.942442,0.942,1,0.919248,-0.000442,0.057558,-0.023193,0.000256,0.003313,0.000835,0.00032,0,0.000371,"dir",-0.000442,0.000256,0.00032
100,0.75,0.05,0.5,0.5,8,0.953988,0.954,1,0.929188,1.2e-05,0.046012,-0.0248,0.000184,0.002117,0.000849,0.00023,0,0.000292,"dir",1.2e-05,0.000184,0.00023
100,0.75,0.05,0.5,0.5,8.5,0.963267,0.962,1,0.939897,-0.001267,0.036733,-0.02337,0.000138,0.001349,0.000623,0.00017,0,9.6e-05,"dir",-0.001267,0.000138,0.00017
100,0.75,0.05,0.5,0.5,9,0.970709,0.97,1,0.946726,-0.000709,0.029291,-0.023983,4.1e-05,0.000858,0.000599,5e-05,0,2.9e-05,"dir",-0.000709,4.1e-05,5e-05
100,0.75,0.05,0.5,0.5,9.5,0.976669,0.978,1,0.95594,0.001331,0.023331,-0.020728,5.8e-05,0.000544,0.000448,7e-05,0,2.2e-05,"dir",0.001331,5.8e-05,7e-05
100,0.75,0.05,0.5,0.5,10,0.981434,0.984,1,0.963072,0.002566,0.018566,-0.018362,0.000111,0.000345,0.000358,0.00013,0,2.6e-05,"dir",0.002566,0.000111,0.00013
100,0.75,0.05,0.5,0.5,10.5,0.985239,0.984,1,0.968911,-0.001239,0.014761,-0.016328,0.000106,0.000218,0.000316,0.00013,0,6.1e-05,"dir",-0.001239,0.000106,0.00013
100,0.75,0.05,0.5,0.5,11,0.988274,0.986,1,0.972957,-0.002274,0.011726,-0.015317,6.9e-05,0.000137,0.000327,8e-05,0,0.000116,"dir",-0.002274,6.9e-05,8e-05
100,0.75,0.05,0.5,0.5,11.5,0.990692,0.986,1,0.974078,-0.004692,0.009308,-0.016614,8.6e-05,8.7e-05,0.00038,8e-05,0,0.00013,"dir",-0.004692,8.6e-05,8e-05
100,0.75,0.05,0.5,0.5,12,0.992617,0.986,1,0.974131,-0.006617,0.007383,-0.018486,0.000108,5.5e-05,0.000447,8e-05,0,0.000131,"dir",-0.006617,0.000108,8e-05
100,0.75,0.1,0.1,-0.5,0,0,0,0.11803,0,0,0.11803,0,0,0.01401,0,0,9.9e-05,0,"dir",0,0,0
100,0.75,0.1,0.1,-0.5,0.5,0.081109,0.084,0.20203,0.062912,0.002891,0.120921,-0.018197,0.000592,0.015631,0.000441,0.00073,0.001262,0.000137,"dir",0.002891,0.000592,0.00073
100,0.75,0.1,0.1,-0.5,1,0.198748,0.202,0.32003,0.188929,0.003252,0.121282,-0.009819,0.001307,0.016398,0.000871,0.00162,0.00211,0.000968,"dir",0.003252,0.001307,0.00162
100,0.75,0.1,0.1,-0.5,1.5,0.31773,0.3,0.41803,0.297531,-0.01773,0.1003,-0.020199,0.002034,0.012237,0.00145,0.00215,0.002721,0.001303,"dir",-0.01773,0.002034,0.00215
100,0.75,0.1,0.1,-0.5,2,0.427593,0.434,0.55203,0.418683,0.006407,0.124437,-0.00891,0.002305,0.018029,0.002096,0.00283,0.003181,0.002521,"dir",0.006407,0.002305,0.00283
100,0.75,0.1,0.1,-0.5,2.5,0.524709,0.508,0.62603,0.498569,-0.016709,0.101321,-0.02614,0.003775,0.013687,0.002281,0.00437,0.004276,0.001997,"dir",-0.016709,0.003775,0.00437
100,0.75,0.1,0.1,-0.5,3,0.608375,0.606,0.72403,0.593374,-0.002375,0.115655,-0.015001,0.00395,0.017273,0.003395,0.00493,0.004872,0.003962,"dir",-0.002375,0.00395,0.00493
100,0.75,0.1,0.1,-0.5,3.5,0.679238,0.68,0.79803,0.662074,0.000762,0.118792,-0.017164,0.001481,0.01561,0.002393,0.00185,0.001873,0.002623,"dir",0.000762,0.001481,0.00185
100,0.75,0.1,0.1,-0.5,4,0.738536,0.736,0.85403,0.721679,-0.002536,0.115494,-0.016857,0.00203,0.015219,0.002034,0.00253,0.00235,0.002187,"dir",-0.002536,0.00203,0.00253
100,0.75,0.1,0.1,-0.5,4.5,0.78771,0.784,0.90203,0.769178,-0.00371,0.11432,-0.018532,0.001918,0.015004,0.001666,0.00238,0.002418,0.001654,"dir",-0.00371,0.001918,0.00238
100,0.75,0.1,0.1,-0.5,5,0.828203,0.82,0.93803,0.807512,-0.008203,0.109827,-0.020691,0.001227,0.013061,0.000794,0.00145,0.001249,0.000457,"dir",-0.008203,0.001227,0.00145
100,0.75,0.1,0.1,-0.5,5.5,0.861361,0.854,0.969728,0.84485,-0.007361,0.108367,-0.016511,0.001198,0.012405,0.000508,0.00143,0.000827,0.000294,"dir",-0.007361,0.001198,0.00143
100,0.75,0.1,0.1,-0.5,6,0.88839,0.884,0.995728,0.885447,-0.00439,0.107339,-0.002942,0.000563,0.011542,0.000133,0.00068,2.5e-05,0.000156,"dir",-0.00439,0.000563,0.00068
100,0.75,0.1,0.1,-0.5,6.5,0.910337,0.914,1,0.908354,0.003663,0.089663,-0.001984,0.000437,0.008039,0.000232,0.00053,0,0.000285,"dir",0.003663,0.000437,0.00053
100,0.75,0.1,0.1,-0.5,7,0.928102,0.934,1,0.920676,0.005898,0.071898,-0.007427,0.000299,0.005169,0.000274,0.00033,0,0.000274,"dir",0.005898,0.000299,0.00033
100,0.75,0.1,0.1,-0.5,7.5,0.942442,0.946,1,0.93199,0.003558,0.057558,-0.010452,0.000237,0.003313,0.000333,0.00028,0,0.000279,"dir",0.003558,0.000237,0.00028
100,0.75,0.1,0.1,-0.5,8,0.953988,0.956,1,0.940678,0.002012,0.046012,-0.01331,0.000108,0.002117,0.000443,0.00013,0,0.000333,"dir",0.002012,0.000108,0.00013
100,0.75,0.1,0.1,-0.5,8.5,0.963267,0.968,1,0.951054,0.004733,0.036733,-0.012213,7.8e-05,0.001349,0.000294,7e-05,0,0.00018,"dir",0.004733,7.8e-05,7e-05
100,0.75,0.1,0.1,-0.5,9,0.970709,0.972,1,0.960297,0.001291,0.029291,-0.010412,0.000138,0.000858,0.000298,0.00017,0,0.000237,"dir",0.001291,0.000138,0.00017
100,0.75,0.1,0.1,-0.5,9.5,0.976669,0.978,1,0.965552,0.001331,0.023331,-0.011116,5.8e-05,0.000544,0.000277,7e-05,0,0.000192,"dir",0.001331,5.8e-05,7e-05
100,0.75,0.1,0.1,-0.5,10,0.981434,0.98,1,0.968371,-0.001434,0.018566,-0.013063,0.000122,0.000345,0.000366,0.00015,0,0.000244,"dir",-0.001434,0.000122,0.00015
100,0.75,0.1,0.1,-0.5,10.5,0.985239,0.988,1,0.976923,0.002761,0.014761,-0.008316,6.4e-05,0.000218,0.000142,7e-05,0,9.2e-05,"dir",0.002761,6.4e-05,7e-05
100,0.75,0.1,0.1,-0.5,11,0.988274,0.99,1,0.978256,0.001726,0.011726,-0.010018,8.3e-05,0.000137,0.000193,1e-04,0,0.000116,"dir",0.001726,8.3e-05,1e-04
100,0.75,0.1,0.1,-0.5,11.5,0.990692,0.992,1,0.981313,0.001308,0.009308,-0.009379,5.8e-05,8.7e-05,0.00014,7e-05,0,6.5e-05,"dir",0.001308,5.8e-05,7e-05
100,0.75,0.1,0.1,-0.5,12,0.992617,0.996,1,0.982526,0.003383,0.007383,-0.010091,3.5e-05,5.5e-05,0.000156,3e-05,0,6.8e-05,"dir",0.003383,3.5e-05,3e-05
100,0.75,0.1,0.1,0,0,0,0,0.134852,0,0,0.134852,0,0,0.018305,0,0,0.000149,0,"dir",0,0,0
100,0.75,0.1,0.1,0,0.5,0.081109,0.088,0.222852,0.079039,0.006891,0.141744,-0.00207,0.000383,0.020769,0.000984,0.00042,0.000847,0.001224,"dir",0.006891,0.000383,0.00042
100,0.75,0.1,0.1,0,1,0.198748,0.21,0.344852,0.197247,0.011252,0.146104,-0.001501,0.000447,0.022053,0.000838,4e-04,0.000883,0.001044,"dir",0.011252,0.000447,4e-04
100,0.75,0.1,0.1,0,1.5,0.31773,0.346,0.480852,0.321509,0.02827,0.163123,0.003779,0.001263,0.027484,0.000785,0.00058,0.001094,0.000964,"dir",0.02827,0.001263,0.00058
100,0.75,0.1,0.1,0,2,0.427593,0.448,0.582852,0.434591,0.020407,0.155259,0.006998,0.001392,0.025638,0.002429,0.00122,0.001916,0.002975,"dir",0.020407,0.001392,0.00122
100,0.75,0.1,0.1,0,2.5,0.524709,0.538,0.672852,0.528052,0.013291,0.148144,0.003343,0.001113,0.023129,0.00186,0.00117,0.001478,0.002311,"dir",0.013291,0.001113,0.00117
100,0.75,0.1,0.1,0,3,0.608375,0.628,0.762852,0.624802,0.019625,0.154478,0.016427,0.000681,0.024225,0.001166,0.00037,0.000453,0.00112,"dir",0.019625,0.000681,0.00037
100,0.75,0.1,0.1,0,3.5,0.679238,0.7,0.834852,0.692686,0.020762,0.155615,0.013448,0.001031,0.024775,0.001131,0.00075,0.000699,0.001188,"dir",0.020762,0.001031,0.00075
100,0.75,0.1,0.1,0,4,0.738536,0.758,0.892852,0.750397,0.019464,0.154317,0.011862,0.000635,0.024222,0.000894,0.00032,0.000511,0.000941,"dir",0.019464,0.000635,0.00032
100,0.75,0.1,0.1,0,4.5,0.78771,0.802,0.936852,0.790578,0.01429,0.149143,0.002868,0.00058,0.022831,0.00072,0.00047,0.000734,0.000889,"dir",0.01429,0.00058,0.00047
100,0.75,0.1,0.1,0,5,0.828203,0.828,0.962852,0.816064,-0.000203,0.13465,-0.012138,0.000416,0.018739,0.001001,0.00052,0.000761,0.001068,"dir",-0.000203,0.000416,0.00052
100,0.75,0.1,0.1,0,5.5,0.861361,0.864,0.989978,0.856704,0.002639,0.128616,-0.004657,0.000191,0.016652,0.00038,0.00023,0.000137,0.000448,"dir",0.002639,0.000191,0.00023
100,0.75,0.1,0.1,0,6,0.88839,0.88,1,0.870353,-0.00839,0.11161,-0.018037,0.00011,0.012457,0.000489,5e-05,0,0.000204,"dir",-0.00839,0.00011,5e-05
100,0.75,0.1,0.1,0,6.5,0.910337,0.902,1,0.885819,-0.008337,0.089663,-0.024519,0.000286,0.008039,0.000725,0.00027,0,0.000155,"dir",-0.008337,0.000286,0.00027
100,0.75,0.1,0.1,0,7,0.928102,0.918,1,0.899614,-0.010102,0.071898,-0.028489,0.000238,0.005169,0.001278,0.00017,0,0.000583,"dir",-0.010102,0.000238,0.00017
100,0.75,0.1,0.1,0,7.5,0.942442,0.93,1,0.918067,-0.012442,0.057558,-0.024375,0.000315,0.003313,0.001216,2e-04,0,0.000778,"dir",-0.012442,0.000315,2e-04
100,0.75,0.1,0.1,0,8,0.953988,0.942,1,0.930554,-0.011988,0.046012,-0.023434,2e-04,0.002117,0.000881,7e-05,0,0.000415,"dir",-0.011988,2e-04,7e-05
100,0.75,0.1,0.1,0,8.5,0.963267,0.946,1,0.936357,-0.017267,0.036733,-0.02691,0.000402,0.001349,0.000984,0.00013,0,0.000325,"dir",-0.017267,0.000402,0.00013
100,0.75,0.1,0.1,0,9,0.970709,0.958,1,0.947496,-0.012709,0.029291,-0.023213,0.000538,0.000858,0.000955,0.00047,0,0.00052,"dir",-0.012709,0.000538,0.00047
100,0.75,0.1,0.1,0,9.5,0.976669,0.966,1,0.958356,-0.010669,0.023331,-0.018313,0.000378,0.000544,0.000539,0.00033,0,0.000255,"dir",-0.010669,0.000378,0.00033
100,0.75,0.1,0.1,0,10,0.981434,0.97,1,0.960628,-0.011434,0.018566,-0.020806,0.000331,0.000345,0.000589,0.00025,0,0.000195,"dir",-0.011434,0.000331,0.00025
100,0.75,0.1,0.1,0,10.5,0.985239,0.978,1,0.966075,-0.007239,0.014761,-0.019164,0.000148,0.000218,0.000498,0.00012,0,0.000164,"dir",-0.007239,0.000148,0.00012
100,0.75,0.1,0.1,0,11,0.988274,0.982,1,0.972896,-0.006274,0.011726,-0.015378,9.5e-05,0.000137,0.000261,7e-05,0,3e-05,"dir",-0.006274,9.5e-05,7e-05
100,0.75,0.1,0.1,0,11.5,0.990692,0.986,1,0.975107,-0.004692,0.009308,-0.015585,4.6e-05,8.7e-05,0.00027,3e-05,0,3.4e-05,"dir",-0.004692,4.6e-05,3e-05
100,0.75,0.1,0.1,0,12,0.992617,0.988,1,0.976153,-0.004617,0.007383,-0.016464,3.7e-05,5.5e-05,0.000302,2e-05,0,3.9e-05,"dir",-0.004617,3.7e-05,2e-05
100,0.75,0.1,0.1,0.5,0,0,0,0.115993,0.004313,0,0.115993,0.004313,0,0.013512,9.3e-05,0,7.1e-05,9.3e-05,"dir",0,0,0
100,0.75,0.1,0.1,0.5,0.5,0.081109,0.072,0.187993,0.066376,-0.009109,0.106885,-0.014733,0.000379,0.011796,0.000351,0.00037,0.000465,0.000167,"dir",-0.009109,0.000379,0.00037
100,0.75,0.1,0.1,0.5,1,0.198748,0.18,0.295993,0.19164,-0.018748,0.097245,-0.007108,0.000871,0.009877,0.000882,0.00065,0.000525,0.001039,"dir",-0.018748,0.000871,0.00065
100,0.75,0.1,0.1,0.5,1.5,0.31773,0.348,0.463993,0.333509,0.03027,0.146264,0.015779,0.004812,0.024672,0.005182,0.00487,0.004099,0.006167,"dir",0.03027,0.004812,0.00487
100,0.75,0.1,0.1,0.5,2,0.427593,0.456,0.571993,0.441424,0.028407,0.1444,0.013831,0.002391,0.021948,0.003209,0.00198,0.001371,0.003773,"dir",0.028407,0.002391,0.00198
100,0.75,0.1,0.1,0.5,2.5,0.524709,0.54,0.655993,0.527923,0.015291,0.131285,0.003214,0.001234,0.017841,0.001967,0.00125,0.000757,0.002446,"dir",0.015291,0.001234,0.00125
100,0.75,0.1,0.1,0.5,3,0.608375,0.612,0.727993,0.606619,0.003625,0.119619,-0.001756,0.000869,0.014791,0.001115,0.00107,0.000603,0.00139,"dir",0.003625,0.000869,0.00107
100,0.75,0.1,0.1,0.5,3.5,0.679238,0.686,0.801993,0.67703,0.006762,0.122756,-0.002208,0.00015,0.015254,0.000206,0.00013,0.000231,0.000251,"dir",0.006762,0.00015,0.00013
100,0.75,0.1,0.1,0.5,4,0.738536,0.736,0.851993,0.727302,-0.002536,0.113458,-0.011233,0.00039,0.013064,0.001164,0.00048,0.00024,0.001298,"dir",-0.002536,0.00039,0.00048
100,0.75,0.1,0.1,0.5,4.5,0.78771,0.784,0.899993,0.770476,-0.00371,0.112284,-0.017234,0.000398,0.012879,0.001031,0.00048,0.000339,0.000918,"dir",-0.00371,0.000398,0.00048
100,0.75,0.1,0.1,0.5,5,0.828203,0.842,0.957993,0.830197,0.013797,0.129791,0.001994,0.000446,0.016997,0.000596,0.00032,0.000189,0.00074,"dir",0.013797,0.000446,0.00032
100,0.75,0.1,0.1,0.5,5.5,0.861361,0.874,0.989675,0.860963,0.012639,0.128314,-0.000399,0.000264,0.016529,0.000241,0.00013,8e-05,0.000301,"dir",0.012639,0.000264,0.00013
100,0.75,0.1,0.1,0.5,6,0.88839,0.9,1,0.892558,0.01161,0.11161,0.004168,0.000335,0.012457,0.000719,0.00025,0,0.000878,"dir",0.01161,0.000335,0.00025
100,0.75,0.1,0.1,0.5,6.5,0.910337,0.93,1,0.914461,0.019663,0.089663,0.004124,0.000667,0.008039,0.00055,0.00035,0,0.000667,"dir",0.019663,0.000667,0.00035
100,0.75,0.1,0.1,0.5,7,0.928102,0.944,1,0.932755,0.015898,0.071898,0.004652,0.000597,0.005169,0.000516,0.00043,0,0.000618,"dir",0.015898,0.000597,0.00043
100,0.75,0.1,0.1,0.5,7.5,0.942442,0.952,1,0.93995,0.009558,0.057558,-0.002491,0.000427,0.003313,0.00051,0.00042,0,0.00063,"dir",0.009558,0.000427,0.00042
100,0.75,0.1,0.1,0.5,8,0.953988,0.962,1,0.950383,0.008012,0.046012,-0.003605,0.00036,0.002117,0.000369,0.00037,0,0.000445,"dir",0.008012,0.00036,0.00037
100,0.75,0.1,0.1,0.5,8.5,0.963267,0.966,1,0.954017,0.002733,0.036733,-0.00925,0.000191,0.001349,0.00043,0.00023,0,0.000431,"dir",0.002733,0.000191,0.00023
100,0.75,0.1,0.1,0.5,9,0.970709,0.97,1,0.959939,-0.000709,0.029291,-0.01077,0.000121,0.000858,0.000245,0.00015,0,0.000161,"dir",-0.000709,0.000121,0.00015
100,0.75,0.1,0.1,0.5,9.5,0.976669,0.978,1,0.965063,0.001331,0.023331,-0.011606,5.8e-05,0.000544,0.000238,7e-05,0,0.000129,"dir",0.001331,5.8e-05,7e-05
100,0.75,0.1,0.1,0.5,10,0.981434,0.98,1,0.968879,-0.001434,0.018566,-0.012554,8.2e-05,0.000345,0.000294,1e-04,0,0.00017,"dir",-0.001434,8.2e-05,1e-04
100,0.75,0.1,0.1,0.5,10.5,0.985239,0.984,1,0.971466,-0.001239,0.014761,-0.013773,0.000146,0.000218,0.000378,0.00018,0,0.000236,"dir",-0.001239,0.000146,0.00018
100,0.75,0.1,0.1,0.5,11,0.988274,0.99,1,0.975692,0.001726,0.011726,-0.012582,8.3e-05,0.000137,0.000291,1e-04,0,0.000166,"dir",0.001726,8.3e-05,1e-04
100,0.75,0.1,0.1,0.5,11.5,0.990692,0.992,1,0.976249,0.001308,0.009308,-0.014443,9.8e-05,8.7e-05,0.000344,0.00012,0,0.000169,"dir",0.001308,9.8e-05,0.00012
100,0.75,0.1,0.1,0.5,12,0.992617,0.996,1,0.982023,0.003383,0.007383,-0.010593,3.5e-05,5.5e-05,0.000144,3e-05,0,4e-05,"dir",0.003383,3.5e-05,3e-05
100,0.75,0.1,0.25,-0.5,0,0,0,0.11609,0.001073,0,0.11609,0.001073,0,0.013519,6e-06,0,5.3e-05,6e-06,"dir",0,0,0
100,0.75,0.1,0.25,-0.5,0.5,0.081109,0.08,0.19609,0.056207,-0.001109,0.114981,-0.024902,0.000521,0.013964,0.002018,0.00065,0.00093,0.001748,"dir",-0.001109,0.000521,0.00065
100,0.75,0.1,0.25,-0.5,1,0.198748,0.182,0.29809,0.168233,-0.016748,0.099342,-0.030515,0.000576,0.010178,0.001525,0.00037,0.000387,0.000743,"dir",-0.016748,0.000576,0.00037
100,0.75,0.1,0.25,-0.5,1.5,0.31773,0.326,0.44209,0.308428,0.00827,0.12436,-0.009302,0.002892,0.017803,0.001146,0.00353,0.002922,0.001324,"dir",0.00827,0.002892,0.00353
100,0.75,0.1,0.25,-0.5,2,0.427593,0.43,0.54609,0.427186,0.002407,0.118497,-0.000407,0.002886,0.016335,0.001376,0.0036,0.002867,0.001719,"dir",0.002407,0.002886,0.0036
100,0.75,0.1,0.25,-0.5,2.5,0.524709,0.532,0.64809,0.523211,0.007291,0.123381,-0.001498,0.001709,0.016482,0.001489,0.00207,0.001574,0.001858,"dir",0.007291,0.001709,0.00207
100,0.75,0.1,0.25,-0.5,3,0.608375,0.608,0.72409,0.607039,-0.000375,0.115715,-0.001336,0.003496,0.016276,0.003299,0.00437,0.003607,0.004121,"dir",-0.000375,0.003496,0.00437
100,0.75,0.1,0.25,-0.5,3.5,0.679238,0.68,0.79609,0.677564,0.000762,0.116852,-0.001674,0.002201,0.015382,0.002665,0.00275,0.00216,0.003328,"dir",0.000762,0.002201,0.00275
100,0.75,0.1,0.25,-0.5,4,0.738536,0.75,0.86609,0.740769,0.011464,0.127554,0.002233,0.001011,0.016888,0.001937,0.0011,0.000772,0.002414,"dir",0.011464,0.001011,0.0011
